seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,timesteps
-2.303578533141441,-0.9196072218076444,-3.467640423890831,-3.0621573014502568,-3.068851659562003,-3.097550558361733,-0.47179770391485515,-0.3226203893580227,-1.8169861196595538,-1.629479691302708,1600
-0.6916915665625285,-1.1374232294590052,-1.6884881314761413,-0.623061442192624,-0.31497204148794733,-0.7828811075225819,-2.223806915639411,-0.46142398639880594,-1.6746225954852778,-0.9511983540333709,1700
-3.8664182938375884,-1.997111622796188,-1.3208937121966482,-1.17655431502743,-0.920319151825814,-0.8870708077621503,-1.36236288420578,-2.1364008317110885,-2.524682761630671,-0.764817080726494,1800
-0.7319598895271012,-4.474827316187095,-1.838129319834698,-2.4694199731769126,-1.1034806137706912,-2.7849903225036474,-1.3836109170435926,-3.3440617455706136,-0.6412007666400193,-0.4559470146880249,1900
-2.1556305282656987,-0.8437338217775621,-1.7479802040842136,-2.153238259192908,-0.8169735632052445,-2.3324611630493757,-2.094879036507127,-2.4769021862853204,-0.24706968913212324,-3.1386284203458588,2000
-2.243679965360916,-1.6440077492137146,-2.413137996252922,-3.6376345721115655,-1.0713653409912405,-0.7159649854395924,-1.7215446555629375,-0.6452456822210306,-1.3589955012051635,-3.7750368851516765,2100
-3.7021362204477635,-1.1933295646963933,-1.179226822611523,-1.8940534625611731,-0.33660833148355346,-1.0424130688599718,-0.7239658183711711,-0.29545798289097924,-1.9366671578493357,-1.5298124318788162,2200
-1.8480049845914284,-0.6098410024097555,-0.8445868199218378,-4.201437748299503,-1.9147336323274695,-2.045249293294166,-0.9084351777821472,-2.033400921645124,-1.0116903238210213,-0.4872074190424479,2300
-3.3683977807952163,-1.6284869154011636,-1.248520671842275,-1.0628582310885923,-2.0464972172276976,-2.225162247493911,-2.5707698939567325,-1.682855053566969,-2.546752076490028,-0.7722243715539752,2400
-0.8633677979653789,-2.022642350811997,-2.3134327808756296,-3.356091938685524,-1.1093242339575737,-2.677670805003405,-0.6795120384820225,-0.768249152461349,-2.1344203755887445,-2.330775730997347,2500
-1.9369631318287948,-0.96831670384472,-2.9197760651879525,-1.0030295619813023,-2.8871270667047746,-1.7992234298600327,-0.49519175462801346,-1.6124907059424365,-1.6190477694644,-1.6180171692010956,2600
-0.9149237677716608,-0.8936195505483143,-1.0310800014148285,-1.2316160314564013,-3.953093860300385,-3.0997956666058317,-2.2901967487391874,-1.8530990674470413,-2.9336161806980923,-0.36547264669823737,2700
-0.7293950712156458,-1.8931248427293939,-0.4961861868696271,-2.1769686640016097,-1.2081621531400208,-1.5499487287120275,-0.5057246866575159,-2.0371038153085674,-2.447955141823623,-2.3383690896636904,2800
-1.430874524974434,-2.220720689062029,-2.2426046891194606,-2.392673186554508,-1.1674063734801123,-1.1520219704130892,-1.0728737977723284,-2.637946795630497,-0.5252131557099866,-1.5160081084441175,2900
-0.458629742480776,-3.1152442622843006,-2.0381345931910135,-2.099942418882028,-0.40040907163967265,-1.7980236119906956,-2.2801809243954017,-1.2350914623346456,-1.3597919756316668,-5.505024062424578,3000
-1.8414778425153107,-2.2049976854598166,-2.136197190625823,-2.2807228878431323,-1.3090368457776091,-1.3673656574391744,-1.015650973716083,-2.033625690567385,-0.7250163499501843,-2.216088789449777,3100
-0.28970271922480284,-2.997158097162569,-1.096368514990417,-1.6163168782674604,-0.8102896044398615,-0.9412650001158096,-0.2797700161417048,-0.8740934521160988,-1.839096593114891,-2.3744330364101534,3200
