mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
-0.2890729944954728,0.3768890524548661,0.0,634.9842084884643,20.26069966046383,0.9,0.31622776601683794,9.222222222222221,0.6666666666666667,0.3,0.48304589153964794,12.333333333333334,0.5773502691896257,0.2,0.42163702135578396,12.5,0.7071067811865476,0.0,0.0,,
