mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
-0.30020589547727294,0.36662759482505813,0.010532953933070055,369.4363158941269,5.290756776670506,0.5,0.7071067811865476,5.84,,0.5,0.7071067811865476,19.35,,0.42,0.5939696961966999,23.190476190476193,,0.125,0.1767766952966369,26.76,
