seed 1,seed 2,mean_reward,std_reward,upper,lower,timesteps
-4.391797500000001,-2.628818140000001,-3.5103078199999995,1.8398696132101955,-1.670438206789804,-5.350177433210197,5000
-4.336270420000001,-2.5847686800000007,-3.4605195499999994,1.8434702433664043,-1.6170493066335954,-5.303989793366405,5100
-4.29226648,-2.545483000000001,-3.4188747399999992,1.8468065570078056,-1.572068182992194,-5.265681297007807,5200
-4.235818140000001,-2.528225120000001,-3.3820216299999992,1.8433564274589045,-1.5386652025410954,-5.225378057458906,5300
-4.19837052,-2.4427289400000007,-3.3205497299999998,1.809380964856656,-1.5111687651433443,-5.129930694856657,5400
-4.18214836,-2.377906120000001,-3.2800272399999995,1.7750151086005141,-1.505012131399486,-5.055042348600516,5500
-4.02361414,-2.376565040000001,-3.2000895899999993,1.6848738290994985,-1.5152157609005017,-4.8849634190995,5600
-3.8694740999999997,-2.372246140000001,-3.1208601199999992,1.609826111538436,-1.511034008461564,-4.730686231538438,5700
-3.71499052,-2.3664381200000015,-3.0407143199999997,1.5368014123362128,-1.5039129076637874,-4.577515732336214,5800
-3.5656510399999997,-2.3555423600000016,-2.960596699999999,1.4650457718163203,-1.4955509281836796,-4.425642471816321,5900
-3.4048047399999994,-2.3309692000000015,-2.867886969999999,1.4009322444026444,-1.4669547255973558,-4.268819214402646,6000
-3.2514168799999994,-2.302113760000002,-2.776765319999999,1.3426312195831351,-1.4341341004168646,-4.1193965395831365,6100
-3.1005732799999994,-2.271542240000002,-2.686057759999999,1.2863722201527437,-1.399685539847256,-3.972429980152745,6200
-2.9949509399999994,-2.248245700000002,-2.6215983199999986,1.2281590887061362,-1.3934392312938635,-3.8497574087061373,6300
-2.895417459999999,-2.235366200000002,-2.5653918299999985,1.1922545963784037,-1.3731372336215961,-3.757646426378405,6400
-2.8163473999999993,-2.2229865600000016,-2.5196669799999984,1.1769209151176954,-1.3427460648823044,-3.6965878951176965,6500
-2.725449599999999,-2.2105510600000016,-2.468000329999999,1.1534717410450377,-1.3145285889549618,-3.621472071045039,6600
-2.606515899999999,-2.1988104400000017,-2.4026631699999985,1.1103624670131174,-1.2923007029868823,-3.5130256370131185,6700
-2.5143908399999986,-2.1883481600000017,-2.351369499999999,1.0591994588755167,-1.2921700411244827,-3.4105689588755177,6800
-2.4727190799999987,-2.1874134000000014,-2.330066239999999,1.034426199070816,-1.2956400409291833,-3.364492439070817,6900
-2.4361885199999986,-2.1752614200000018,-2.3057249699999987,1.0268887660524868,-1.2788362039475125,-3.3326137360524872,7000
-2.3988498999999983,-2.2018278200000014,-2.3003388599999988,1.0532526625614667,-1.2470861974385328,-3.3535915225614668,7100
-2.3645382599999984,-2.2447588800000013,-2.304648569999999,1.1078714995286247,-1.1967770704713745,-3.4125200695286253,7200
-2.3215020999999982,-2.2276819000000017,-2.274591999999999,1.126227411740667,-1.1483645882593323,-3.4008194117406676,7300
-2.2953732599999985,-2.2382303200000013,-2.266801789999999,1.1521621510020092,-1.11463963899799,-3.4189639410020094,7400
-2.264610919999998,-2.2535006200000014,-2.259055769999999,1.1847121429019285,-1.074343627098071,-3.4437679129019285,7500
-2.222520279999998,-2.301997400000001,-2.2622588399999985,1.2292786932991961,-1.0329801467008033,-3.491537533299196,7600
-2.1741976399999983,-2.358368780000001,-2.2662832099999988,1.2652592703165844,-1.0010239396834153,-3.5315424803165842,7700
-2.131502999999998,-2.416772380000001,-2.274137689999999,1.2882172455926229,-0.9859204444073767,-3.562354935592623,7800
-2.0924610799999983,-2.429203900000001,-2.260832489999999,1.2755497953031922,-0.9852826946968075,-3.5363822853031923,7900
-2.0554566199999984,-2.4366785400000013,-2.246067579999999,1.2588234530948013,-0.9872441269051984,-3.5048910330948013,8000
-2.0251435399999984,-2.432433200000001,-2.2287883699999993,1.2403907773705933,-0.9883975926294062,-3.4691791473705935,8100
-1.9986813399999983,-2.4243219400000013,-2.2115016399999994,1.227414703255446,-0.9840869367445536,-3.438916343255446,8200
-1.9723597799999986,-2.4137998200000013,-2.193079799999999,1.2162428120924962,-0.9768369879075035,-3.4093226120924958,8300
-1.9388988599999986,-2.4041785400000015,-2.1715386999999993,1.1993856409874502,-0.9721530590125497,-3.37092434098745,8400
-1.9034423999999985,-2.3888088000000014,-2.146125599999999,1.1878392943574552,-0.9582863056425448,-3.3339648943574547,8500
-1.8783183599999984,-2.372773400000001,-2.125545879999999,1.1821405793865163,-0.9434053006134835,-3.3076864593865163,8600
-1.8594704799999981,-2.358460360000001,-2.1089654199999988,1.18421845508944,-0.92474696491056,-3.2931838750894395,8700
-1.8165455399999981,-2.340942160000001,-2.078743849999999,1.2021837332312832,-0.8765601167687166,-3.280927583231283,8800
-1.748996199999998,-2.323427880000001,-2.036212039999999,1.1969276246789606,-0.8392844153210394,-3.23313966467896,8900
-1.6939160999999978,-2.309444500000001,-2.001680299999999,1.1970945018793206,-0.8045857981206792,-3.1987748018793196,9000
-1.652546119999998,-2.307370260000001,-1.979958189999999,1.1728646819202329,-0.8070935080797668,-3.152822871920232,9100
-1.621307639999998,-2.3057062600000013,-1.9635069499999989,1.154622571473555,-0.8088843785264449,-3.1181295214735543,9200
-1.591027479999998,-2.305256100000001,-1.948141789999999,1.1385116808653732,-0.8096301091346266,-3.086653470865372,9300
-1.532859659999998,-2.303911980000001,-1.9183858199999992,1.1011656806535137,-0.817220139346486,-3.0195515006535127,9400
-1.4829934199999983,-2.299172780000001,-1.891083099999999,1.0692560446546373,-0.8218270553453627,-2.960339144654636,9500
-1.4124151199999984,-2.2956031400000008,-1.8540091299999992,1.0321172267296657,-0.8218919032703345,-2.8861263567296644,9600
-1.3468507199999984,-2.2938960600000007,-1.8203733899999992,0.9967900870887719,-0.8235833029112282,-2.817163477088771,9700
-1.2622001799999985,-2.2905091400000006,-1.7763546599999993,0.9393280303230053,-0.8370266296769948,-2.7156826903230042,9800
-1.1445444599999985,-2.2906862200000004,-1.7176153399999992,0.8941740297540635,-0.8234413102459367,-2.611789369754062,9900
-1.1127911799999983,-2.2940212000000004,-1.7034061899999995,0.8816037217942321,-0.821802468205768,-2.5850099117942307,10000
