#{"t_start": 1592154883.0940728, "env_id": "widowx_reacher-v5"}
r,l,t--0.551657,100,60.549621
-1.174101,100,66.087703
-0.884059,100,70.970463
-0.941116,100,76.235597
-0.638214,100,81.458019
-0.728449,100,86.48921
-0.845442,100,90.386975
-0.539842,100,94.663934
-0.86657,100,98.815663
-0.433888,100,103.694237
-0.571521,100,107.914326
-0.821993,100,111.595553
-0.787168,100,115.823604
-1.099377,100,119.198745
-1.558836,100,122.811334
-0.74777,100,126.446931
-1.41246,100,130.060429
-0.8796,100,133.633611
-0.548071,100,136.617485
-0.708801,100,139.906074
-1.025383,100,162.874444
-1.600825,100,166.905259
-1.09499,100,170.890745
-1.203902,100,174.6491
-0.648661,100,178.080582
-0.523125,100,181.486211
-0.976763,100,184.812485
-0.54025,100,188.196764
-1.996439,100,192.301045
-0.825882,100,196.099045
-0.517852,100,199.620943
-0.74096,100,210.556425
-0.563212,100,214.06968
-0.797102,100,217.389467
-0.885305,100,220.649758
-0.713002,100,223.942197
-0.874647,100,227.295007
-0.891532,100,230.360022
-0.921475,100,233.845847
-0.817859,100,237.137687
-0.857839,100,258.023221
-1.540797,100,261.315068
-0.961322,100,264.479923
-0.894752,100,267.791872
-1.023565,100,271.351389
-1.012647,100,275.01047
-0.853824,100,278.54725
-0.3981,100,282.28934
-1.130688,100,285.83895
-1.19176,100,289.399388
-0.800589,100,292.112906
-0.914342,100,294.799513
-1.190244,100,297.693204
-0.432351,100,300.558152
-0.581608,100,303.773893
-0.848428,100,307.299696
-1.007232,100,310.157638
-0.935979,100,312.971302
-0.927922,100,315.768043
-1.130752,100,318.649863
-1.266748,100,321.966403
-0.783745,100,344.385415
-1.326385,100,353.750947
-0.674275,100,356.766119
-1.265661,100,360.179284
-0.748045,100,363.896952
-1.169411,100,367.396444
-0.672729,100,370.407992
-2.710646,100,373.322892
-0.577093,100,376.276688
-0.823516,100,379.319593
-1.240891,100,382.13801
-0.711978,100,385.035581
-0.976408,100,388.14812
-1.22158,100,391.097522
-0.641963,100,394.206934
-0.74841,100,397.044273
-1.035889,100,399.680808
-0.883997,100,402.29279
-0.846033,100,405.164886
-0.705351,100,408.407139
-1.171787,100,428.079679
-0.926894,100,431.413642
-1.064964,100,434.564494
-0.465079,100,437.483616
-0.536662,100,440.384073
-0.554227,100,443.329429
-0.538885,100,446.50956
-0.955445,100,449.81549
-0.795408,100,453.395623
-1.315114,100,456.733322
-0.596116,100,459.818885
-1.380974,100,462.97553
-1.016112,100,473.309427
-1.166598,100,476.419862
-0.618142,100,478.979757
-0.883337,100,481.638712
-0.673146,100,484.276249
-0.802426,100,487.132862
-0.745436,100,490.375097
-0.653753,100,493.475156
-0.740471,100,496.769575
-1.658833,100,516.798835
