Eval mean reward,Eval std,success ratio 50mm,Average reach time 50mm,success ratio 20mm,Average reach time 20mm,success ratio 10mm,Average reach time 10mm,success ratio 5mm,Average reach time 5mm,Train walltime (s)
-0.5938181022735989,0.29822860320755856,0.3,35.833333333333336,0.1,65.0,0.0,,0.0,,6.480583906173706
