seed 1,seed 2,mean_reward,std_reward,upper,lower,timesteps
-2.892895,-2.8812990000000003,-2.8870970000000002,0.008199610234639162,-2.878897389765361,-2.8952966102346394,100
-2.892895,-2.8812990000000003,-2.8870970000000002,0.008199610234639162,-2.878897389765361,-2.8952966102346394,200
-3.3524089999999998,-3.020671,-3.18654,0.23457418937726265,-2.9519658106227373,-3.4211141893772625,300
-2.743451,-4.042639,-3.393045,0.9186646448361886,-2.4743803551638113,-4.3117096448361885,400
-1.70213,-2.854803,-2.2784665,0.8150628947906413,-1.4634036052093586,-3.0935293947906413,500
-1.876414,-1.8195430000000001,-1.8479785,0.04021386975286007,-1.80776463024714,-1.88819236975286,600
-1.9885169999999999,-1.529168,-1.7588425,0.32480879283125924,-1.4340337071687408,-2.0836512928312594,700
-2.013072,-1.032118,-1.5225950000000001,0.6936392254320686,-0.8289557745679316,-2.2162342254320686,800
-1.546792,-1.2699719999999999,-1.408382,0.19574129916806013,-1.21264070083194,-1.60412329916806,900
-0.731517,-1.928865,-1.3301910000000001,0.8466528902401503,-0.4835381097598498,-2.1768438902401503,1000
-0.525898,-1.8891099999999998,-1.207504,0.9639364493948758,-0.24356755060512414,-2.1714404493948756,1100
-0.564549,-1.60685,-1.0856995,0.7370181051375196,-0.3486813948624804,-1.8227176051375196,1200
-0.953232,-1.1663540000000001,-1.059793,0.1507000114200395,-0.9090929885799605,-1.2104930114200394,1300
-1.2823360000000001,-0.968568,-1.1254520000000001,0.22186748051934074,-0.9035845194806593,-1.347319480519341,1400
-1.667774,-0.788262,-1.228018,0.6219088993349429,-0.6061091006650572,-1.849926899334943,1500
-1.9687720000000002,-0.269815,-1.1192935000000002,1.2013440156443533,0.08205051564435317,-2.3206375156443535,1600
-1.9588310000000002,-0.259326,-1.1090785,1.2017315101604436,0.09265301016044347,-2.3108100101604436,1700
-1.896323,-0.290539,-1.093431,1.1354607555208591,0.04202975552085908,-2.228891755520859,1800
-1.9259560000000002,-0.437496,-1.181726,1.0525001595249286,-0.12922584047507146,-2.234226159524929,1900
-1.8952639999999998,-0.5199010000000001,-1.2075825,0.9725285038930734,-0.23505399610692657,-2.1801110038930736,2000
-1.856407,-0.736859,-1.296633,0.7916399826638368,-0.5049930173361631,-2.088272982663837,2100
-1.7955729999999999,-0.650373,-1.2229729999999999,0.8097786858148341,-0.4131943141851657,-2.032751685814834,2200
-1.7479,-0.680706,-1.2143030000000001,0.7546201142415964,-0.45968288575840377,-1.9689231142415964,2300
-1.819336,-0.48441599999999996,-1.1518760000000001,0.9439309843415461,-0.20794501565845402,-2.095806984341546,2400
-2.138399,-0.5404680000000001,-1.3394335000000002,1.129907845968201,-0.20952565403179912,-2.469341345968201,2500
-1.649692,-0.567459,-1.1085755,0.7652542931238607,-0.3433212068761392,-1.8738297931238606,2600
-1.834094,-0.338102,-1.086098,1.0578260878008254,-0.028271912199174576,-2.1439240878008254,2700
-2.055611,-0.234972,-1.1452915,1.2873861829926947,0.1420946829926948,-2.4326776829926944,2800
-2.713791,-0.234719,-1.474255,1.7529686222496967,0.27871362224969665,-3.2272236222496966,2900
-2.064175,-0.226662,-1.1454185000000001,1.2993179028184365,0.1538994028184364,-2.4447364028184366,3000
-2.2561720000000003,-0.25192800000000004,-1.25405,1.4172145235524507,0.1631645235524506,-2.671264523552451,3100
-3.1327279999999997,-0.246196,-1.6894619999999998,2.041086351311967,0.35162435131196723,-3.730548351311967,3200
-2.349069,-0.270667,-1.309868,1.4696521482316829,0.15978414823168285,-2.7795201482316827,3300
-1.910002,-0.267425,-1.0887135,1.1614773353210557,0.07276383532105579,-2.250190835321056,3400
-1.808445,-0.25800500000000004,-1.033225,1.0963266378228707,0.0631016378228706,-2.1295516378228707,3500
-1.866555,-0.311179,-1.088867,1.0998169168948075,0.01094991689480751,-2.1886839168948073,3600
-1.910726,-0.328698,-1.119712,1.1186627268269915,-0.0010492731730085136,-2.238374726826992,3700
-1.933144,-0.336454,-1.134799,1.1290303264527486,-0.005768673547251302,-2.2638293264527487,3800
-1.753147,-0.392355,-1.072751,0.9622252509844044,-0.11052574901559564,-2.0349762509844043,3900
-1.701353,-0.345864,-1.0236085,0.9584754637237721,-0.0651330362762278,-1.9820839637237722,4000
-1.723282,-0.33754,-1.030411,0.9798675651750087,-0.05054343482499124,-2.0102785651750086,4100
-1.251008,-0.353862,-0.802435,0.6343780203143863,-0.16805697968561373,-1.4368130203143863,4200
-1.1570610000000001,-0.41308500000000004,-0.7850730000000001,0.526070474640043,-0.25900252535995716,-1.3111434746400432,4300
-0.908682,-0.366772,-0.6377269999999999,0.383188235792802,-0.25453876420719795,-1.020915235792802,4400
-0.744346,-0.365861,-0.5551035,0.26762931007739044,-0.28747418992260954,-0.8227328100773904,4500
-0.610449,-0.36231599999999997,-0.4863825,0.17545652693616162,-0.3109259730638384,-0.6618390269361616,4600
-0.46652299999999997,-0.375236,-0.42087949999999996,0.06454965673417633,-0.3563298432658236,-0.4854291567341763,4700
-0.448371,-0.38055900000000004,-0.41446500000000003,0.04795032504582215,-0.3665146749541779,-0.46241532504582217,4800
-0.456908,-0.384455,-0.4206815,0.05123200761730892,-0.3694494923826911,-0.4719135076173089,4900
-0.45153999999999994,-0.43002700000000005,-0.4407835,0.015211988183666121,-0.42557151181633385,-0.45599548818366614,5000
-0.450795,-0.43322,-0.4420075,0.012427401679353578,-0.4295800983206464,-0.4544349016793536,5100
-0.453379,-0.44209899999999996,-0.447739,0.007976164491784265,-0.4397628355082157,-0.4557151644917843,5200
