Q Targets Min,Bellman Errors 1 Std,Q2 Predictions Max,Q1 Predictions Std,Bellman Errors 2 Max,Number of train steps total,Q1 Predictions Mean,Bellman Errors 2 Min,Number of env steps total,Q Targets Mean,Final total_distance Std,Number of rollouts total,Exploration Rewards Mean,Policy Loss,Exploration Actions Std,Q1 Predictions Max,Exploration Returns Min,Test Actions Min,Exploration Actions Min,Test Actions Mean,Exploration Rewards Max,QF1 Loss,Num Paths,(Previous) Eval Time (s),Test Actions Std,Q Targets Max,Q Targets Std,Exploration Actions Mean,Epoch,Train Time (s),Test Rewards Mean,Policy Action Std,Exploration Rewards Min,Q2 Predictions Mean,Q2 Predictions Std,Bellman Errors 1 Min,Q2 Predictions Min,Final total_distance Min,Test Returns Mean,Bellman Errors 2 Std,Final total_distance Max,Test Actions Max,Final total_distance Mean,Sample Time (s),Test Rewards Max,QF2 Loss,Policy Action Min,Test Rewards Std,Bellman Errors 2 Mean,Epoch Time (s),Exploration Rewards Std,Test Returns Max,Exploration Returns Mean,Exploration Actions Max,Bellman Errors 1 Max,AverageReturn,Q1 Predictions Min,Exploration Returns Max,Exploration Returns Std,Test Returns Std,Total Train Time (s),Test Returns Min,Policy Action Max,Policy Action Mean,Test Rewards Min,Bellman Errors 1 Mean
-5.98105,0.00059817,-5.58548,0.0860637,0.00165773,100001,-5.78401,1.73204e-08,105000,-5.77688,0.0,105,-0.0635350040078,5.78228,0.96153944649,-5.59863,-64.8566100947,-1.0,-1.0,0.0,-0.00626056425346,0.000243326,5,0.8206505968701094,1.0,-5.54902,0.093648,-0.000182226156861,20,674.3550249950495,-0.0639760473788,1.0,-0.0650792723157,-5.78075,0.0901468,7.36691e-11,-5.97718,0.253197264169,-63.9760473788,0.00033751,0.253197264169,1.0,0.253197264169,4.114285938208923,-0.00723723529987,0.000151212,-1.0,0.00229066907403,0.000151212,679.2899615301285,0.00282614129643,-63.9760473788,-63.5350040078,1.0,0.00306978,-63.9760473788,-5.97764,-60.7264618306,1.55735223786,0.0,13317.706701456802,-63.9760473788,1.0,0.0,-0.0641088545829,0.000243326
-6.33478,0.000640688,-5.55604,0.14642,0.004838,105001,-5.88426,1.4918e-09,110000,-5.88774,0.0,110,-0.064589008089,5.89515,0.962040526282,-5.54983,-68.8923994552,-1.0,-1.0,0.0,-0.00681262384405,0.000195829,5,0.8393741589970887,1.0,-5.54098,0.142879,-0.000342180779738,21,656.6077201596927,-0.0639760473788,1.0,-0.069047757375,-5.88593,0.145052,2.3575e-08,-6.3199,0.253197264169,-63.9760473788,0.000557436,0.253197264169,1.0,0.253197264169,4.106991368578747,-0.00723723529987,0.000167287,-1.0,0.00229066907403,0.000167287,661.5540856872685,0.00346370088435,-63.9760473788,-64.589008089,1.0,0.0056086,-63.9760473788,-6.31771,-60.9615622102,2.54201724361,0.0,13979.311822928023,-63.9760473788,1.0,0.0,-0.0641088545829,0.000195829
-6.28551,0.000489384,-5.52742,0.181379,0.00273968,110001,-5.95852,2.80147e-09,115000,-5.95739,0.0,115,-0.0624120502201,5.96307,0.961163153264,-5.52699,-64.2139072895,-1.0,-1.0,0.0,-0.00614432115058,0.000167073,5,0.8911395408213139,1.0,-5.4814,0.184593,-0.00021144716365,22,678.4467934337445,-0.0639760473788,1.0,-0.0651702104746,-5.96201,0.183934,1.96655e-09,-6.31842,0.253197264169,-63.9760473788,0.000452537,0.253197264169,1.0,0.253197264169,4.126207341440022,-0.00723723529987,0.000183124,-1.0,0.00229066907403,0.000183124,683.4641403160058,0.00290357707818,-63.9760473788,-62.4120502201,1.0,0.00308555,-63.9760473788,-6.29706,-60.5715592346,1.36177445872,0.0,14662.731903464999,-63.9760473788,1.0,0.0,-0.0641088545829,0.000167073
-6.3047,0.000619616,-5.51259,0.189063,0.00346689,115001,-6.01973,3.30058e-08,120000,-6.02042,0.0,120,-0.0629295305893,6.04238,0.962007486828,-5.50742,-64.7109025184,-1.0,-1.0,0.0,-0.00641050748725,0.000227057,5,0.8472368570510298,1.0,-5.47043,0.187957,0.00014287848475,23,681.536706751911,-0.0639760473788,1.0,-0.0648527060463,-6.01481,0.184956,1.22382e-08,-6.27556,0.253197264169,-63.9760473788,0.00059614,0.253197264169,1.0,0.253197264169,4.085121756885201,-0.00723723529987,0.000252423,-1.0,0.00229066907403,0.000252423,686.4690653658472,0.00260346690017,-63.9760473788,-62.9295305893,1.0,0.00437522,-63.9760473788,-6.27783,-61.8821728899,1.20771062191,0.0,15349.175559739582,-63.9760473788,1.0,0.0,-0.0641088545829,0.000227057
-6.66037,0.000642284,-5.59495,0.176096,0.00464261,120001,-6.14049,1.92449e-09,125000,-6.15509,0.0,125,-0.0636820463535,6.17151,0.961825852377,-5.57764,-64.9304983806,-1.0,-1.0,0.0,-0.00674386092741,0.000394595,5,0.8225120438728482,1.0,-5.5606,0.183682,0.000774749951437,24,680.5063717695884,-0.0639760473788,1.0,-0.0650715991201,-6.14905,0.174426,5.02268e-08,-6.59223,0.253197264169,-63.9760473788,0.00075436,0.253197264169,1.0,0.253197264169,4.100871694274247,-0.00723723529987,0.000265725,-1.0,0.00229066907403,0.000265725,685.4297555077355,0.00251170597054,-63.9760473788,-63.6820463535,1.0,0.00435442,-63.9760473788,-6.6095,-62.1766089628,0.977532504689,0.0,16034.661048898939,-63.9760473788,1.0,0.0,-0.0641088545829,0.000394595
-6.88206,0.000659821,-5.40482,0.285697,0.00684596,125001,-6.18329,5.18435e-09,130000,-6.18051,0.0,130,-0.063630163419,6.18039,0.961855363167,-5.41289,-64.9284873419,-1.0,-1.0,0.0,-0.00606965255808,0.000198334,5,0.8782818301115185,1.0,-5.37659,0.287406,0.00047208815782,25,659.3643900025636,-0.0639760473788,1.0,-0.0650661584206,-6.18024,0.287597,3.80353e-08,-6.87405,0.253197264169,-63.9760473788,0.000766497,0.253197264169,1.0,0.253197264169,4.0837593919131905,-0.00723723529987,0.000196307,-1.0,0.00229066907403,0.000196307,664.3264312245883,0.00247272284601,-63.9760473788,-63.630163419,1.0,0.00557502,-63.9760473788,-6.87215,-62.400185842,0.888457078918,0.0,16698.944978165673,-63.9760473788,1.0,0.0,-0.0641088545829,0.000198334
-6.60974,0.00112552,-5.52037,0.249462,0.00683555,130001,-6.26643,1.02191e-08,135000,-6.27561,0.0,135,-0.0625690882109,6.27524,0.961827551153,-5.51912,-63.9254253095,-1.0,-1.0,0.0,-0.00640459484081,0.000553302,5,0.836269574938342,1.0,-5.44599,0.264626,-0.000162132801511,26,667.6254438036121,-0.0639760473788,1.0,-0.0641978299297,-6.27314,0.251437,4.52283e-08,-6.60162,0.253197264169,-63.9760473788,0.00117163,0.253197264169,1.0,0.253197264169,4.089130660286173,-0.00723723529987,0.000429406,-1.0,0.00229066907403,0.000429406,672.5508440388367,0.00258354938077,-63.9760473788,-62.5690882109,1.0,0.00657156,-63.9760473788,-6.59023,-61.2476679624,1.01662599887,0.0,17371.480791477254,-63.9760473788,1.0,0.0,-0.0641088545829,0.000553302
-7.80224,0.00221029,-5.71005,0.287507,0.0221272,135001,-6.40718,3.16059e-07,140000,-6.40681,0.0,140,-0.0630967261059,6.40691,0.96174898735,-5.72755,-65.5069952736,-1.0,-1.0,0.0,-0.00681862450524,0.000690627,5,0.8214959648903459,1.0,-5.65843,0.289976,0.000638737285666,27,678.8724515917711,-0.0639760473788,1.0,-0.0656495566054,-6.4114,0.292686,2.1837e-09,-7.82084,0.253197264169,-63.9760473788,0.00256022,0.253197264169,1.0,0.253197264169,4.091302630957216,-0.00723723529987,0.000730301,-1.0,0.00229066907403,0.000730301,683.7852501876187,0.00283725699437,-63.9760473788,-63.0967261059,1.0,0.0175926,-63.9760473788,-7.83459,-60.9370530461,1.68115768423,0.0,18055.277931556106,-63.9760473788,1.0,0.0,-0.0641088545829,0.000690627
-7.71258,0.00216702,-5.93416,0.257509,0.0166008,140001,-6.56458,4.54313e-08,145000,-6.55396,0.0,145,-0.0646026699457,6.54775,0.961736311211,-5.92238,-66.905528764,-1.0,-1.0,0.0,-0.00705436787504,0.000741181,5,0.8339912150986493,1.0,-5.85176,0.255303,1.86167565191e-05,28,676.7775663463399,-0.0639760473788,1.0,-0.0670488412979,-6.559,0.254215,7.30981e-08,-7.70411,0.253197264169,-63.9760473788,0.0019857,0.253197264169,1.0,0.253197264169,4.1008923491463065,-0.00723723529987,0.000609885,-1.0,0.00229066907403,0.000609885,681.7124499105848,0.00301476212574,-63.9760473788,-64.6026699457,1.0,0.0201168,-63.9760473788,-7.70156,-61.5801453208,1.9059325038,0.0,18737.025470666587,-63.9760473788,1.0,0.0,-0.0641088545829,0.000741181
-7.29685,0.00205203,-5.93987,0.212877,0.013269,145001,-6.57014,1.51398e-07,150000,-6.57967,0.0,150,-0.0641314491703,6.59209,0.961265948449,-5.92527,-65.3941859233,-1.0,-1.0,0.0,-0.00668993084099,0.000757898,5,0.8696210950147361,1.0,-5.88732,0.215715,-8.99591118209e-05,29,681.1999222435988,-0.0639760473788,1.0,-0.0655335470577,-6.5737,0.212201,5.84462e-08,-7.20918,0.253197264169,-63.9760473788,0.00200035,0.253197264169,1.0,0.253197264169,3.9814015824813396,-0.00723723529987,0.000719188,-1.0,0.00229066907403,0.000719188,686.0509449210949,0.0024502325907,-63.9760473788,-64.1314491703,1.0,0.013956,-63.9760473788,-7.19499,-63.3108220285,0.688858443676,0.0,19423.046713897726,-63.9760473788,1.0,0.0,-0.0641088545829,0.000757898
-7.25409,0.0063722,-6.16515,0.202637,0.0547374,150001,-6.66071,1.11413e-11,155000,-6.67134,0.0,155,-0.0615138603126,6.6825,0.961805672943,-6.1496,-62.780146412,-1.0,-1.0,0.0,-0.00619745407729,0.00131345,5,0.8402937739156187,1.0,-6.11325,0.193524,0.000245752375862,30,663.5501705370843,-0.0639760473788,1.0,-0.0629155783873,-6.66342,0.19858,6.38693e-10,-7.26587,0.253197264169,-63.9760473788,0.00561531,0.253197264169,1.0,0.253197264169,3.9955793221015483,-0.00723723529987,0.00118458,-1.0,0.00229066907403,0.00118458,668.3860436331015,0.00237682526967,-63.9760473788,-61.5138603126,1.0,0.0617752,-63.9760473788,-7.25507,-60.4846449297,0.811095335609,0.0,20091.4136648078,-63.9760473788,1.0,0.0,-0.0641088545829,0.00131345
-7.81546,0.00250922,-6.105,0.234642,0.0188791,155001,-6.70181,5.2948e-07,160000,-6.7186,0.0,160,-0.0631263238506,6.71948,0.961654316092,-6.1038,-64.7151923725,-1.0,-1.0,0.0,-0.00717128143526,0.00079582,5,0.8218441810458899,1.0,-6.08213,0.231938,0.000492038598609,31,681.2332331286743,-0.0639760473788,1.0,-0.0648519846905,-6.70446,0.235485,3.17132e-07,-7.75439,0.253197264169,-63.9760473788,0.00243921,0.253197264169,1.0,0.253197264169,4.030004040338099,-0.00723723529987,0.000723405,-1.0,0.00229066907403,0.000723405,686.0850813500583,0.00266577166491,-63.9760473788,-63.1263238506,1.0,0.0193634,-63.9760473788,-7.74836,-60.9527007523,1.39088701989,0.0,20777.5188835999,-63.9760473788,1.0,0.0,-0.0641088545829,0.00079582
-8.40055,0.00242734,-5.83927,0.327175,0.017713,160001,-6.77564,8.55744e-09,165000,-6.76375,0.0,165,-0.064006350302,6.76241,0.961812983665,-5.83978,-65.8624557073,-1.0,-1.0,0.0,-0.00681689651916,0.00096848,5,0.8423010939732194,1.0,-5.83095,0.323561,0.000137274967142,32,673.2717212352436,-0.0639760473788,1.0,-0.0660043214566,-6.75949,0.324702,2.06936e-07,-8.33637,0.253197264169,-63.9760473788,0.00271365,0.253197264169,1.0,0.253197264169,4.095894047990441,-0.00723723529987,0.00081661,-1.0,0.00229066907403,0.00081661,678.2099163772073,0.00270626007376,-63.9760473788,-64.006350302,1.0,0.0163148,-63.9760473788,-8.3351,-61.7838661012,1.3786628374,0.0,21455.678570017917,-63.9760473788,1.0,0.0,-0.0641088545829,0.00096848
-8.35394,0.00350928,-5.95147,0.295813,0.0209797,165001,-6.77385,4.45652e-11,170000,-6.78265,0.0,170,-0.0637046807949,6.80829,0.962268513469,-5.95694,-66.3785168297,-1.0,-1.0,0.0,-0.00655687120014,0.00123488,5,0.7924216890241951,1.0,-5.89679,0.28677,-0.000123116569263,33,675.2885902023409,-0.0639760473788,1.0,-0.0665244508647,-6.76729,0.295595,9.34235e-08,-8.3935,0.253197264169,-63.9760473788,0.00381846,0.253197264169,1.0,0.253197264169,4.136803291505203,-0.00723723529987,0.00137454,-1.0,0.00229066907403,0.00137454,680.2178151828703,0.0029271287056,-63.9760473788,-63.7046807949,1.0,0.0193397,-63.9760473788,-8.40471,-62.2309057084,1.48828741657,0.0,22135.967270122608,-63.9760473788,1.0,0.0,-0.0641088545829,0.00123488
-7.56534,0.000311781,-6.21894,0.176336,0.00438443,170001,-6.89639,1.88288e-09,175000,-6.89533,0.0,175,-0.0644788259612,6.90273,0.961881495596,-6.23353,-65.909456123,-1.0,-1.0,0.0,-0.00578679556399,0.000114858,5,0.8638152789790183,1.0,-6.22698,0.17678,-5.17199000874e-05,34,665.6252745487727,-0.0639760473788,1.0,-0.0660501527857,-6.89355,0.178503,7.54371e-08,-7.63156,0.253197264169,-63.9760473788,0.000566483,0.253197264169,1.0,0.253197264169,3.94949735281989,-0.00723723529987,0.000168293,-1.0,0.00229066907403,0.000168293,670.4385871805716,0.0026578203536,-63.9760473788,-64.4788259612,1.0,0.00165431,-63.9760473788,-7.60453,-63.1232593378,1.10336113493,0.0,22806.40964445984,-63.9760473788,1.0,0.0,-0.0641088545829,0.000114858
-7.14443,0.000943005,-6.54623,0.0959462,0.00409516,175001,-6.89203,2.04636e-12,180000,-6.90123,0.0,180,-0.0636948336634,6.91058,0.962303420334,-6.54883,-65.0578549407,-1.0,-1.0,0.0,-0.00641546272405,0.000395553,5,0.8678001291118562,1.0,-6.48907,0.100539,0.00028977124914,35,676.3417120976374,-0.0639760473788,1.0,-0.0651983809816,-6.89618,0.0973473,2.88164e-08,-7.14469,0.253197264169,-63.9760473788,0.000835687,0.253197264169,1.0,0.253197264169,3.967207950539887,-0.00723723529987,0.000331112,-1.0,0.00229066907403,0.000331112,681.1767201772891,0.0027118427049,-63.9760473788,-63.6948336634,1.0,0.00481515,-63.9760473788,-7.13945,-61.467212118,1.28707572202,0.0,23487.50871996698,-63.9760473788,1.0,0.0,-0.0641088545829,0.000395553
-7.4773,0.00039164,-6.65755,0.112229,0.00385184,180001,-6.92022,8.65475e-07,185000,-6.91492,0.0,185,-0.0633708449557,6.91497,0.962390573488,-6.66607,-65.5843065969,-1.0,-1.0,0.0,-0.00611021019875,0.000155952,5,0.7909264899790287,1.0,-6.6492,0.109754,0.000456624792984,36,682.4405663970392,-0.0639760473788,1.0,-0.0657241414817,-6.92373,0.112965,6.60568e-08,-7.45589,0.253197264169,-63.9760473788,0.000430656,0.253197264169,1.0,0.253197264169,4.011432037688792,-0.00723723529987,0.00026174,-1.0,0.00229066907403,0.00026174,687.242924924707,0.00282794130062,-63.9760473788,-63.3708449557,1.0,0.00298348,-63.9760473788,-7.47855,-61.0843445713,1.57149119091,0.0,24174.772589263972,-63.9760473788,1.0,0.0,-0.0641088545829,0.000155952
-7.22788,0.000428927,-6.75032,0.0948594,0.00283895,185001,-6.92428,1.65439e-07,190000,-6.91307,0.0,190,-0.0636091252808,6.91279,0.961824521933,-6.74859,-64.9475374458,-1.0,-1.0,0.0,-0.00690522127172,0.000370985,5,0.8119885940104723,1.0,-6.72589,0.0926493,-0.000505648890731,37,672.710835745791,-0.0639760473788,1.0,-0.0650860079445,-6.92728,0.0950259,4.43745e-07,-7.24076,0.253197264169,-63.9760473788,0.000385942,0.253197264169,1.0,0.253197264169,3.9621872222051024,-0.00723723529987,0.000442205,-1.0,0.00229066907403,0.000442205,677.4850115620065,0.00280425558116,-63.9760473788,-63.6091252808,1.0,0.00236689,-63.9760473788,-7.2443,-60.9837423318,1.55878950257,0.0,24852.25827583531,-63.9760473788,1.0,0.0,-0.0641088545829,0.000370985
-7.2758,0.00249102,-6.76893,0.0903629,0.0221281,190001,-6.91456,8.0363e-09,195000,-6.90667,0.0,195,-0.0623063592222,6.9189,0.962204907446,-6.77881,-65.1795146951,-1.0,-1.0,0.0,-0.00562882167777,0.000403573,5,0.8133187689818442,1.0,-6.76649,0.0935385,0.000389879260583,38,684.9245571787469,-0.0639760473788,1.0,-0.0653202818783,-6.901,0.0897302,7.95103e-09,-7.25501,0.253197264169,-63.9760473788,0.00225381,0.253197264169,1.0,0.253197264169,3.970905139343813,-0.00723723529987,0.000421718,-1.0,0.00229066907403,0.000421718,689.7087810870726,0.00332906644963,-63.9760473788,-62.3063592222,1.0,0.0243817,-63.9760473788,-7.27358,-59.604980298,2.14014279319,0.0,25542.005478206323,-63.9760473788,1.0,0.0,-0.0641088545829,0.000403573
-7.30024,0.000382703,-6.77057,0.0898669,0.00309928,195001,-6.89721,1.16133e-08,200000,-6.88123,0.0,200,-0.0633758973331,6.87568,0.96186064943,-6.77289,-64.8617386569,-1.0,-1.0,0.0,-0.00619700511609,0.000513983,5,0.8521925539243966,1.0,-6.75544,0.0889528,5.79609838385e-05,39,669.0450077322312,-0.0639760473788,1.0,-0.0650093132685,-6.89011,0.0894539,2.47348e-07,-7.2676,0.253197264169,-63.9760473788,0.000429784,0.253197264169,1.0,0.253197264169,4.029691418865696,-0.00723723529987,0.000286215,-1.0,0.00229066907403,0.000286215,673.9268917050213,0.0026314364966,-63.9760473788,-63.3758973331,1.0,0.00262202,-63.9760473788,-7.26541,-62.4203969457,0.808767856138,0.0,26215.936662106775,-63.9760473788,1.0,0.0,-0.0641088545829,0.000513983
-7.06568,0.000686157,-6.74013,0.0689433,0.00645994,200001,-6.86879,1.20281e-10,205000,-6.86426,0.0,205,-0.0638702548978,6.87662,0.96200116986,-6.74256,-65.7267289528,-1.0,-1.0,0.0,-0.0063321027415,0.000183766,5,0.8570409750100225,1.0,-6.73317,0.0730209,1.03805878502e-05,40,672.3885304224677,-0.0639760473788,1.0,-0.0658734772726,-6.86468,0.0689099,9.74273e-09,-7.06482,0.253197264169,-63.9760473788,0.000714264,0.253197264169,1.0,0.253197264169,4.0176737806759775,-0.00723723529987,0.000185864,-1.0,0.00229066907403,0.000185864,677.2632451781537,0.00268533765891,-63.9760473788,-63.8702548978,1.0,0.00639861,-63.9760473788,-7.06829,-61.7563525676,1.31010177843,0.0,26893.207829690306,-63.9760473788,1.0,0.0,-0.0641088545829,0.000183766
-7.18468,0.000389721,-6.74796,0.0765497,0.00325087,205001,-6.85218,1.22382e-08,210000,-6.85343,0.0,210,-0.0626413646427,6.85679,0.962689757567,-6.74517,-64.7035863332,-1.0,-1.0,0.0,-0.00650323609472,0.000118495,5,0.8656357431318611,1.0,-6.73963,0.0756997,-0.000269164035023,41,677.9490110983606,-0.0639760473788,1.0,-0.0648442668531,-6.85632,0.0768721,3.82215e-10,-7.18004,0.253197264169,-63.9760473788,0.000438487,0.253197264169,1.0,0.253197264169,4.002364929066971,-0.00723723529987,0.000129285,-1.0,0.00229066907403,0.000129285,682.8170117705595,0.00282559144213,-63.9760473788,-62.6413646427,1.0,0.00274557,-63.9760473788,-7.1793,-60.3831447122,1.66377060425,0.0,27576.007431221195,-63.9760473788,1.0,0.0,-0.0641088545829,0.000118495
-7.44491,0.000643578,-6.71862,0.100302,0.00470579,210001,-6.84162,1.20174e-07,215000,-6.8426,0.0,215,-0.0621647886549,6.83698,0.962338977805,-6.70632,-64.9278583893,-1.0,-1.0,0.0,-0.00640837051377,0.000180189,5,0.8486668800469488,1.0,-6.70182,0.104341,3.28346100992e-06,42,675.6542099127546,-0.0639760473788,1.0,-0.0650644517812,-6.85194,0.10092,4.81123e-10,-7.40677,0.253197264169,-63.9760473788,0.000605109,0.253197264169,1.0,0.253197264169,4.00208838051185,-0.00723723529987,0.000261178,-1.0,0.00229066907403,0.000261178,680.5049651733134,0.00271507485386,-63.9760473788,-62.1647886549,1.0,0.00394611,-63.9760473788,-7.3821,-60.7852582426,1.53811014232,0.0,28256.61746399058,-63.9760473788,1.0,0.0,-0.0641088545829,0.000180189
-7.59313,0.000302083,-6.65567,0.114461,0.00425345,215001,-6.82189,1.6453e-08,220000,-6.83048,0.0,220,-0.0624737907562,6.84518,0.962202597836,-6.67993,-63.8211609753,-1.0,-1.0,0.0,-0.00687647132594,0.000181045,5,0.9545278679579496,1.0,-6.63877,0.118564,-0.00015794761072,43,659.8516125832684,-0.0639760473788,1.0,-0.0639543924584,-6.81755,0.113625,2.13182e-06,-7.54526,0.253197264169,-63.9760473788,0.000487774,0.253197264169,1.0,0.253197264169,4.004482194315642,-0.00723723529987,0.000256925,-1.0,0.00229066907403,0.000256925,664.810622645542,0.00260394782804,-63.9760473788,-62.4737907562,1.0,0.00169341,-63.9760473788,-7.55687,-60.2237955813,1.28471707768,0.0,28921.265268251067,-63.9760473788,1.0,0.0,-0.0641088545829,0.000181045
-7.3403,0.000535806,-6.64166,0.102853,0.00342189,220001,-6.81313,9.78042e-07,225000,-6.82069,0.0,225,-0.0625251221008,6.83136,0.96161527011,-6.65244,-64.3325394338,-1.0,-1.0,0.0,-0.00591457959345,0.00019509,5,0.7918853401206434,1.0,-6.65343,0.104618,0.000213364592152,44,672.0324636718724,-0.0639760473788,1.0,-0.0644723611149,-6.81336,0.104008,4.43109e-07,-7.31171,0.253197264169,-63.9760473788,0.000498393,0.253197264169,1.0,0.253197264169,3.9757666669320315,-0.00723723529987,0.000187384,-1.0,0.00229066907403,0.000187384,676.8001156789251,0.00270521155657,-63.9760473788,-62.5251221008,1.0,0.00424922,-63.9760473788,-7.31714,-60.8282507529,1.20129118902,0.0,29598.08131694398,-63.9760473788,1.0,0.0,-0.0641088545829,0.00019509
-7.30708,0.000909202,-6.61007,0.0966552,0.00614367,225001,-6.79975,1.68557e-07,230000,-6.78614,0.0,230,-0.0628274024807,6.78037,0.962208989096,-6.60891,-64.957727133,-1.0,-1.0,0.0,-0.00603645878284,0.000371085,5,0.8090440910309553,1.0,-6.55662,0.0936908,-0.000191869359121,45,672.1584753096104,-0.0639760473788,1.0,-0.0651286920946,-6.79445,0.0946247,5.81008e-06,-7.35098,0.253197264169,-63.9760473788,0.000736485,0.253197264169,1.0,0.253197264169,3.9825512890238315,-0.00723723529987,0.000226505,-1.0,0.00229066907403,0.000226505,676.9500706896652,0.00302179645566,-63.9760473788,-62.8274024807,1.0,0.00617563,-63.9760473788,-7.38567,-60.052545663,1.74591482915,0.0,30275.063706793822,-63.9760473788,1.0,0.0,-0.0641088545829,0.000371085
-7.02198,0.00027811,-6.48981,0.086825,0.00222403,230001,-6.77153,8.29482e-09,235000,-6.77112,0.0,235,-0.0634335794912,6.78355,0.961834446265,-6.49944,-64.8254248948,-1.0,-1.0,0.0,-0.00622817567596,0.000109287,5,0.8416414090897888,1.0,-6.50905,0.0826475,-0.000262815764582,46,676.836099676555,-0.0639760473788,1.0,-0.064967928944,-6.76395,0.0869549,1.0055e-07,-7.01834,0.253197264169,-63.9760473788,0.000453483,0.253197264169,1.0,0.253197264169,4.006056401878595,-0.00723723529987,0.000165659,-1.0,0.00229066907403,0.000165659,681.6837974875234,0.00276771178462,-63.9760473788,-63.4335794912,1.0,0.00139568,-63.9760473788,-7.02442,-60.9017757978,1.50064411578,0.0,30956.739198093303,-63.9760473788,1.0,0.0,-0.0641088545829,0.000109287
-6.99697,0.000925852,-6.48533,0.102031,0.00751779,235001,-6.77926,2.05205e-09,240000,-6.77832,0.0,240,-0.0632514274038,6.76539,0.962054417192,-6.48584,-65.310560965,-1.0,-1.0,0.0,-0.00688135116631,0.000231703,5,0.8336190059781075,1.0,-6.4127,0.106701,-0.000313000495675,47,672.8929753398988,-0.0639760473788,1.0,-0.0654481164738,-6.78452,0.103498,5.74823e-09,-6.98972,0.253197264169,-63.9760473788,0.000921266,0.253197264169,1.0,0.253197264169,4.052272211294621,-0.00723723529987,0.000249606,-1.0,0.00229066907403,0.000249606,677.7788665571716,0.00254302559996,-63.9760473788,-63.2514274038,1.0,0.00741668,-63.9760473788,-6.98114,-61.8988259164,1.12018535951,0.0,31634.493756135227,-63.9760473788,1.0,0.0,-0.0641088545829,0.000231703
-7.53126,0.000810068,-6.53842,0.13759,0.00515746,240001,-6.79979,5.23943e-07,245000,-6.79402,0.0,245,-0.0632010055464,6.78455,0.961585337898,-6.52776,-64.0994207157,-1.0,-1.0,0.0,-0.00556362932505,0.000348989,5,0.8098344141617417,1.0,-6.49358,0.139255,-0.000104030481911,48,670.0930690332316,-0.0639760473788,1.0,-0.0642332602013,-6.80383,0.136704,2.06003e-08,-7.54065,0.253197264169,-63.9760473788,0.00094045,0.253197264169,1.0,0.253197264169,4.054369430523366,-0.00723723529987,0.000426592,-1.0,0.00229066907403,0.000426592,674.9572728779167,0.00237406934333,-63.9760473788,-63.2010055464,1.0,0.00462417,-63.9760473788,-7.54128,-62.7095570419,0.491758895011,0.0,32309.491464322433,-63.9760473788,1.0,0.0,-0.0641088545829,0.000348989
-7.44326,0.000954869,-6.56618,0.120335,0.00576792,245001,-6.79729,8.18545e-10,250000,-6.79559,0.0,250,-0.0622419709213,6.79547,0.96249926758,-6.56778,-64.3105731735,-1.0,-1.0,0.0,-0.00666538391961,0.000322437,5,0.8507510039489716,1.0,-6.5384,0.11835,0.000128189356414,49,684.1099735531025,-0.0639760473788,1.0,-0.0644450442425,-6.79912,0.12053,6.10098e-08,-7.42183,0.253197264169,-63.9760473788,0.000930622,0.253197264169,1.0,0.253197264169,4.127595318015665,-0.00723723529987,0.000345025,-1.0,0.00229066907403,0.000345025,689.0883198750671,0.00281073982339,-63.9760473788,-62.2419709213,1.0,0.00615877,-63.9760473788,-7.42748,-59.7024454035,1.70306220367,0.0,32998.600539772306,-63.9760473788,1.0,0.0,-0.0641088545829,0.000322437
-7.06241,0.000852771,-6.50992,0.0955298,0.00693661,250001,-6.76231,2.41221e-09,255000,-6.76832,0.0,255,-0.0636380212195,6.77704,0.962049457358,-6.51596,-64.2290599233,-1.0,-1.0,0.0,-0.00623936149584,0.000252929,5,0.8720134720206261,1.0,-6.48818,0.0944167,-6.17678629665e-05,50,687.8604161851108,-0.0639760473788,1.0,-0.064963948611,-6.76097,0.0970893,3.16595e-09,-7.03243,0.253197264169,-63.9760473788,0.0010014,0.253197264169,1.0,0.253197264169,4.177483716979623,-0.00723723529987,0.000292526,-1.0,0.00229066907403,0.000292526,692.909913374111,0.00254475495288,-63.9760473788,-63.6380212195,1.0,0.00596668,-63.9760473788,-7.03189,-62.4108504218,0.686918681726,0.0,33691.470787684666,-63.9760473788,1.0,0.0,-0.0641088545829,0.000252929
-7.11322,0.000391175,-6.50379,0.100661,0.00358439,255001,-6.78426,3.53862e-06,260000,-6.77595,0.0,260,-0.0635300211635,6.77383,0.962066997763,-6.50152,-66.1228874746,-1.0,-1.0,0.0,-0.00630796754719,0.000167071,5,0.8327967571094632,1.0,-6.45124,0.102504,0.00097479484142,51,684.3713014391251,-0.0639760473788,1.0,-0.066264772941,-6.78246,0.100167,1.02191e-08,-7.14938,0.253197264169,-63.9760473788,0.000402218,0.253197264169,1.0,0.253197264169,4.1587144958321005,-0.00723723529987,0.000139645,-1.0,0.00229066907403,0.000139645,689.3628126920667,0.00283774548891,-63.9760473788,-63.5300211635,1.0,0.00328931,-63.9760473788,-7.15695,-62.2147180748,1.41246320562,0.0,34380.824177284725,-63.9760473788,1.0,0.0,-0.0641088545829,0.000167071
