Eval mean reward,Eval std,success ratio 10mm,Average reach time 10mm,success ratio 2mm,Average reach time 2mm,success ratio 1mm,Average reach time 1mm,success ratio 0.5mm,Average reach time 0.5mm,Train walltime (s)
-0.271191182772759,0.3259657545368834,0.8,11.266666666666667,0.2,12.0,0.0,,0.0,,1959.5014879703522
