Eval mean reward,Eval std,success ratio 50mm,Average reach time 50mm,success ratio 20mm,Average reach time 20mm,success ratio 10mm,Average reach time 10mm,success ratio 5mm,Average reach time 5mm
-0.2781974719619029,0.1441138487866572,0.75,18.466666666666665,0.2,17.5,0.0,,0.0,
