seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,mean_reward,std_reward,upper,lower,timesteps
-1.43273347517582,-1.480297715367807,-1.541956855813015,-1.5728574981012218,-1.8095216256677435,-1.5930148700766251,-1.5725216019544375,-1.7496367700602713,-1.57229319263452,-1.491847266186767,-1.581668087103823,0.8386342307472138,-0.7430338563566093,-2.420302317851036,5000
-1.419532263066618,-1.4955256612948036,-1.563864435204381,-1.588971580022519,-1.8532923424479637,-1.5770679281548274,-1.6045190694795028,-1.75943747803217,-1.5425551524130208,-1.462092161090259,-1.5866858071206067,0.8443302364765881,-0.7423555706440186,-2.4310160435971944,5100
-1.4554266014496973,-1.5326192459728185,-1.5742662379270533,-1.5385661571039462,-1.8526488961813796,-1.578985999617362,-1.6164611666655415,-1.7106568989716118,-1.5588570207423187,-1.4770236514437647,-1.5895511876075494,0.840872954677045,-0.7486782329305044,-2.430424142284594,5200
-1.5274079526304007,-1.5021371777305408,-1.5750616779886313,-1.557600555355731,-1.875063138208385,-1.5884406940240776,-1.6011850145787176,-1.6685766764694674,-1.6184570433477574,-1.4909212213122318,-1.600485115164594,0.8558016636125556,-0.7446834515520385,-2.4562867787771494,5300
-1.5193692342744314,-1.4691042828803123,-1.55738434331331,-1.5827849145221133,-1.8712161864885712,-1.5633775505732876,-1.6060965039617274,-1.6781121573206763,-1.6075246377842913,-1.497248472024914,-1.5952218283143633,0.8517579386676676,-0.743463889646696,-2.4469797669820306,5400
-1.5209103439120295,-1.4862890551377788,-1.5616016924976994,-1.5852776687112962,-1.8275312431950512,-1.5676373428262318,-1.6388214408242299,-1.6780889538365114,-1.5982351941271167,-1.5242392410534902,-1.5988632176121436,0.8533196041524986,-0.7455436134596449,-2.4521828217646418,5500
-1.5344558918229638,-1.5087598527557111,-1.556526439084559,-1.5945393661778857,-1.8277555062712612,-1.5761832178259403,-1.65020955429251,-1.6837556972003747,-1.6475797718551801,-1.5270257442583195,-1.6106791041544704,0.8536297007929581,-0.7570494033615125,-2.464308804947428,5600
-1.5620474550542078,-1.4883021890000356,-1.587119585186747,-1.6296601195862117,-1.8329459908518408,-1.5468585633674912,-1.6264591768566212,-1.743405184776229,-1.6338836898849405,-1.5641528968407699,-1.6214834851405093,0.8641382031328851,-0.7573452820076244,-2.485621688273394,5700
-1.548417622637414,-1.4582697840269236,-1.55984271839647,-1.5942829331635702,-1.8343349704187866,-1.5694885309894868,-1.6205246523958516,-1.7427765053552895,-1.6463485399772753,-1.5656329790901802,-1.6139919236451246,0.8545644313984744,-0.7594274922466504,-2.4685563550435985,5800
-1.5390648548472896,-1.477428437410546,-1.554617573592588,-1.6057683506695974,-1.8036248202568133,-1.5546845468473243,-1.5895078954693591,-1.694050731216793,-1.6695106346968402,-1.5465497849107392,-1.603480762991789,0.8607589266922575,-0.7427218362995315,-2.464239689684046,5900
-1.5630187959151058,-1.4828222484355005,-1.5522312337613022,-1.6192455248205004,-1.758606156472113,-1.557914355480136,-1.5999743554303822,-1.674511569595036,-1.6754197611172936,-1.5464344368697218,-1.6030178437897091,0.8521839246561718,-0.7508339191335375,-2.45520176844588,6000
-1.5560099445610844,-1.4731123471097802,-1.5628466052674042,-1.6030086062910414,-1.7653648901040986,-1.5860579909459402,-1.5840284170697276,-1.6735535231010263,-1.6229581542106581,-1.5292615521217967,-1.5956202030782558,0.8545860467409169,-0.7410341563373389,-2.450206249819172,6100
-1.5458463655985626,-1.4609582945877093,-1.598348318098198,-1.5895271208398,-1.7733451460811294,-1.6222340900254175,-1.57424371068062,-1.66461694558881,-1.6402427413694607,-1.5442892324420923,-1.60136519653118,0.8554210915361057,-0.7459441049950744,-2.456786288067285,6200
-1.5369857625334953,-1.4974549610194772,-1.5931439673245975,-1.5556576229404881,-1.7888078932358749,-1.6732914285159606,-1.5772828513805128,-1.6570399983008302,-1.6432517509361753,-1.5500818790511142,-1.6072998115238526,0.8626561129044377,-0.7446436986194149,-2.4699559244282896,6300
-1.5317700674073538,-1.452461467402645,-1.596914506055368,-1.5788764859251947,-1.7811272172833856,-1.674746173238602,-1.5711435773345,-1.6630606466124553,-1.6189358673598033,-1.5703689290290797,-1.6039404937648387,0.8592431931444031,-0.7446973006204357,-2.463183686909241,6400
-1.5532163362298874,-1.5009109137828773,-1.583346863717455,-1.5540909257957096,-1.8185373321904987,-1.7025768764683606,-1.5753918187193596,-1.6545261708122385,-1.6309677798067517,-1.5318718332631565,-1.6105436850786297,0.8597848124527074,-0.750758872625922,-2.470328497531336,6500
-1.5576598537643986,-1.5025971418099433,-1.625498301377069,-1.541677071088894,-1.8341270598807653,-1.7264750909426458,-1.5404247826872637,-1.6490312187275384,-1.626328240149464,-1.5606970940224318,-1.6164515854450414,0.8659842333442963,-0.7504673521007451,-2.4824358187893365,6600
-1.5438748623877956,-1.4382578533737844,-1.6048512705903155,-1.5391568122447443,-1.8773853217775949,-1.7219871256462815,-1.5162988548364669,-1.6780106553109488,-1.6380049031373614,-1.5883343263765923,-1.6146161985681886,0.8635691510954906,-0.7510470474726979,-2.4781853496636783,6700
-1.5460389003755162,-1.4579456167261977,-1.6285080069799749,-1.5791630395077962,-1.8714329030817236,-1.6864467929010758,-1.5032674191150763,-1.6550229369819984,-1.6467836690569868,-1.578024252465531,-1.6152633537191878,0.8661342108068594,-0.7491291429123283,-2.481397564526046,6800
-1.579658038724106,-1.4944794310205602,-1.6907514861729405,-1.5535852064280435,-1.840407999776699,-1.6813403960726574,-1.4937106538766411,-1.625325839380106,-1.6281656857655562,-1.5772855351461659,-1.6164710272363476,0.8619552857859358,-0.7545157414504118,-2.478426313022282,6900
-1.5287547806947344,-1.5010092177436751,-1.7017351330432104,-1.5837176055771414,-1.816710775116772,-1.6839073180766604,-1.487114487988249,-1.6369958177045363,-1.6267399053533134,-1.5585041706093543,-1.6125189211907647,0.8486428012022971,-0.7638761199884676,-2.4611617223930606,7000
-1.562720023403773,-1.4990528282686142,-1.701165566260991,-1.5774680374566277,-1.8408041705724747,-1.6813539762295153,-1.503321097906888,-1.688445695915546,-1.634793766503901,-1.5282972045192087,-1.621742236703754,0.8486943047165344,-0.7730479319872197,-2.470436541420287,7100
-1.5222005276769845,-1.554618845940596,-1.6829613330121598,-1.5861358157066132,-1.8026022984673398,-1.6716011281110537,-1.4652410006142613,-1.6851524778278681,-1.6566950774743952,-1.4677116756508095,-1.6094920180482084,0.8542460732419882,-0.7552459448062201,-2.4637380912901947,7200
-1.5218727173901514,-1.5259547025251903,-1.6807011994493297,-1.6109711552414723,-1.785829762818568,-1.6294743654274324,-1.4304183178847496,-1.6760710216839378,-1.6479026477581198,-1.4295701303159698,-1.593876602049492,0.8517423154565001,-0.7421342865929923,-2.445618917505991,7300
-1.5150518176159145,-1.5493295584672413,-1.6585878888558638,-1.5799362143650004,-1.7486088901424577,-1.6557425823571372,-1.4129414436268888,-1.7093077583405525,-1.677052045496129,-1.3893772029194753,-1.5895935402186663,0.8473057427800562,-0.7422877974386103,-2.436899282998721,7400
-1.529876713058612,-1.5112783360294944,-1.657077000787445,-1.5614042514920075,-1.7491897287849643,-1.5958000951642208,-1.39861154429122,-1.649404471382438,-1.6820564140554126,-1.3656664022239704,-1.5700364957269786,0.8406146273988726,-0.7294218683281063,-2.4106511231258496,7500
-1.5668374602852322,-1.544120943344547,-1.6497135754039007,-1.566579389768276,-1.724546347212177,-1.6328669358992456,-1.3973302314385494,-1.645118358992093,-1.6841071064767152,-1.324531613512916,-1.5735751962333655,0.8440141759647025,-0.7295610202686632,-2.417589372198066,7600
-1.609698631228393,-1.5627799433744491,-1.6678220648197146,-1.6173896398591707,-1.7321879953565105,-1.65996208970142,-1.3482632374125783,-1.6382707827765426,-1.6513880202722624,-1.2914068125486713,-1.5779169217349716,0.8353655582288393,-0.7425513635061324,-2.413282479963809,7700
-1.6341235095691287,-1.5477701564281012,-1.6717451996068207,-1.6306013342508034,-1.7210207346124695,-1.6564628193722206,-1.355614229904798,-1.6190152935837878,-1.6401993560037698,-1.2956544694575889,-1.577220710278949,0.8349463007734079,-0.7422744095055414,-2.412167011052355,7800
-1.617486558345453,-1.608412595226709,-1.661109866966341,-1.6495259724302065,-1.7013290778848447,-1.6635071452360708,-1.3945798046010511,-1.6203962683412383,-1.6535964322043666,-1.2960913119434132,-1.5866035033179697,0.8289903055212701,-0.7576131977966999,-2.4155938088392377,7900
-1.6380549015601817,-1.6459165851460043,-1.6582066764535142,-1.5833424536466858,-1.7065305243380888,-1.6664978004886861,-1.4275898044628506,-1.627334732845744,-1.663794547020475,-1.3027031189813862,-1.5919971144943619,0.826199225219584,-0.7657978892747782,-2.4181963397139437,8000
-1.6683875873286973,-1.6575413445331182,-1.6584278062070963,-1.6552921118189194,-1.7265915578996882,-1.6480488520359073,-1.4360074122379687,-1.6479492716131652,-1.6651455871085432,-1.3308985198588674,-1.6094290050641973,0.8333703024630985,-0.7760587026010991,-2.442799307527294,8100
-1.6626122015708003,-1.6577156024357667,-1.6415686577100692,-1.6423908366399602,-1.7549105047708138,-1.6445670030595136,-1.4201604403611512,-1.705052567691571,-1.641820469764328,-1.3386198548937172,-1.6109418138897693,0.8419321011876901,-0.7690097127020795,-2.4528739150774572,8200
-1.6538061265170503,-1.659286935138075,-1.639016465161875,-1.5851153645533782,-1.7414184427493162,-1.6219169323388938,-1.441304239288252,-1.684644088501959,-1.6384068089970623,-1.3593979780606467,-1.602431338130651,0.8379624467148535,-0.764468891415798,-2.4403937848455026,8300
-1.6584449470633367,-1.659134209982709,-1.6734022359014096,-1.6099737230033233,-1.7460731440494754,-1.6033242835336496,-1.4527549568965654,-1.6888515724037163,-1.6238401364832997,-1.345469956463267,-1.6061269165780754,0.8397154952835076,-0.7664114212945684,-2.445842411861581,8400
-1.6914397684591522,-1.7133976233806083,-1.6751800732633118,-1.6336289442587308,-1.7243801140735484,-1.611595748309391,-1.4847670366168728,-1.7220575729970486,-1.615544897701168,-1.3352845339260677,-1.6207276312985903,0.8431382351642677,-0.7775893961343233,-2.4638658664628554,8500
-1.6705573517865857,-1.7122730124681413,-1.7219542976842874,-1.6707397559897255,-1.746530104633837,-1.6085177014433216,-1.4217234813326656,-1.7780055659471083,-1.6059825431038999,-1.3453382857554652,-1.6281622100145041,0.8376572428041686,-0.7905049672103361,-2.4658194528186703,8600
-1.6458684161913666,-1.7345979795806796,-1.742040793199923,-1.632945888867683,-1.8114372052509906,-1.5870228704260656,-1.4429910176774865,-1.7750466452465992,-1.6746370179359296,-1.3392094191542885,-1.6385797253531016,0.8449738563980983,-0.7936058689550037,-2.4835535817511976,8700
-1.693157731404882,-1.720151214193851,-1.7463023252710412,-1.6520441669411574,-1.7778664896696237,-1.5883919735415217,-1.4525997135751558,-1.7861866546893361,-1.6706851196935677,-1.3201934164796976,-1.6407578805459837,0.8453949215940857,-0.7953629589518987,-2.486152802140067,8800
-1.680595899371656,-1.7618888971004276,-1.7714129124011768,-1.6272631709891763,-1.7808297001016096,-1.569213711567534,-1.4593468266408485,-1.7903215614830048,-1.7071033522715828,-1.3156278170321676,-1.646360384895919,0.8551158949452545,-0.7912444899506648,-2.501476279841171,8900
-1.6906429922318356,-1.7319574236317996,-1.745496545111761,-1.6134951714941244,-1.772090387750562,-1.6015986993823847,-1.469679149592682,-1.7827538778449366,-1.6801486857559507,-1.2877971319983166,-1.6375660064794357,0.8536500362582501,-0.783915970221186,-2.4912160427376833,9000
-1.6786872701477318,-1.819547331337338,-1.7137349752047053,-1.6689909715038924,-1.7423946152249783,-1.6030853231597504,-1.4931835916685787,-1.764775978305127,-1.6666219796238042,-1.268137301248547,-1.6419159337424458,0.8673519508190306,-0.7745639829234157,-2.5092678845614738,9100
-1.708626693912583,-1.7975056332047148,-1.6700539256022124,-1.6089225455740577,-1.7289485753875677,-1.6227555132554525,-1.4906854860658816,-1.7552723323080495,-1.6963638347119927,-1.283912788809571,-1.6363047328832088,0.8597450336659059,-0.7765596992173033,-2.496049766549112,9200
-1.7324071907002767,-1.8021001080523655,-1.681585904043761,-1.617225122785334,-1.7367171066061986,-1.6118673839213806,-1.498579673189984,-1.7238991658717018,-1.6626083253400403,-1.2728941263548568,-1.6339884106865903,0.849081869216948,-0.7849065414696429,-2.483070279903536,9300
-1.743118562206736,-1.8114398794292421,-1.6869958734646573,-1.646557783566732,-1.7097923555301981,-1.5936044322048486,-1.505571401390205,-1.755021657176752,-1.6691692333570542,-1.2774953467742827,-1.6398766525100712,0.8474440577546712,-0.7924325947554003,-2.4873207102647403,9400
-1.698722076827975,-1.7842711681971322,-1.6870354632052296,-1.6525126192941157,-1.6836101142246305,-1.5732074777809817,-1.555550732287024,-1.7094036257153062,-1.6726438633615777,-1.2845239934948927,-1.6301481134388869,0.8467088636050559,-0.7834392498338312,-2.4768569770439406,9500
-1.6814924451241606,-1.7662088447999085,-1.7155222996017807,-1.679797823143867,-1.6714584725799468,-1.5650328586277849,-1.5352169973748682,-1.6705494084000836,-1.6487983879612094,-1.2612411049423398,-1.6195318642555951,0.8414233534074824,-0.7781085108481129,-2.460955217663076,9600
-1.6857501257608547,-1.7933102675843973,-1.6843205165606807,-1.6643229649111289,-1.6589243785430101,-1.5785424743244034,-1.5651655721635003,-1.633479675041218,-1.6320032596342744,-1.2767313194241903,-1.6172550553947662,0.8325710280138111,-0.7846840273809551,-2.4498260834085754,9700
-1.6329665834195424,-1.7945909479946414,-1.695060300956591,-1.6560057318724488,-1.627751162025839,-1.5436165447932004,-1.5157967004793826,-1.6379396336491387,-1.6141394238605142,-1.2960740739025502,-1.601394110295385,0.8257116394518954,-0.7756824708434897,-2.427105749747279,9800
-1.6512869678691067,-1.8005466188437516,-1.704767429053957,-1.6454275439907065,-1.59785702632463,-1.556186584655002,-1.576488065781375,-1.6162529011307267,-1.5897411570036004,-1.2566037098608365,-1.5995158004513692,0.8294012722998367,-0.7701145281515326,-2.428917072751205,9900
-1.7003100953320476,-1.773865450962205,-1.7245284224378095,-1.6317697986906046,-1.5827719236670332,-1.5809762375126994,-1.5485299130446684,-1.581919708177658,-1.6173651790779147,-1.292619690093937,-1.6034656418996576,0.8325647447932484,-0.7709008971064093,-2.436030386692905,10000
-1.7711957222342596,-1.806456157805777,-1.6991982688813354,-1.6345818288480742,-1.5800365361902515,-1.582816949510692,-1.5226643071884243,-1.5695843627284347,-1.6123320513810873,-1.326938121191107,-1.6105804305959441,0.8372415548421779,-0.7733388757537664,-2.4478219854381207,10100
-1.741487341340702,-1.7707021654952197,-1.7092935712646975,-1.6483970809487969,-1.588236691777007,-1.6030830084489132,-1.5125794076022074,-1.5732827048157345,-1.620582893898992,-1.3505671411316718,-1.611821200672394,0.8347003045375019,-0.7771208961348924,-2.4465215052098945,10200
-1.685953931818152,-1.7925680079460333,-1.6775846993870078,-1.6308868064074737,-1.571613978868273,-1.5709570491954807,-1.511592840404456,-1.626703279683097,-1.5677339622153486,-1.35063788353288,-1.5986232439458201,0.8228080870354039,-0.7758151569104165,-2.421431330981223,10300
-1.7030356982622878,-1.7931422890808801,-1.6939718755523623,-1.6482011371337464,-1.575719323605835,-1.567506286027512,-1.4930420810275535,-1.6522714594321033,-1.5481325901088487,-1.3816569178116007,-1.6056679658042727,0.8285065021318982,-0.7771614636723748,-2.43417446793617,10400
-1.7378269817933214,-1.7978589636526339,-1.7040583048897273,-1.6910225347934014,-1.5770343004552125,-1.5380136476368493,-1.4428535690635973,-1.6410534057547486,-1.5421081301002406,-1.408634259472913,-1.6080464097612641,0.8336772423530954,-0.7743691674081691,-2.4417236521143586,10500
-1.756634966986294,-1.780876045236515,-1.6664560767040586,-1.713916908699491,-1.5986204476849988,-1.5044196688182256,-1.43590372633967,-1.647113514407975,-1.534265728811634,-1.4188243963806741,-1.6057031480069535,0.8377453444948004,-0.7679578035121533,-2.4434484925017528,10600
-1.7314281595831744,-1.7741105579196874,-1.6379992677265407,-1.649076298942329,-1.600684825478782,-1.5020105777492765,-1.4296315472069372,-1.627625631432833,-1.5388757783756097,-1.3855831722974201,-1.5877025816712589,0.8251317309629439,-0.7625708507083152,-2.412834312634202,10700
-1.7273433896741435,-1.7672817423346936,-1.6659617978956964,-1.7059092311982718,-1.6181706420186652,-1.5411837214569397,-1.4383251507608623,-1.607196546351391,-1.5525346091255627,-1.427441178477645,-1.6051348009293869,0.8287534987924248,-0.7763813021369624,-2.4338882997218105,10800
-1.706559718729842,-1.7446809063445752,-1.6245192906949544,-1.677163824794132,-1.6391323656648942,-1.5665016935801077,-1.467529102552843,-1.6383649517865388,-1.5477417484753904,-1.4360990412660533,-1.6048292643889328,0.8307995413103465,-0.7740297230785864,-2.4356288056992783,10900
-1.6429136213905957,-1.7384461335416037,-1.6269216228088228,-1.694835550618471,-1.5898958829637961,-1.5916931695058036,-1.4918486810966867,-1.6653277380546734,-1.5569719084358666,-1.4608685197227533,-1.605972282813907,0.8291655424158607,-0.7768067403980464,-2.435137825229767,11000
-1.6607992444800255,-1.7447968892645898,-1.5820775207509303,-1.677433653350899,-1.5653073843106524,-1.5987647230674176,-1.4735271357875461,-1.6628873624501477,-1.5602295056392377,-1.49718438372427,-1.6023007802825715,0.8255242039319532,-0.7767765763506183,-2.427824984214524,11100
-1.642281245650795,-1.7110385486663773,-1.5951808847916422,-1.7175093972087156,-1.5555510828197503,-1.5562486938274245,-1.490092197118081,-1.7058358909904003,-1.5380759584847707,-1.483506518381345,-1.59953204179393,0.830659567703037,-0.7688724740908931,-2.430191609496966,11200
-1.6416032322160645,-1.7011781295465758,-1.6025854100894432,-1.7271594172812619,-1.5332440008827504,-1.4946210099309212,-1.5204254122194598,-1.7106277756405808,-1.5253723123273701,-1.4619791691374828,-1.591879586927191,0.8261896311037641,-0.7656899558234269,-2.418069218030954,11300
-1.6554907797759364,-1.7194526418520064,-1.5990516907960526,-1.7110138658314178,-1.570335404373257,-1.4811391430901504,-1.5137811166338928,-1.7248895071894597,-1.5238560974930728,-1.4653711811807903,-1.5964381428216035,0.8288237451531711,-0.7676143976684325,-2.4252618879747736,11400
-1.6614356970900928,-1.6869407824583957,-1.600682664082192,-1.702787888900457,-1.5651142506276008,-1.431357931091378,-1.4991809604122661,-1.7636697796013985,-1.5343654088643184,-1.4764903976460082,-1.5922025760774108,0.8253862055730629,-0.766816370504348,-2.4175887816504726,11500
-1.6438403313981829,-1.731166226784716,-1.5505880272049344,-1.7351839858970146,-1.5330931736806195,-1.4361245549895054,-1.5084753389905126,-1.7732028212193045,-1.5414706154066702,-1.4892554381360605,-1.594240051370752,0.827802217844159,-0.7664378335265931,-2.42204226921491,11600
-1.6056666436231446,-1.7934194213460475,-1.5676777941637625,-1.709330819647238,-1.5064221190477383,-1.4324929428703224,-1.5643635550331245,-1.7430257966509481,-1.5191329334363701,-1.500601331534616,-1.5942133357353314,0.8363166361760301,-0.7578966995593013,-2.43052997191136,11700
-1.62776845822087,-1.772270403684178,-1.5433147211770184,-1.6747389951283884,-1.5036987180754098,-1.4366811617925481,-1.5791015182906114,-1.7582754912181797,-1.5297446323002872,-1.5090303321939782,-1.5934624432081472,0.8345414255847445,-0.7589210176234026,-2.4280038687928904,11800
-1.6463494321969665,-1.7879230843218965,-1.4961751317491925,-1.678517922085576,-1.5084787472162686,-1.4283548117492897,-1.5832452230739407,-1.7415888712193124,-1.5311954844318272,-1.502610830454556,-1.5904439538498827,0.8372609523827818,-0.7531830014671008,-2.4277049062326634,11900
-1.6584768699902757,-1.780915134697403,-1.530310234136742,-1.661449528753395,-1.551338534613467,-1.4012124789433684,-1.5969783634818062,-1.716978272011662,-1.5481964827763792,-1.4978213399983284,-1.594367723940283,0.8463451876127138,-0.748022536327569,-2.4407129115529957,12000
-1.629247246121413,-1.8084610473176277,-1.5390442443646548,-1.673303453664645,-1.5475214460823268,-1.4546194935497005,-1.5806931425722905,-1.7038788937046445,-1.5355247071220104,-1.5075791990553722,-1.5979872873554686,0.8458285260533249,-0.7521587613021437,-2.4438158134087926,12100
-1.6717209809304614,-1.735571471235534,-1.579273841000246,-1.6629940523599052,-1.5343634288710768,-1.4736622469454124,-1.594496348987159,-1.6834454175446434,-1.5078300313167077,-1.512955652074452,-1.59563134712656,0.8350613123197539,-0.7605700348068061,-2.430692659446313,12200
-1.7194833504984401,-1.7305289975975404,-1.6066541144253554,-1.643093639217895,-1.5776509053970111,-1.5370524489074762,-1.5954858347197654,-1.70717516323067,-1.554923288666933,-1.5535180454006774,-1.6225565788061767,0.8483346575852732,-0.7742219212209034,-2.4708912363914486,12300
-1.6800930253661839,-1.72398649521143,-1.627202363075694,-1.6626268565738211,-1.6006040878633305,-1.5362811975891681,-1.6087896310232181,-1.6800557245120493,-1.547659810693758,-1.5793035340209756,-1.6246602725929629,0.8470407284528518,-0.777619544140111,-2.471701001045814,12400
-1.7112715908289475,-1.7577366125182237,-1.6287501085458258,-1.6468024250057396,-1.5816993522031504,-1.5472426279106093,-1.6533847374171935,-1.697712747821127,-1.5592593564701542,-1.594117750054765,-1.6377977308775735,0.8510267203023932,-0.7867710105751803,-2.488824451179966,12500
-1.6768239772127287,-1.748321353893423,-1.6507568372111507,-1.6911199204727851,-1.5905264266495969,-1.4956412140424646,-1.6686818274600554,-1.728242504781725,-1.5605927259539636,-1.6380047850633392,-1.6448711572741233,0.8478285833840943,-0.7970425738900287,-2.492699740658217,12600
