r,r,mean_reward,std_reward,upper,lower,timesteps
-0.450192,-1.527375,-0.9887834999999999,0.7616834038788688,-0.22710009612113113,-1.7504669038788687,100.0
-0.419155,-1.580192,-0.9996735,0.8209771359084855,-0.17869636409151446,-1.8206506359084855,200.0
-0.368929,-1.530205,-0.949567,0.8211461344291892,-0.1284208655708109,-1.7707131344291893,300.0
-0.682553,-1.599733,-1.141143,0.6485441975686778,-0.49259880243132226,-1.7896871975686777,400.0
-0.860965,-1.907658,-1.3843115,0.740123718120491,-0.6441877818795089,-2.124435218120491,500.0
-0.980132,-1.586184,-1.283158,0.42854347895166955,-0.8546145210483305,-1.7117014789516696,600.0
-0.6468109999999999,-0.7255199999999999,-0.6861655,0.055655667640411986,-0.630509832359588,-0.741821167640412,700.0
-1.2990959999999998,-0.511325,-0.9052104999999999,0.5570382161221076,-0.34817228387789234,-1.4622487161221076,800.0
-0.749391,-0.450701,-0.6000460000000001,0.21120572447260988,-0.3888402755273902,-0.81125172447261,900.0
-1.3006950000000002,-0.406496,-0.8535955000000001,0.6322941766302297,-0.22130132336977038,-1.4858896766302299,1000.0
-0.697869,-0.418505,-0.558187,0.19754017881939864,-0.3606468211806013,-0.7557271788193987,1100.0
-0.41454799999999997,-0.466887,-0.4407175,0.03700926182052273,-0.40370823817947726,-0.4777267618205227,1200.0
-0.583162,-0.447086,-0.5151239999999999,0.09622026235674062,-0.4189037376432593,-0.6113442623567406,1300.0
-0.43563900000000005,-0.448528,-0.4420835,0.00911389930271336,-0.4329696006972867,-0.45119739930271335,1400.0
-0.382102,-0.44701899999999994,-0.4145605,0.04590325091428707,-0.36865724908571296,-0.46046375091428704,1500.0
-0.34471999999999997,-0.44250900000000004,-0.3936145,0.06914726502545135,-0.32446723497454866,-0.4627617650254513,1600.0
-0.323479,-0.462525,-0.393002,0.09832036949686469,-0.29468163050313534,-0.4913223694968647,1700.0
-0.35334699999999997,-0.448604,-0.4009755,0.06735687065548698,-0.33361862934451303,-0.46833237065548694,1800.0
-0.41724399999999995,-0.43791,-0.427577,0.014613068740001242,-0.41296393125999875,-0.4421900687400012,1900.0
-0.182859,-0.470642,-0.3267505,0.20349331081020822,-0.12325718918979178,-0.5302438108102082,2000.0
-0.286738,-0.451408,-0.369073,0.11643927365798877,-0.2526337263420112,-0.48551227365798877,2100.0
-0.528081,-0.46742399999999995,-0.4977525,0.042890976026432465,-0.4548615239735675,-0.5406434760264325,2200.0
-0.583262,-0.468817,-0.5260395,0.0809248355728944,-0.44511466442710557,-0.6069643355728944,2300.0
-0.39297,-0.483995,-0.4384825,0.06436439475750551,-0.3741181052424945,-0.5028468947575055,2400.0
-0.63636,-0.483184,-0.559772,0.10831178831503063,-0.4514602116849694,-0.6680837883150307,2500.0
-0.5289659999999999,-0.44819,-0.48857799999999996,0.057117257357124536,-0.43146074264287543,-0.5456952573571245,2600.0
-0.41935500000000003,-0.42868900000000004,-0.424022,0.006600134695595242,-0.4174218653044048,-0.43062213469559524,2700.0
-0.351597,-0.42490900000000004,-0.388253,0.0518394123423482,-0.33641358765765184,-0.4400924123423482,2800.0
-0.376429,-0.420275,-0.39835200000000004,0.03100380392790536,-0.3673481960720947,-0.4293558039279054,2900.0
-0.43508900000000006,-0.42506000000000005,-0.4300745,0.0070915739085198925,-0.42298292609148014,-0.4371660739085199,3000.0
-0.385448,-0.43653500000000006,-0.41099150000000007,0.036123964130477186,-0.37486753586952287,-0.44711546413047726,3100.0
-1.242046,-0.428795,-0.8354205,0.575055296906741,-0.26036520309325906,-1.410475796906741,3200.0
-0.47984399999999994,-0.453765,-0.46680449999999996,0.018440637746563945,-0.448363862253436,-0.4852451377465639,3300.0
-0.48886499999999994,-0.42698400000000003,-0.45792449999999996,0.04375647472660468,-0.41416802527339525,-0.5016809747266047,3400.0
-0.445543,-0.4426,-0.4440715,0.0020810152570320296,-0.441990484742968,-0.44615251525703203,3500.0
-0.535529,-0.457321,-0.496425,0.055301407143037544,-0.44112359285696245,-0.5517264071430376,3600.0
-1.209206,-0.452596,-0.830901,0.5350040617135537,-0.29589693828644625,-1.3659050617135537,3700.0
-1.3518569999999999,-0.44736099999999995,-0.8996089999999999,0.6395752551561074,-0.2600337448438925,-1.5391842551561072,3800.0
-1.3407959999999999,-0.456636,-0.898716,0.6251955316538977,-0.2735204683461022,-1.5239115316538978,3900.0
-1.138374,-0.416652,-0.777513,0.5103345203315174,-0.2671784796684826,-1.2878475203315174,4000.0
-1.242082,-0.430493,-0.8362875,0.5738800854364089,-0.26240741456359107,-1.4101675854364089,4100.0
-1.040886,-0.409005,-0.7249455,0.4468073400029368,-0.2781381599970632,-1.171752840002937,4200.0
-0.858151,-0.402388,-0.6302695,0.32227310791392444,-0.3079963920860756,-0.9525426079139245,4300.0
-0.48819399999999996,-0.38365900000000003,-0.4359265,0.0739174073713357,-0.3620090926286643,-0.5098439073713357,4400.0
-0.520858,-0.389356,-0.45510700000000004,0.09298595593959343,-0.3621210440604066,-0.5480929559395935,4500.0
-0.44231899999999996,-0.38763000000000003,-0.4149745,0.03867096275631105,-0.376303537243689,-0.45364546275631107,4600.0
-0.505458,-0.397634,-0.451546,0.07624308157465828,-0.3753029184253417,-0.5277890815746583,4700.0
-0.438708,-0.408562,-0.423635,0.021316441025649665,-0.4023185589743503,-0.44495144102564965,4800.0
-0.5020819999999999,-0.42649499999999996,-0.46428849999999994,0.05344808026954754,-0.4108404197304524,-0.5177365802695475,4900.0
-0.48784700000000003,-0.45149300000000003,-0.46967000000000003,0.025706159923255745,-0.4439638400767443,-0.4953761599232558,5000.0
-0.43398400000000004,-0.482347,-0.4581655,0.03419780525852499,-0.423967694741475,-0.492363305258525,5100.0
-0.372838,-0.571719,-0.4722785,0.14063010374916174,-0.33164839625083825,-0.6129086037491618,5200.0
-0.609721,-0.646458,-0.6280895,0.02597698182045021,-0.6021125181795498,-0.6540664818204501,5300.0
-0.506741,-0.685264,-0.5960025,0.126234823897766,-0.469767676102234,-0.722237323897766,5400.0
-0.459086,-0.714825,-0.5869555,0.1808347811138665,-0.40612071888613344,-0.7677902811138665,5500.0
-0.6123930000000001,-0.687955,-0.650174,0.053430402600017836,-0.5967435973999822,-0.7036044026000179,5600.0
-0.5692050000000001,-0.717604,-0.6434045,0.10493393922130242,-0.5384705607786976,-0.7483384392213025,5700.0
-0.591156,-0.711317,-0.6512365,0.08496665793415671,-0.5662698420658433,-0.7362031579341567,5800.0
-0.6189279999999999,-0.691429,-0.6551784999999999,0.05126594874280591,-0.603912551257194,-0.7064444487428058,5900.0
-0.545147,-0.707856,-0.6265015,0.11505263726008196,-0.5114488627399181,-0.741554137260082,6000.0
-0.5957720000000001,-0.683527,-0.6396495,0.06205215558302542,-0.5775973444169745,-0.7017016555830254,6100.0
-0.509789,-0.633479,-0.571634,0.08746203776496404,-0.48417196223503595,-0.6590960377649641,6200.0
-0.555299,-0.663546,-0.6094225,0.0765421877431002,-0.5328803122568998,-0.6859646877431002,6300.0
-0.633666,-0.709295,-0.6714804999999999,0.05347777875435744,-0.6180027212456425,-0.7249582787543574,6400.0
-0.601847,-0.687318,-0.6445825000000001,0.060437123694795376,-0.5841453763052047,-0.7050196236947954,6500.0
-0.641496,-0.664622,-0.6530590000000001,0.016352551421720162,-0.6367064485782798,-0.6694115514217203,6600.0
-0.722988,-0.637613,-0.6803005,0.06036924144380148,-0.6199312585561985,-0.7406697414438015,6700.0
-0.596143,-0.5362319999999999,-0.5661875,0.042363474367667284,-0.5238240256323327,-0.6085509743676673,6800.0
-0.775871,-0.628374,-0.7021225,0.1042961289046722,-0.5978263710953278,-0.8064186289046722,6900.0
-0.6770430000000001,-0.589148,-0.6330955,0.06215115053239163,-0.5709443494676084,-0.6952466505323917,7000.0
-0.578272,-0.5922970000000001,-0.5852845,0.009917172606141375,-0.5753673273938587,-0.5952016726061413,7100.0
-0.6832739999999999,-0.570206,-0.62674,0.07995114953520052,-0.5467888504647994,-0.7066911495352005,7200.0
-0.575979,-0.48232200000000003,-0.5291505000000001,0.06622549980558848,-0.46292500019441163,-0.5953759998055885,7300.0
-1.292032,-0.465628,-0.87883,0.5843558723996877,-0.29447412760031233,-1.4631858723996878,7400.0
-0.799976,-0.48007700000000003,-0.6400265,0.22620275219479538,-0.4138237478052047,-0.8662292521947954,7500.0
-0.693822,-0.435004,-0.564413,0.1830119628931399,-0.38140103710686013,-0.74742496289314,7600.0
-0.9200950000000001,-0.54071,-0.7304025000000001,0.2682657061804584,-0.46213679381954165,-0.9986682061804585,7700.0
-0.66606,-0.44028999999999996,-0.553175,0.15964349798848684,-0.3935315020115131,-0.7128184979884868,7800.0
-1.177339,-0.47205699999999995,-0.8246979999999999,0.49870968484881056,-0.32598831515118937,-1.3234076848488106,7900.0
-0.927003,-0.45121400000000006,-0.6891085,0.3364336283139662,-0.3526748716860338,-1.0255421283139663,8000.0
-0.595964,-0.466129,-0.5310465,0.09180720893535543,-0.43923929106464454,-0.6228537089353554,8100.0
-1.262743,-0.45252,-0.8576315,0.5729141775733081,-0.2847173224266919,-1.430545677573308,8200.0
-1.2503469999999999,-0.456585,-0.853466,0.5612744928481962,-0.29219150715180375,-1.4147404928481961,8300.0
-1.369693,-0.463417,-0.916555,0.6408339052266195,-0.27572109477338047,-1.5573889052266194,8400.0
-1.05609,-0.4961,-0.776095,0.39597272639665476,-0.3801222736033452,-1.1720677263966548,8500.0
