r,r,mean_reward,std_reward,upper,lower,timesteps
-0.600463,-1.383473,-0.991968,0.5536716807368786,-0.4382963192631214,-1.5456396807368784,100
-1.499891,-1.60896,-1.5544255,0.07712342951723546,-1.4773020704827646,-1.6315489295172354,200
-2.025521,-0.883397,-1.454459,0.8076036253559044,-0.6468553746440956,-2.262062625355904,300
-1.2371459999999999,-1.384498,-1.310822,0.10419359842140026,-1.2066284015785997,-1.4150155984214001,400
-2.318019,-2.10826,-2.2131395,0.14832201131490905,-2.064817488685091,-2.361461511314909,500
-2.439819,-2.7562,-2.5980095,0.22371515053858126,-2.374294349461419,-2.821724650538581,600
-1.888975,-3.2634380000000003,-2.5762065,0.9718921077900058,-1.6043143922099943,-3.548098607790006,700
-3.525494,-1.8258299999999998,-2.675662,1.2018439401386523,-1.4738180598613477,-3.8775059401386525,800
-0.5856399999999999,-1.338224,-0.961932,0.5321572498124968,-0.4297747501875032,-1.4940892498124967,900
-1.57467,-1.3475979999999999,-1.461134,0.16056415101759183,-1.300569848982408,-1.6216981510175918,1000
-1.774277,-0.634242,-1.2042595,0.8061264792900058,-0.39813302070999423,-2.010385979290006,1100
-1.023626,-1.354918,-1.1892719999999999,0.23425881975285381,-0.9550131802471461,-1.4235308197528538,1200
-3.121997,-2.6103,-2.8661485,0.36182441861281267,-2.504324081387187,-3.2279729186128128,1300
-1.786388,-0.79284,-1.289614,0.702544528234332,-0.587069471765668,-1.9921585282343321,1400
-1.978539,-2.159529,-2.0690340000000003,0.12797925632695323,-1.941054743673047,-2.1970132563269535,1500
-2.3218389999999998,-1.9495759999999998,-2.1357074999999996,0.2632296916848478,-1.8724778083151519,-2.3989371916848476,1600
-0.522876,-1.458184,-0.9905299999999999,0.6613626292980274,-0.32916737070197255,-1.6518926292980272,1700
-1.8388080000000002,-2.406686,-2.1227470000000004,0.40155038468665416,-1.7211966153133462,-2.5242973846866548,1800
-1.7634319999999999,-0.7400479999999999,-1.2517399999999999,0.7236417661578137,-0.5280982338421861,-1.9753817661578137,1900
-0.705311,-2.18266,-1.4439855,1.0446434960791646,-0.3993420039208353,-2.4886289960791643,2000
