mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
-0.5098357064045559,0.07402759640008874,0.08865493012118218,254.38830637931824,1.7305870262588066,0.065,0.09192388155425119,77.53846153846153,,0.0,0.0,,,0.03333333333333333,0.05773502691896259,66.0,,0.0,0.0,,
