r,r,mean_reward,std_reward,upper,lower,timesteps
-0.721039,-1.403392,-1.0622155,0.48249643346298426,-0.5797190665370158,-1.5447119334629842,100.0
-0.319414,-1.9540790000000001,-1.1367465,1.155882706468308,0.019136206468307826,-2.292629206468308,200.0
-0.49436,-2.487987,-1.4911735,1.4097071708565931,-0.08146632914340679,-2.9008806708565933,300.0
-0.699921,-1.068522,-0.8842215,0.26064026665214257,-0.6235812333478574,-1.1448617666521426,400.0
-0.749544,-1.5254780000000001,-1.137511,0.5486681931532027,-0.5888428068467972,-1.6861791931532026,500.0
-0.543823,-2.619912,-1.5818675,1.4680166102467982,-0.11385088975320179,-3.049884110246798,600.0
-0.682991,-2.0603599999999997,-1.3716754999999998,0.9739469600961336,-0.39772853990386625,-2.3456224600961333,700.0
-0.59297,-1.944826,-1.268898,0.9559065447877214,-0.31299145521227867,-2.2248045447877214,800.0
-0.48807399999999995,-1.672311,-1.0801925,0.8373820132320137,-0.24281048676798644,-1.9175745132320139,900.0
-0.658906,-1.884484,-1.271695,0.8666145146730465,-0.4050804853269535,-2.1383095146730464,1000.0
-0.673107,-1.52414,-1.0986235,0.6017712053135311,-0.49685229468646885,-1.700394705313531,1100.0
-0.36946799999999996,-0.989303,-0.6793855,0.43828953171676377,-0.2410959682832362,-1.1176750317167636,1200.0
-0.425505,-1.6440240000000002,-1.0347645,0.8616230479046508,-0.17314145209534926,-1.8963875479046508,1300.0
-0.401904,-1.609074,-1.0054889999999999,0.8535980930449645,-0.15189090695503538,-1.8590870930449643,1400.0
-1.126158,-1.380699,-1.2534285,0.17998766719000495,-1.0734408328099951,-1.433416167190005,1500.0
-0.41891300000000004,-1.6520560000000002,-1.0354845000000001,0.8719637774727229,-0.16352072252727723,-1.907448277472723,1600.0
-0.680499,-1.065245,-0.872872,0.2720565056343994,-0.6008154943656006,-1.1449285056343994,1700.0
-1.1295629999999999,-0.8479190000000001,-0.988741,0.19915238228050383,-0.7895886177194962,-1.1878933822805038,1800.0
-0.334791,-1.8765330000000002,-1.1056620000000001,1.0901762230401102,-0.015485776959889952,-2.19583822304011,1900.0
-0.710348,-1.61776,-1.1640540000000001,0.6416371785300475,-0.5224168214699526,-1.8056911785300476,2000.0
-0.500498,-1.214859,-0.8576785,0.5051295073152031,-0.3525489926847969,-1.3628080073152031,2100.0
-0.391416,-1.633175,-1.0122955,0.8780562094994261,-0.13423929050057393,-1.8903517094994262,2200.0
-0.142993,-2.321314,-1.2321535000000001,1.5403055507010617,0.30815205070106155,-2.7724590507010616,2300.0
-0.876965,-1.6705869999999998,-1.2737759999999998,0.5611754978988301,-0.7126005021011697,-1.83495149789883,2400.0
-0.633676,-1.5454709999999998,-1.0895735,0.6447364275519879,-0.44483707244801207,-1.7343099275519878,2500.0
-0.49339700000000003,-1.335602,-0.9144995,0.5955288666492162,-0.3189706333507838,-1.5100283666492162,2600.0
-0.697859,-1.9994599999999998,-1.3486595,0.9203708934991913,-0.4282886065008086,-2.2690303934991913,2700.0
-0.653026,-1.301972,-0.9774989999999999,0.4588741172238852,-0.5186248827761146,-1.4363731172238852,2800.0
-0.571847,-1.425527,-0.998687,0.6036429169633319,-0.39504408303666805,-1.602329916963332,2900.0
-1.2517719999999999,-1.268334,-1.260053,0.011711102510011734,-1.2483418974899883,-1.271764102510012,3000.0
-0.5950409999999999,-1.033391,-0.8142159999999999,0.3099602575331231,-0.5042557424668768,-1.1241762575331231,3100.0
-0.422306,-1.099613,-0.7609595,0.4789283726451169,-0.2820311273548831,-1.239887872645117,3200.0
-0.65215,-1.233697,-0.9429235,0.41121582727869316,-0.5317076727213068,-1.3541393272786932,3300.0
-0.5367,-2.0936779999999997,-1.3151889999999997,1.1009497019582681,-0.21423929804173159,-2.4161387019582676,3400.0
-0.5029779999999999,-1.902813,-1.2028955,0.9898328210422709,-0.213062678957729,-2.192728321042271,3500.0
-0.376291,-1.657757,-1.017024,0.9061332984600003,-0.11089070153999958,-1.9231572984600003,3600.0
-0.595725,-2.059784,-1.3277545,1.0352460469571956,-0.2925084530428044,-2.3630005469571955,3700.0
-0.535501,-1.432921,-0.984211,0.6345717675724314,-0.34963923242756856,-1.6187827675724313,3800.0
-0.8507030000000001,-2.552423,-1.7015630000000002,1.2032977516807717,-0.49826524831922847,-2.904860751680772,3900.0
-0.395777,-1.218302,-0.8070395,0.581613005195465,-0.22542649480453503,-1.388652505195465,4000.0
-0.883993,-1.6678110000000002,-1.275902,0.5542430230160774,-0.7216589769839227,-1.8301450230160774,4100.0
-0.40641700000000003,-1.6583900000000003,-1.0324035,0.8852785981624657,-0.14712490183753435,-1.9176820981624658,4200.0
-0.624104,-1.54741,-1.085757,0.6528759337102265,-0.43288106628977363,-1.7386329337102264,4300.0
-0.42094,-1.093345,-0.7571425,0.47546213520374053,-0.2816803647962595,-1.2326046352037405,4400.0
-1.291029,-1.375746,-1.3333875,0.0599039651817807,-1.2734835348182192,-1.3932914651817807,4500.0
-0.576155,-1.797896,-1.1870254999999998,0.8639013459536338,-0.3231241540463661,-2.050926845953634,4600.0
-0.374096,-1.496969,-0.9355325,0.7939911127112822,-0.1415413872887178,-1.729523612711282,4700.0
-0.710034,-1.4764950000000001,-1.0932645,0.5419697706150224,-0.5512947293849777,-1.6352342706150225,4800.0
-1.9308049999999999,-1.993035,-1.9619199999999999,0.04400325499323886,-1.9179167450067611,-2.0059232549932386,4900.0
-1.7301349999999998,-1.804714,-1.7674244999999997,0.05273531663411165,-1.7146891833658882,-1.8201598166341113,5000.0
-0.6006229999999999,-1.794375,-1.197499,0.8441101342550036,-0.3533888657449965,-2.041609134255004,5100.0
-0.45443999999999996,-1.706392,-1.080416,0.8852637489200605,-0.1951522510799395,-1.9656797489200606,5200.0
-0.868102,-2.005489,-1.4367955,0.8042540605334236,-0.6325414394665763,-2.2410495605334235,5300.0
-0.8194879999999999,-1.179718,-0.999603,0.2547210757868301,-0.7448819242131699,-1.2543240757868301,5400.0
-0.682854,-1.583467,-1.1331605,0.6368295595247602,-0.49633094047523985,-1.7699900595247602,5500.0
-0.483087,-1.865865,-1.174476,0.9777717006755718,-0.19670429932442823,-2.152247700675572,5600.0
-1.249573,-1.370474,-1.3100235,0.08548991695223473,-1.2245335830477653,-1.3955134169522347,5700.0
-0.606542,-1.6571169999999997,-1.1318294999999998,0.742868706645057,-0.3889607933549428,-1.8746982066450568,5800.0
-0.44826000000000005,-2.2486580000000003,-1.348459,1.273073634634698,-0.07538536536530205,-2.621532634634698,5900.0
-0.376806,-2.722378,-1.549592,1.6585698669612927,0.10897786696129264,-3.2081618669612926,6000.0
-1.617974,-2.204936,-1.9114550000000001,0.4150448104988183,-1.4964101895011819,-2.3264998104988184,6100.0
-0.747362,-2.184256,-1.465809,1.016037491246263,-0.44977150875373684,-2.481846491246263,6200.0
-0.5686770000000001,-1.2804950000000002,-0.9245860000000001,0.503331334770646,-0.4212546652293542,-1.4279173347706462,6300.0
-0.308183,-2.5106509999999997,-1.409417,1.5573800581463726,0.14796305814637267,-2.9667970581463727,6400.0
-0.597229,-1.200655,-0.898942,0.42668661654427364,-0.4722553834557264,-1.3256286165442737,6500.0
-0.44919499999999996,-1.358557,-0.903876,0.6430160367533613,-0.26085996324663874,-1.5468920367533614,6600.0
-0.574852,-1.918163,-1.2465075,0.9498643173424823,-0.29664318265751777,-2.1963718173424827,6700.0
-0.718525,-1.9215209999999998,-1.320023,0.8506466293402918,-0.46937637065970816,-2.1706696293402916,6800.0
-0.37603200000000003,-2.4917,-1.4338659999999999,1.4960031895393804,0.06213718953938052,-2.9298691895393802,6900.0
-0.63413,-2.305784,-1.469957,1.182037879197617,-0.287919120802383,-2.651994879197617,7000.0
-0.603298,-1.6702669999999997,-1.1367824999999998,0.7544610152158292,-0.3823214847841706,-1.891243515215829,7100.0
-0.751996,-2.036637,-1.3943165,0.9083783624902675,-0.48593813750973247,-2.3026948624902674,7200.0
-0.5196310000000001,-1.9949259999999998,-1.2572785,1.0431910987506074,-0.21408740124939252,-2.3004695987506074,7300.0
-0.647073,-2.039366,-1.3432195,0.9844998216985617,-0.35871967830143836,-2.3277193216985617,7400.0
-0.356773,-0.8656659999999999,-0.6112195,0.3598416911983657,-0.25137780880163435,-0.9710611911983658,7500.0
-0.891272,-1.658537,-1.2749044999999999,0.5425382844670964,-0.7323662155329035,-1.8174427844670964,7600.0
-0.484451,-1.9026009999999998,-1.1935259999999999,1.0027834817397023,-0.19074251826029753,-2.196309481739702,7700.0
-0.456604,-1.040233,-0.7484185,0.41268802359712353,-0.33573047640287645,-1.1611065235971236,7800.0
-0.481212,-1.166082,-0.823647,0.4842762212312309,-0.33937077876876914,-1.3079232212312308,7900.0
-0.307411,-1.516401,-0.9119060000000001,0.8548850273867242,-0.05702097261327588,-1.7667910273867244,8000.0
-0.640614,-1.622739,-1.1316765,0.694467247472838,-0.43720925252716203,-1.826143747472838,8100.0
-0.711501,-1.354374,-1.0329375,0.45457985774173926,-0.5783576422582608,-1.4875173577417393,8200.0
-0.19905699999999998,-1.2902719999999999,-0.7446645,0.7716055262324785,0.026941026232478515,-1.5162700262324784,8300.0
-0.32559499999999997,-1.555871,-0.940733,0.8699365023310609,-0.07079649766893914,-1.810669502331061,8400.0
-0.5455909999999999,-1.6240700000000001,-1.0848305,0.7625998142672867,-0.3222306857327133,-1.8474303142672868,8500.0
-0.6410100000000001,-1.2402549999999999,-0.9406325,0.42373020309213255,-0.5169022969078674,-1.3643627030921326,8600.0
-0.742714,-1.244245,-0.9934795000000001,0.3546359710752704,-0.6388435289247296,-1.3481154710752705,8700.0
-0.686517,-2.055774,-1.3711455,0.9682109098871484,-0.4029345901128515,-2.339356409887148,8800.0
-0.8416290000000001,-1.243651,-1.04264,0.2842724823861782,-0.7583675176138218,-1.3269124823861782,8900.0
-0.43910600000000005,-1.852154,-1.1456300000000001,0.9991758229420886,-0.14645417705791153,-2.1448058229420885,9000.0
-0.8110149999999999,-1.553993,-1.182504,0.5253647820724187,-0.6571392179275813,-1.7078687820724188,9100.0
-0.409862,-1.579179,-0.9945205,0.8268319800567102,-0.16768851994328982,-1.8213524800567102,9200.0
-0.480087,-1.059242,-0.7696645,0.40952442785809495,-0.360140072141905,-1.179188927858095,9300.0
-0.50155,-2.074205,-1.2878775,1.11203501496693,-0.17584248503306998,-2.39991251496693,9400.0
-0.482926,-1.9896369999999999,-1.2362815,1.0654055653883643,-0.17087593461163575,-2.3016870653883643,9500.0
-0.397409,-1.744823,-1.071116,0.9527655764656907,-0.11835042353430925,-2.0238815764656906,9600.0
-0.45464899999999997,-2.06866,-1.2616545,1.1412781230096807,-0.12037637699031922,-2.4029326230096806,9700.0
-0.26087,-1.948421,-1.1046455,1.1932787556981395,0.08863325569813951,-2.297924255698139,9800.0
-0.726653,-1.081856,-0.9042545,0.2511664499978052,-0.6530880500021947,-1.1554209499978052,9900.0
-0.793976,-1.817808,-1.305892,0.7239585499957853,-0.5819334500042147,-2.0298505499957855,10000.0
-0.29299899999999995,-1.7152490000000002,-1.004124,1.0056826195425674,0.0015586195425674187,-2.0098066195425677,10100.0
-0.654226,-2.15196,-1.403093,1.0590578678136524,-0.3440351321863475,-2.4621508678136523,10200.0
-0.561929,-1.09543,-0.8286795,0.3772421748698042,-0.4514373251301958,-1.2059216748698043,10300.0
-0.369116,-1.529141,-0.9491285,0.8202615438459249,-0.12886695615407517,-1.769390043845925,10400.0
-0.48256499999999997,-1.586151,-1.034358,0.7803531442225373,-0.2540048557774628,-1.8147111442225374,10500.0
-0.265701,-1.610755,-0.938228,0.9510968044620904,0.012868804462090488,-1.8893248044620905,10600.0
-0.364559,-2.075684,-1.2201214999999999,1.209948090957831,-0.01017340904216879,-2.4300695909578307,10700.0
-0.518716,-1.096659,-0.8076875,0.4086674144392969,-0.3990200855607031,-1.2163549144392969,10800.0
-1.0423950000000002,-1.878266,-1.4603305,0.5910500522971806,-0.8692804477028194,-2.0513805522971804,10900.0
-0.40114099999999997,-1.091134,-0.7461375,0.48789872927124955,-0.25823877072875046,-1.2340362292712497,11000.0
-0.538369,-1.575582,-1.0569755,0.7334203458348425,-0.32355515416515757,-1.7903958458348426,11100.0
-0.36275,-2.733761,-1.5482555,1.6765579563678972,0.12830245636789717,-3.2248134563678974,11200.0
-0.509984,-1.772571,-1.1412775,0.8927838295379794,-0.24849367046202053,-2.0340613295379795,11300.0
-0.578961,-1.231416,-0.9051885,0.461355354919069,-0.44383314508093097,-1.366543854919069,11400.0
-0.36164,-1.3344690000000001,-0.8480545,0.687893982834928,-0.16016051716507207,-1.535948482834928,11500.0
-0.7292310000000001,-1.6155110000000001,-1.172371,0.6266945980300134,-0.5456764019699867,-1.7990655980300134,11600.0
-0.342212,-1.455763,-0.8989874999999999,0.7873994632970611,-0.11158803670293882,-1.686386963297061,11700.0
-0.902014,-2.494837,-1.6984255,1.1262959445299001,-0.5721295554700998,-2.8247214445299003,11800.0
-0.348314,-1.2674809999999999,-0.8078974999999999,0.6499492187428952,-0.1579482812571047,-1.4578467187428952,11900.0
-0.6077739999999999,-1.452399,-1.0300865,0.5972400650596877,-0.43284643494031216,-1.6273265650596875,12000.0
-0.382094,-0.9509549999999999,-0.6665245,0.40224547065256056,-0.2642790293474394,-1.0687699706525606,12100.0
-0.811774,-1.714908,-1.263341,0.6386121757201315,-0.6247288242798685,-1.9019531757201316,12200.0
-0.379827,-2.2475669999999996,-1.313697,1.320691619493362,0.006994619493362109,-2.634388619493362,12300.0
-0.377305,-1.151814,-0.7645595,0.5476605659900117,-0.21689893400998828,-1.3122200659900116,12400.0
-0.452959,-1.213069,-0.8330139999999999,0.5374789354477066,-0.2955350645522933,-1.3704929354477065,12500.0
-0.46241800000000005,-1.479571,-0.9709945,0.7192357838042404,-0.2517587161957596,-1.6902302838042402,12600.0
-0.809581,-1.4351180000000001,-1.1223495,0.44232145458308947,-0.6800280454169106,-1.5646709545830895,12700.0
-0.585382,-1.4972299999999998,-1.0413059999999998,0.6447739042113909,-0.39653209578860893,-1.6860799042113908,12800.0
-0.315702,-1.6973310000000001,-1.0065165,0.9769592349839886,-0.029557265016011414,-1.9834757349839887,12900.0
-0.522226,-1.310865,-0.9165455,0.5576519848081777,-0.35889351519182233,-1.4741974848081778,13000.0
-0.9714700000000001,-0.9564229999999999,-0.9639465,0.010639835736514083,-0.953306664263486,-0.9745863357365141,13100.0
-0.360195,-1.158527,-0.7593610000000001,0.564505970838219,-0.1948550291617811,-1.323866970838219,13200.0
-0.5044,-1.488942,-0.996671,0.6961763245629659,-0.3004946754370341,-1.6928473245629658,13300.0
-0.410232,-1.670278,-1.040255,0.8909870712069845,-0.14926792879301543,-1.9312420712069844,13400.0
-0.443091,-1.44411,-0.9436005000000001,0.7078273229965767,-0.23577317700342337,-1.6514278229965766,13500.0
-1.119573,-1.5970719999999998,-1.3583224999999999,0.33764278090979516,-1.0206797190902046,-1.6959652809097951,13600.0
-0.565627,-1.064681,-0.8151539999999999,0.3528844675782713,-0.46226953242172864,-1.1680384675782713,13700.0
-0.296274,-1.114531,-0.7054024999999999,0.5785950734533608,-0.12680742654663912,-1.2839975734533606,13800.0
-0.8452860000000001,-1.4950780000000001,-1.170182,0.4594723295607691,-0.710709670439231,-1.6296543295607693,13900.0
-0.785593,-1.197408,-0.9915005,0.2911971790943381,-0.7003033209056619,-1.282697679094338,14000.0
-0.806767,-1.314287,-1.060527,0.3588708335877966,-0.7016561664122034,-1.4193978335877966,14100.0
-0.668238,-2.574007,-1.6211225,1.3475821832751054,-0.27354031672489465,-2.9687046832751056,14200.0
-0.539818,-0.9382870000000001,-0.7390525000000001,0.28176013199262245,-0.45729236800737766,-1.0208126319926225,14300.0
-0.60926,-1.9751470000000002,-1.2922035,0.96582796003455,-0.3263755399654501,-2.25803146003455,14400.0
-0.24511799999999997,-1.387984,-0.816551,0.808128298587545,-0.008422701412455047,-1.624679298587545,14500.0
-0.573114,-1.635757,-1.1044355,0.7514020712804164,-0.35303342871958354,-1.8558375712804163,14600.0
-0.590738,-1.14961,-0.870174,0.39518218101528824,-0.47499181898471177,-1.2653561810152882,14700.0
-0.394769,-2.265327,-1.3300480000000001,1.322684246402746,-0.0073637535972541635,-2.652732246402746,14800.0
-0.371821,-1.266259,-0.81904,0.6324631751509332,-0.1865768248490668,-1.451503175150933,14900.0
-0.355821,-1.156828,-0.7563245,0.5663974814778928,-0.18992701852210714,-1.3227219814778928,15000.0
-0.421415,-2.376741,-1.399078,1.3826242740303671,-0.016453725969632904,-2.7817022740303674,15100.0
-0.209848,-1.7839490000000002,-0.9968985000000001,1.1130574913725257,0.11615899137252561,-2.1099559913725257,15200.0
-0.279301,-1.232693,-0.755997,0.6741499483290049,-0.08184705167099515,-1.4301469483290048,15300.0
-0.447508,-1.208264,-0.827886,0.5379357264283532,-0.2899502735716468,-1.3658217264283532,15400.0
-0.354548,-1.414145,-0.8843464999999999,0.7492482240249222,-0.13509827597507773,-1.6335947240249222,15500.0
-0.277206,-1.0358379999999998,-0.6565219999999999,0.5364338316251128,-0.12008816837488712,-1.1929558316251128,15600.0
-0.6045510000000001,-1.809102,-1.2068265,0.851746180385037,-0.355080319614963,-2.058572680385037,15700.0
-0.48250600000000005,-1.7891099999999998,-1.135808,0.9239085487254675,-0.21189945127453247,-2.0597165487254676,15800.0
-0.40534899999999996,-1.547826,-0.9765874999999999,0.8078532340496632,-0.1687342659503367,-1.7844407340496633,15900.0
-0.5193770000000001,-1.345988,-0.9326825000000001,0.5845022435033931,-0.348180256496607,-1.5171847435033932,16000.0
-0.581893,-1.200258,-0.8910755,0.43725008474841953,-0.4538254152515805,-1.3283255847484194,16100.0
-0.433188,-1.214308,-0.8237479999999999,0.552335248920436,-0.271412751079564,-1.3760832489204358,16200.0
-0.377985,-1.257193,-0.817589,0.621693938873462,-0.19589506112653798,-1.439282938873462,16300.0
-0.462103,-1.2697209999999999,-0.8659119999999999,0.5710721644083171,-0.2948398355916828,-1.436984164408317,16400.0
-1.048992,-1.155549,-1.1022705,0.07534717728289496,-1.026923322717105,-1.1776176772828948,16500.0
-0.612214,-1.7606680000000001,-1.186441,0.8120796112808153,-0.3743613887191848,-1.9985206112808154,16600.0
-0.551761,-1.7037900000000001,-1.1277755,0.8146075180235572,-0.3131679819764428,-1.9423830180235573,16700.0
-0.8328110000000001,-1.699673,-1.266242,0.6129639985529329,-0.6532780014470672,-1.879205998552933,16800.0
-0.446989,-1.809743,-1.128366,0.9636125944890924,-0.16475340551090756,-2.0919785944890923,16900.0
-0.4784,-1.672681,-1.0755405,0.8444841937422513,-0.23105630625774876,-1.9200246937422514,17000.0
-0.338483,-1.610282,-0.9743824999999999,0.89929769720627,-0.07508480279372998,-1.8736801972062698,17100.0
-0.704885,-1.7910830000000002,-1.2479840000000002,0.7680579715112658,-0.47992602848873445,-2.016041971511266,17200.0
-0.562963,-1.73725,-1.1501065,0.8303463007592073,-0.3197601992407926,-1.9804528007592073,17300.0
-0.492221,-1.960751,-1.226486,1.0384075213758805,-0.18807847862411942,-2.2648935213758805,17400.0
-0.285549,-1.6394080000000002,-0.9624785000000001,0.9573228796704383,-0.00515562032956185,-1.9198013796704383,17500.0
-0.617319,-1.279476,-0.9483975,0.4682157049101408,-0.4801817950898592,-1.4166132049101408,17600.0
-0.297513,-1.360783,-0.829148,0.7518454272322204,-0.07730257276777963,-1.5809934272322204,17700.0
-0.38585,-2.16681,-1.27633,1.2593288930219937,-0.017001106978006275,-2.535658893021994,17800.0
-0.392323,-1.451316,-0.9218195,0.7488211315290856,-0.17299836847091443,-1.6706406315290856,17900.0
-0.37503400000000003,-1.6184370000000001,-0.9967355000000001,0.8792186930476968,-0.11751680695230327,-1.875954193047697,18000.0
-0.42039399999999993,-1.513707,-0.9670504999999999,0.7730890362594078,-0.1939614637405921,-1.7401395362594076,18100.0
