seed 1,seed 2,seed 3,seed 4,seed 5,seed 6,seed 7,seed 8,seed 9,seed 10,mean_reward,std_reward,upper,lower,timesteps
-3.20305,-2.669636,-3.720889,-3.671753,-3.471835,-3.169139,-2.590963,-2.591108,-2.814235,-2.6381,-3.0540708000000003,0.4525589774952112,-2.601511822504789,-3.5066297774952115,100
-2.288376,-3.7526900000000003,-1.992343,-2.48149,-4.177941000000001,-2.478416,-4.215425,-2.82762,-3.419103,-4.238289,-3.1871693,0.8744793606796434,-2.3126899393203564,-4.061648660679643,200
-2.59252,-3.551732,-4.07337,-2.147409,-3.240171,-3.313656,-3.50739,-3.2562919999999997,-2.486103,-2.088279,-3.0256922,0.6597473872111624,-2.3659448127888374,-3.6854395872111625,300
-3.586523,-2.235375,-3.348082,-2.397278,-3.407064,-3.142815,-2.290808,-3.6797839999999997,-2.153566,-2.7487310000000003,-2.8990026,0.6001698084387266,-2.2988327915612734,-3.499172408438727,400
-1.768833,-2.544608,-1.622474,-2.204214,-1.548233,-2.826324,-3.445908,-2.469633,-3.589318,-2.750714,-2.4770259,0.7107383711992683,-1.7662875288007318,-3.1877642711992684,500
-2.339917,-3.700515,-3.436116,-2.794632,-2.4419020000000002,-2.806259,-3.5771889999999997,-3.122199,-1.7750130000000002,-2.426975,-2.8420717,0.6178304356002633,-2.224241264399737,-3.459902135600263,600
-4.177983,-2.007851,-4.445531,-2.409443,-3.6102019999999997,-2.77472,-1.415284,-1.886046,-2.463702,-3.25156,-2.8442322000000004,1.0052030643889045,-1.839029135611096,-3.849435264388905,700
-2.5323439999999997,-2.219141,-2.94929,-3.232126,-3.719071,-1.5997629999999998,-2.951807,-4.795448,-2.97402,-2.157482,-2.9130492000000006,0.8958848429143857,-2.0171643570856146,-3.8089340429143865,800
-2.7551509999999997,-1.675907,-2.581414,-2.536858,-2.105334,-2.0736369999999997,-3.379182,-1.6547939999999999,-3.7401660000000003,-2.938588,-2.5441031,0.6902510972182435,-1.8538520027817564,-3.2343541972182437,900
-2.732966,-3.119253,-2.4215869999999997,-2.980664,-1.696877,-2.348969,-3.893907,-1.878742,-3.476578,-2.494878,-2.7044420999999996,0.683735991965133,-2.0207061080348665,-3.3881780919651328,1000
-7.356667999999999,-2.307611,-2.078704,-2.897206,-2.374509,-7.553688,-2.167475,-3.020061,-6.832926,-1.525947,-3.8114795,2.4133722235920447,-1.3981072764079552,-6.224851723592044,1100
-7.051674,-4.024408,-5.792725,-3.845678,-1.325868,-3.611111,-1.878698,-2.478538,-5.884636,-1.159935,-3.7053271000000003,2.0389941538584084,-1.6663329461415919,-5.744321253858409,1200
-5.602266,-3.543139,-3.872698,-6.172661,-1.123874,-8.123742,-1.303834,-3.253212,-4.605592,-1.512211,-3.9113229000000005,2.2875069324359534,-1.6238159675640471,-6.198829832435954,1300
-3.5039569999999998,-3.878165,-4.0342970000000005,-3.634415,-1.753309,-6.2290209999999995,-1.9550599999999998,-3.796639,-4.518715,-0.23913,-3.3542708000000006,1.6626140021113205,-1.69165679788868,-5.016884802111321,1400
-2.267586,-3.702383,-6.335452,-2.645956,-2.403051,-4.322072,-1.203634,-3.7214519999999998,-7.308139,-1.842032,-3.5751757000000004,1.964255196534359,-1.6109205034656413,-5.539430896534359,1500
-3.0633619999999997,-7.032153999999999,-8.133586,-3.503389,-2.2328509999999997,-4.987945,-0.71486,-1.8455009999999998,-7.64928,-1.7483090000000001,-4.0911237,2.6924088262736876,-1.3987148737263122,-6.783532526273687,1600
-2.4260029999999997,-6.221057,-7.674528,-2.013836,-3.044362,-1.957989,-0.77532,-1.9796599999999998,-6.804611,-0.22851,-3.3125875999999996,2.6201266624341826,-0.6924609375658171,-5.932714262434182,1700
-2.036044,-3.453157,-7.830171000000001,-1.8970669999999998,-4.075831,-2.71638,-1.223308,-4.905844,-6.460566,-0.222914,-3.4821282000000005,2.382145430486178,-1.0999827695138222,-5.864273630486179,1800
-2.0691990000000002,-2.3113360000000003,-2.713966,-1.8108229999999998,-5.489089,-2.472686,-0.66988,-1.722948,-5.300618,-0.286932,-2.4847477,1.7117010042189709,-0.7730466957810289,-4.19644870421897,1900
-2.272735,-1.984127,-3.04725,-1.946237,-8.749221,-3.0940630000000002,-0.319499,-1.337393,-4.295466,-0.25414000000000003,-2.7300131,2.453440871563466,-0.27657222843653395,-5.183453971563466,2000
-1.301027,-2.091688,-3.2305490000000003,-0.927616,-7.9067490000000005,-3.0971889999999997,-0.45564799999999994,-1.56749,-3.3927110000000003,-0.243227,-2.4213894,2.237980953110847,-0.1834084468891528,-4.659370353110846,2100
-1.100135,-6.621724,-3.066964,-0.43295900000000004,-8.70523,-3.097671,-0.44491800000000004,-2.492165,-3.709594,-0.21102100000000001,-2.9882381,2.8076607285312347,-0.18057737146876507,-5.795898828531234,2200
-0.829765,-6.803607,-3.19113,-2.0258130000000003,-4.8073809999999995,-3.097807,-0.455736,-2.1793310000000004,-3.396475,-0.240042,-2.7027086999999996,2.0406051871399464,-0.6621035128600532,-4.743313887139946,2300
-2.661171,-2.891184,-2.049452,-1.487434,-4.235228,-3.097794,-0.49026400000000003,-2.813767,-3.411174,-0.23286700000000002,-2.3370335,1.2744365252884857,-1.0625969747115143,-3.6114700252884857,2400
-2.737911,-3.5962769999999997,-1.774234,-0.805264,-3.014656,-3.097809,-0.44017799999999996,-4.435055,-3.437986,-0.23526999999999998,-2.357464,1.4557356605573082,-0.9017283394426916,-3.813199660557308,2500
-2.486813,-1.8276240000000001,-1.633095,-1.622101,-2.860343,-3.0977259999999998,-0.47713900000000004,-3.747343,-3.024909,-0.197549,-2.0974642,1.157867211352724,-0.9395969886472761,-3.2553314113527243,2600
-0.171836,-1.167088,-1.353521,-1.6792310000000001,-3.098479,-3.096772,-0.480221,-8.550951,-1.864528,-0.182827,-2.1645454,2.4774701364768235,0.3129247364768233,-4.642015536476824,2700
-2.357634,-1.049591,-1.2734290000000001,-1.663648,-2.93412,-2.49722,-0.521965,-6.95591,-2.5349720000000002,-0.145726,-2.1934215000000004,1.9116038950619598,-0.28181760493804053,-4.10502539506196,2800
-1.755687,-1.166795,-1.410651,-1.807643,-5.326553,-2.587843,-0.496379,-2.6859189999999997,-1.510821,-0.14565899999999998,-1.889395,1.4467077602449254,-0.4426872397550745,-3.336102760244925,2900
-1.322295,-1.0149059999999999,-1.328083,-1.9511720000000001,-5.518306,-2.857954,-0.47798999999999997,-2.80366,-1.4866620000000002,-0.14505,-1.8906078000000002,1.5472263989446693,-0.3433814010553309,-3.4378341989446692,3000
-0.9552229999999999,-1.138111,-1.480539,-4.2161,-8.016335,-2.967957,-0.5197649999999999,-7.937282000000001,-1.515835,-0.139252,-2.8886399,2.932404805794174,0.04376490579417425,-5.821044705794174,3100
-1.626048,-1.618261,-1.298127,-1.996564,-5.938235,-2.964453,-0.575712,-6.912217999999999,-1.727134,-0.143122,-2.4799873999999997,2.225985960992077,-0.2540014390079226,-4.705973360992077,3200
-1.259044,-1.628835,-2.195605,-1.894457,-2.5974049999999997,-2.2882580000000003,-0.488008,-5.245054,-2.192662,-0.138234,-1.9927561999999999,1.3942511781605844,-0.5985050218394155,-3.3870073781605843,3300
-1.114269,-1.6925919999999999,-1.617615,-1.811953,-1.844371,-2.294388,-0.438379,-8.221988,-2.15008,-0.15584800000000001,-2.1341482999999997,2.250104725632024,0.11595642563202446,-4.384253025632024,3400
-1.1693360000000002,-2.223379,-1.8550650000000002,-2.871416,-1.734951,-2.5551009999999996,-1.6021219999999998,-5.224151999999999,-2.241204,-0.181741,-2.1658466999999995,1.3140826058127268,-0.8517640941872726,-3.4799293058127265,3500
-1.255693,-3.042663,-3.149721,-0.866682,-1.7585939999999998,-2.711745,-0.7515890000000001,-2.887403,-4.765763,-0.27048099999999997,-2.1460334,1.3978436736769642,-0.7481897263230357,-3.5438770736769643,3600
-1.373048,-3.201377,-2.406316,-0.474471,-1.6811740000000002,-0.28463,-0.528767,-2.575456,-7.224689,-0.579116,-2.0329043999999996,2.0863041970675322,0.05339979706753262,-4.119208597067532,3700
-1.523189,-4.536493,-2.200038,-0.188788,-1.47221,-0.207064,-0.44981499999999996,-2.693751,-4.660465,-0.643034,-1.8574846999999999,1.6691821011641235,-0.1883025988358764,-3.526666801164123,3800
-1.7083270000000002,-5.944637,-2.164967,-0.193903,-0.485422,-0.687006,-0.462454,-2.579084,-7.571485000000001,-0.675299,-2.2472584,2.5350132830992864,0.2877548830992862,-4.782271683099287,3900
-2.194075,-5.281487,-2.23379,-0.149532,-0.357057,-0.299086,-0.45952,-1.9504650000000001,-7.707389999999999,-0.610225,-2.1242627,2.5078538208285694,0.3835911208285694,-4.6321165208285695,4000
-3.2178459999999998,-4.932339,-3.5937019999999995,-0.14101,-0.46564799999999995,-0.245071,-0.44726000000000005,-2.68284,-7.886506,-0.39474699999999996,-2.4006969,2.5822252382400492,0.18152833824004944,-4.982922138240049,4100
-4.421768,-5.365047,-3.322458,-0.130359,-0.441291,-0.172093,-0.468404,-3.031841,-7.787609,-0.241321,-2.5382191,2.693754625845554,0.15553552584555375,-5.231973725845554,4200
-4.218363,-4.878304,-3.843228,-0.128297,-0.24796300000000002,-1.072885,-0.428518,-3.4888449999999995,-7.742991,-0.403712,-2.6453105999999997,2.583876161885094,-0.0614344381149059,-5.229186761885094,4300
-4.3140089999999995,-4.854793,-2.324547,-0.128244,-0.203066,-1.208467,-0.6051489999999999,-4.913311,-7.370319,-0.355206,-2.6277111,2.5605387845053866,-0.06717231549461333,-5.188249884505387,4400
-4.429886,-4.2444440000000005,-2.9780900000000003,-1.923946,-0.238777,-0.335345,-0.49102799999999996,-3.444222,-5.507108000000001,-0.194017,-2.3786863,2.0074146858818214,-0.37127161411817866,-4.386100985881821,4500
-2.4523509999999997,-3.9640940000000002,-2.9975400000000003,-1.826618,-0.178095,-0.235332,-0.397009,-2.596813,-5.436446,-0.165666,-2.0249964,1.8139669559100573,-0.21102944408994273,-3.8389633559100576,4600
-2.566806,-3.8525480000000005,-2.782798,-2.020928,-1.863127,-1.628562,-1.375602,-3.4646800000000004,-4.269781,-0.165257,-2.3990089,1.246523219729487,-1.152485680270513,-3.645532119729487,4700
-1.9877040000000001,-3.7973220000000003,-2.854428,-2.2236540000000002,-1.802505,-1.762159,-0.426201,-2.154306,-2.83886,-0.194353,-2.0041492,1.0837531064748813,-0.9203960935251188,-3.0879023064748816,4800
-2.250164,-4.0456010000000004,-3.2230689999999997,-2.067554,-0.172237,-2.56701,-0.346629,-2.510533,-2.018823,-0.346242,-1.9547862000000003,1.2960989023716774,-0.6586872976283229,-3.2508851023716776,4900
-1.901964,-1.9156540000000002,-3.323336,-1.7354080000000003,-0.954727,-2.185523,-0.267714,-4.278281,-1.331383,-0.576483,-1.8470472999999998,1.2200113836805921,-0.6270359163194077,-3.067058683680592,5000
-0.57757,-0.46560799999999997,-3.978419,-1.6887830000000001,-0.817326,-1.618358,-1.468243,-0.39514,-0.850924,-0.626981,-1.2487352,1.0725329334104177,-0.17620226658958238,-2.3212681334104177,5100
-0.6311720000000001,-0.314607,-4.160735,-1.617716,-1.069026,-2.2723459999999998,-1.679878,-0.395834,-1.185196,-1.9828139999999999,-1.5309323999999997,1.135773100435724,-0.39515929956427565,-2.666705500435724,5200
-0.625434,-0.268921,-4.244319,-1.616209,-1.361605,-1.850999,-0.781176,-3.1797720000000003,-0.7741520000000001,-0.19433,-1.4896917000000003,1.3138778374017757,-0.17581386259822462,-2.803569537401776,5300
-0.48344799999999993,-0.262866,-4.088181,-1.6612619999999998,-1.423325,-1.500428,-0.683797,-0.319842,-0.699068,-0.177452,-1.1299668999999999,1.1725937363629635,0.042626836362963605,-2.3025606363629634,5400
-0.55042,-0.263013,-4.095464,-1.749309,-1.6555790000000001,-1.1966709999999998,-0.41842299999999993,-0.18904100000000001,-0.832521,-0.191245,-1.1141686,1.1974404255487061,0.08327182554870616,-2.311609025548706,5500
-0.573621,-0.42345299999999997,-4.242387,-2.056025,-2.445642,-0.9272290000000001,-0.258015,-0.23433099999999998,-1.11474,-0.21095,-1.2486393,1.3077540151254279,0.059114715125427875,-2.556393315125428,5600
-0.6071270000000001,-0.44166700000000003,-3.29452,-3.075803,-0.235771,-0.489421,-0.304085,-0.23156999999999997,-1.1799819999999999,-0.18348,-1.0043426,1.1859498836614941,0.18160728366149415,-2.1902924836614943,5700
-1.9865970000000002,-0.326975,-3.994298,-6.276576,-0.12413900000000001,-0.485696,-0.25956599999999996,-0.279587,-1.799129,-1.994201,-1.7526764000000004,2.008180899834707,0.2555044998347067,-3.7608572998347074,5800
-0.48005699999999996,-0.335713,-5.949324,-2.948518,-0.237233,-1.1782549999999998,-0.214842,-0.374445,-1.740947,-0.298222,-1.3757556000000002,1.8334879022114108,0.4577323022114106,-3.209243502211411,5900
-0.440564,-0.5904189999999999,-3.3987879999999997,-3.123901,-0.415854,-0.968133,-0.21904200000000001,-0.482641,-2.327512,-0.173774,-1.2140628,1.2450957588266767,0.03103295882667667,-2.459158558826677,6000
-0.750883,-0.661027,-1.870839,-2.952998,-0.364632,-0.303575,-0.236796,-0.420921,-2.12752,-0.736911,-1.0426102,0.9356161200650142,-0.10699407993498578,-1.978226320065014,6100
-1.62175,-0.807054,-0.506212,-3.126668,-0.5048739999999999,-0.338007,-0.296231,-0.49915200000000004,-2.3585409999999998,-0.419038,-1.0477526999999998,0.9877143027957753,-0.060038397204224436,-2.035467002795775,6200
-0.369595,-1.598163,-2.656961,-3.1215450000000002,-0.341227,-1.2228729999999999,-0.405496,-0.42707399999999995,-2.432665,-0.45695,-1.3032549000000002,1.084989134061049,-0.2182657659389513,-2.3882440340610493,6300
-0.40466599999999997,-2.216936,-2.579159,-3.103552,-0.343523,-0.5838439999999999,-0.47777,-0.257623,-2.622668,-1.6392970000000002,-1.4229038,1.1272040861460715,-0.29569971385392857,-2.5501078861460718,6400
-0.313675,-2.912473,-2.356059,-3.036012,-0.30342600000000003,-0.457884,-0.521695,-0.19625,-2.649259,-0.673607,-1.342034,1.2212673633659785,-0.12076663663402143,-2.5633013633659782,6500
-0.35839099999999996,-4.017569,-2.008899,-2.875608,-0.263815,-0.602318,-0.451247,-0.381328,-2.638979,-0.636767,-1.4234921000000003,1.352442496356331,-0.07104960364366919,-2.7759345963563313,6600
-0.420997,-4.676776,-1.040353,-2.982191,-0.153447,-0.68418,-0.355817,-0.24931399999999998,-2.642745,-0.813901,-1.4019720999999998,1.5164637042442195,0.11449160424421967,-2.9184358042442193,6700
-0.459578,-2.18201,-1.102974,-2.964085,-0.255002,-0.325864,-0.250218,-0.557312,-2.656477,-0.5790810000000001,-1.1332601,1.0577003620550733,-0.07555973794492665,-2.1909604620550733,6800
-0.399074,-1.854369,-1.152097,-2.7789639999999998,-1.3579350000000001,-0.563761,-0.225462,-1.9293,-2.639936,-0.37028099999999997,-1.3271179,0.9473183957997144,-0.3797995042002855,-2.274436295799714,6900
-0.359196,-2.400363,-0.627196,-0.519385,-1.264327,-0.781792,-0.248873,-1.541834,-2.673884,-0.398719,-1.0815569,0.8701079405417915,-0.21144895945820852,-1.9516648405417916,7000
-0.405855,-1.9144990000000002,-1.9368759999999998,-3.105032,-0.9068290000000001,-0.811289,-0.293131,-0.331717,-2.626561,-1.569528,-1.3901317,0.9964830982841661,-0.3936486017158338,-2.386614798284166,7100
-0.46189399999999997,-1.430035,-2.439537,-2.723539,-0.8992100000000001,-1.245566,-0.329125,-0.37093400000000004,-2.641928,-1.9754619999999998,-1.451723,0.9451935247536465,-0.5065294752463536,-2.396916524753647,7200
-0.496004,-0.949559,-2.605978,-2.365417,-1.1150149999999999,-1.291909,-0.280937,-0.326047,-2.58636,-2.212087,-1.4229312999999997,0.9408490752462846,-0.4820822247537151,-2.363780375246284,7300
-0.34878000000000003,-0.824514,-2.466639,-2.363308,-1.214579,-1.889757,-0.197915,-0.315379,-2.582466,-1.8427349999999998,-1.4046072,0.9423145540753245,-0.46229264592467556,-2.3469217540753244,7400
-0.315707,-0.841808,-2.45432,-2.0603279999999997,-0.995718,-2.34919,-0.27373400000000003,-0.331443,-2.62213,-2.6138369999999997,-1.4858215,1.0221402820755028,-0.4636812179244971,-2.507961782075503,7500
-0.40870300000000004,-0.8910399999999999,-2.134563,-2.027454,-1.000941,-2.152085,-0.242723,-0.295149,-2.618056,-2.2133439999999998,-1.3984058000000001,0.9192400564999088,-0.47916574350009133,-2.317645856499909,7600
-0.42419799999999996,-0.9445459999999999,-2.306653,-2.0181259999999996,-0.770234,-2.121385,-0.27108000000000004,-0.42102700000000004,-2.282197,-3.927985,-1.5487430999999998,1.176686116306341,-0.3720569836936589,-2.725429216306341,7700
-0.43720699999999996,-0.975765,-2.119796,-2.280401,-1.087153,-1.867403,-0.356006,-3.424094,-2.222968,-4.073641,-1.8844433999999999,1.2193876035421496,-0.6650557964578503,-3.1038310035421492,7800
-0.421205,-0.9575940000000001,-2.2676060000000002,-2.2376549999999997,-0.891091,-1.7326150000000002,-0.648696,-3.3766910000000006,-2.334829,-2.455193,-1.7323175000000002,0.9622048308126326,-0.7701126691873675,-2.694522330812633,7900
-0.304419,-1.08897,-1.887082,-0.730834,-0.761015,-1.288299,-0.661185,-3.022009,-2.0907459999999998,-1.7279900000000001,-1.3562549,0.8263158046782046,-0.5299390953217953,-2.182570704678205,8000
-0.362115,-1.186143,-2.138371,-0.489454,-0.83634,-0.9502860000000001,-0.865217,-3.5414019999999997,-1.956755,-2.487041,-1.4813123999999998,1.017310927193648,-0.46400147280635173,-2.4986233271936475,8100
-0.303427,-1.223158,-2.351752,-0.5410560000000001,-0.6880649999999999,-1.6168069999999999,-1.551658,-3.17924,-1.8449799999999998,-2.638289,-1.5938431999999998,0.9413659657958983,-0.6524772342041015,-2.535209165795898,8200
-0.346946,-1.164364,-2.215408,-0.501575,-0.530849,-1.587991,-1.6815209999999998,-4.2907470000000005,-1.9782959999999998,-1.575278,-1.5872975,1.1487812968857478,-0.4385162031142522,-2.7360787968857476,8300
-0.278202,-1.017475,-2.03668,-1.953913,-0.493255,-1.581315,-1.805296,-3.051329,-1.720431,-2.4169970000000003,-1.6354893000000001,0.8462701118654007,-0.7892191881345995,-2.4817594118654007,8400
-0.32151,-2.047516,-1.9402840000000001,-2.011212,-0.525112,-0.547996,-1.134157,-3.096702,-1.6606150000000002,-2.540537,-1.5825641000000001,0.9264126082472287,-0.6561514917527714,-2.508976708247229,8500
-0.288959,-0.517518,-1.7513319999999999,-0.511683,-0.48302399999999995,-0.8170189999999999,-2.405147,-3.4084309999999998,-1.627569,-2.564666,-1.4375348,1.082420188704286,-0.355114611295714,-2.519954988704286,8600
-0.547295,-1.861168,-1.619953,-1.975455,-1.866783,-0.995766,-2.5566400000000002,-2.656742,-1.73072,-1.6630080000000003,-1.747353,0.6315611539727038,-1.115791846027296,-2.378914153972704,8700
-0.392978,-1.727284,-0.9290200000000001,-2.0362430000000002,-0.494629,-0.9244389999999999,-1.699784,-3.008895,-1.6018540000000001,-2.5442709999999997,-1.5359397,0.8587723187478544,-0.6771673812521455,-2.394712018747854,8800
-0.362487,-0.63603,-0.645727,-2.005354,-0.656115,-1.4815180000000001,-1.688172,-2.63548,-1.413066,-2.7259279999999997,-1.4249877000000002,0.8509433033387842,-0.574044396661216,-2.2759310033387843,8900
-0.48585200000000006,-0.549933,-0.405053,-0.443695,-1.96577,-0.686116,-1.415982,-2.740997,-1.393251,-2.290643,-1.2377292,0.8577066365890172,-0.3800225634109827,-2.0954358365890173,9000
-0.484235,-2.37257,-0.267075,-1.991465,-0.673307,-1.17601,-1.658566,-2.673584,-1.279267,-2.312389,-1.4888468,0.8467642506522238,-0.6420825493477761,-2.335611050652224,9100
-0.49807799999999997,-0.9274049999999999,-0.16164800000000001,-0.43599799999999994,-3.154579,-1.461388,-1.937884,-1.158032,-1.491751,-2.2586310000000003,-1.3485394,0.9218937050634417,-0.42664569493655824,-2.2704331050634416,9200
-0.524207,-0.779331,-0.200798,-0.439278,-2.775517,-0.669234,-1.794568,-1.289707,-1.415922,-2.145692,-1.2034254,0.8351396647209773,-0.36828573527902264,-2.038565064720977,9300
-0.5962850000000001,-1.619607,-0.736517,-1.977954,-2.842914,-0.659222,-1.907444,-0.6249560000000001,-1.346015,-2.215138,-1.4526051999999998,0.7886037093376284,-0.6640014906623715,-2.241208909337628,9400
-0.655204,-1.354835,-1.196766,-1.849859,-2.763065,-1.100733,-1.328774,-0.31974400000000003,-1.0874780000000002,-2.215318,-1.3871776,0.7211673052762291,-0.6660102947237709,-2.108344905276229,9500
-0.7658699999999999,-2.988454,-1.495384,-1.891907,-2.790422,-1.191211,-1.094275,-0.487966,-1.379207,-2.243646,-1.6328342,0.8332380494709647,-0.7995961505290353,-2.466072249470965,9600
-0.839434,-2.467761,-1.372254,-0.43857299999999994,-2.729618,-1.0982610000000002,-1.540601,-0.35831199999999996,-1.1916790000000002,-2.165874,-1.4202367,0.8143939719243247,-0.6058427280756753,-2.2346306719243247,9700
-1.1354,-2.911669,-1.274342,-0.435216,-0.39176,-1.1968219999999998,-2.0827,-0.28086,-1.3573030000000001,-2.238188,-1.3304259999999999,0.8650057157459199,-0.46542028425408,-2.1954317157459196,9800
-1.108343,-1.759664,-1.2839770000000001,-0.433712,-0.434033,-0.89255,-1.547822,-1.574194,-1.360481,-2.218185,-1.2612961,0.5659789161523501,-0.69531718384765,-1.82727501615235,9900
-1.380996,-1.938954,-1.990304,-0.48554899999999995,-0.350252,-1.047605,-0.949743,-4.063206,-1.2652889999999999,-2.541492,-1.601339,1.1011529202682675,-0.5001860797317326,-2.7024919202682676,10000
-1.229796,-3.268042,-1.8393990000000002,-0.474637,-0.349018,-0.707492,-1.0203389999999999,-4.507739,-1.530869,-2.5522650000000002,-1.7479596000000002,1.3370080874368713,-0.4109515125631289,-3.0849676874368717,10100
-0.73125,-2.382693,-6.287113,-0.45263400000000004,-0.360694,-0.778227,-0.7933600000000001,-2.612191,-1.386219,-1.591094,-1.7375475000000002,1.7762566546268184,0.03870915462681812,-3.5138041546268184,10200
-0.604379,-2.193866,-7.564146000000001,-0.434953,-0.348306,-0.8107979999999999,-0.547225,-2.445287,-0.9553659999999999,-2.126404,-1.803073,2.174728609746207,0.3716556097462069,-3.977801609746207,10300
-0.607537,-1.566682,-4.834698,-0.47114300000000003,-0.34830500000000003,-1.494761,-0.8794780000000001,-2.5663650000000002,-1.301168,-1.910968,-1.5981105000000002,1.3308508981577873,-0.26725960184221287,-2.9289613981577878,10400
-0.5792970000000001,-0.37775,-4.301956,-0.547625,-0.376334,-0.8573200000000001,-0.676692,-2.891784,-1.4925389999999998,-0.455399,-1.2556695999999998,1.318667245653159,0.06299764565315913,-2.574336845653159,10500
-0.709662,-0.639476,-4.991231,-0.433717,-0.6152770000000001,-1.655384,-2.77647,-2.6156,-1.672225,-0.489408,-1.6598450000000002,1.459340050090908,-0.2005049499090923,-3.119185050090908,10600
-0.593934,-0.407896,-4.711797,-0.44588,-0.8591469999999999,-1.7632919999999999,-2.6753709999999997,-2.592963,-1.7486540000000002,-0.35184299999999996,-1.6150776999999998,1.4041288551449536,-0.21094884485504628,-3.0192065551449536,10700
-0.5811069999999999,-0.480712,-4.687035,-0.47029399999999993,-1.4299899999999999,-1.428451,-2.796522,-2.6806099999999997,-1.7333310000000002,-0.39758899999999997,-1.6685641,1.3812733114587061,-0.28729078854129386,-3.0498374114587063,10800
-0.709751,-0.433234,-4.664961,-0.483707,-0.8381,-0.29935700000000004,-3.1163950000000002,-2.588131,-1.966865,-0.490457,-1.5590958000000001,1.4791494075259606,-0.07994639247403956,-3.0382452075259607,10900
-0.598225,-0.30980599999999997,-4.729608,-0.490126,-0.252844,-0.276353,-2.733749,-2.569534,-2.102497,-0.46337,-1.4526112,1.5207406925997022,0.06812949259970225,-2.9733518925997022,11000
-0.465192,-0.194893,-7.036657000000001,-0.46831999999999996,-0.186086,-0.21897199999999997,-3.081841,-2.594843,-2.115522,-1.3893520000000001,-1.7751677999999997,2.1394523766425113,0.36428457664251157,-3.914620176642511,11100
-0.546229,-0.29244899999999996,-4.158646,-0.47548,-0.263467,-0.26505700000000004,-3.045023,-2.5421009999999997,-1.9915720000000001,-1.8502150000000002,-1.5430239000000001,1.388798440600239,-0.15422545939976118,-2.931822340600239,11200
-0.635253,-0.337783,-5.605519999999999,-0.459396,-0.197175,-0.297171,-3.111313,-2.534447,-1.6358540000000001,-0.583539,-1.5397451,1.7540368674718736,0.21429176747187362,-3.2937819674718734,11300
-0.8224040000000001,-0.340199,-2.1541200000000003,-0.531018,-0.219158,-1.040181,-2.749248,-2.476521,-1.551526,-1.392304,-1.3276678999999998,0.8978088877557467,-0.42985901224425305,-2.2254767877557464,11400
-0.6155729999999999,-0.246969,-2.640402,-0.33404,-0.264477,-0.257142,-2.864678,-2.579293,-1.959659,-1.609057,-1.337129,1.1089845186195242,-0.22814448138047583,-2.446113518619524,11500
