Eval mean reward,Eval std,success ratio 10mm,Average reach time 10mm,success ratio 2mm,Average reach time 2mm,success ratio 1mm,Average reach time 1mm,success ratio 0.5mm,Average reach time 0.5mm,Train walltime (s)
-0.4483851864704775,0.09105351924398236,0.05,36.0,0.0,,0.0,,0.0,,290.69689083099365
