seed 1,seed 2,mean_reward,std_reward,upper,lower,timesteps
-1.6288575399999996,-1.3576819200000005,-1.4932697300000002,0.527927322905303,-0.9653424070946969,-2.021197052905303,5000
-1.6341661799999994,-1.3870748000000006,-1.5106204900000002,0.530487586854352,-0.9801329031456478,-2.041108076854352,5100
-1.6443770799999995,-1.4617586800000006,-1.5530678800000004,0.5625291831207336,-0.9905386968792662,-2.1155970631207337,5200
-1.6316492999999996,-1.4715457600000008,-1.5515975300000002,0.576939213219585,-0.9746583167804148,-2.128536743219585,5300
-1.6682711399999997,-1.4631234800000008,-1.5656973100000002,0.5795510111108468,-0.9861462988891528,-2.145248321110847,5400
-1.6535567999999998,-1.5132543600000008,-1.5834055800000002,0.6179096165176365,-0.9654959634823632,-2.2013151965176365,5500
-1.6184540599999997,-1.454172840000001,-1.5363134500000002,0.6260419526131138,-0.9102714973868862,-2.1623554026131138,5600
-1.5736066999999998,-1.4313221800000009,-1.50246444,0.6300579090083204,-0.8724065309916798,-2.1325223490083203,5700
-1.6523020799999997,-1.4732232600000006,-1.5627626700000001,0.6560754080473324,-0.9066872619526676,-2.2188380780473325,5800
-1.6759607399999998,-1.4623594200000007,-1.5691600800000003,0.6765943316187532,-0.892565748381247,-2.245754411618753,5900
-1.6792339199999997,-1.5759125800000007,-1.6275732500000004,0.7507593253584536,-0.8768139246415467,-2.3783325753584537,6000
-1.7420527,-1.6093964800000007,-1.6757245900000004,0.7715022179317472,-0.904222372068253,-2.447226807931747,6100
-1.7977233599999998,-1.6757515800000007,-1.7367374700000004,0.7790572579089279,-0.9576802120910721,-2.5157947279089274,6200
-1.7841696999999996,-1.6799974000000006,-1.7320835500000005,0.7664711248993337,-0.9656124251006665,-2.4985546748993332,6300
-1.8215153799999997,-1.6962182400000005,-1.7588668100000004,0.7814086425148145,-0.9774581674851857,-2.540275452514814,6400
-1.8420583599999996,-1.6809288200000005,-1.7614935900000006,0.8012154671311734,-0.9602781228688266,-2.562709057131173,6500
-1.8521500399999997,-1.6889141800000005,-1.7705321100000004,0.7997260739758246,-0.9708060360241754,-2.570258183975824,6600
-1.8701473799999997,-1.7635415800000005,-1.8168444800000003,0.7723768665936681,-1.0444676134063318,-2.5892213465936673,6700
-1.9146224199999997,-1.7742402600000005,-1.8444313400000005,0.7962603597934662,-1.0481709802065338,-2.6406916997934657,6800
-1.89658698,-1.8145925600000006,-1.8555897700000004,0.8350394108923496,-1.0205503591076504,-2.6906291808923486,6900
-1.9165224,-1.7847882000000006,-1.8506553000000006,0.8276105046227968,-1.023044795377203,-2.678265804622796,7000
-1.9334626400000001,-1.8174876400000004,-1.8754751400000003,0.8281546091487842,-1.0473205308512157,-2.7036297491487833,7100
-1.93157488,-1.8485776400000007,-1.8900762600000005,0.8514734068731268,-1.0386028531268734,-2.741549666873126,7200
-1.8874041000000004,-1.8720410400000005,-1.8797225700000004,0.8495859550263768,-1.0301366149736235,-2.7293085250263753,7300
-1.89809332,-1.8931412200000006,-1.8956172700000005,0.8569476154410387,-1.0386696545589615,-2.7525648854410374,7400
-1.9030713,-1.8779738400000006,-1.8905225700000006,0.871192536106483,-1.0193300338935174,-2.761715106106481,7500
-1.9759228000000002,-1.8705446600000004,-1.9232337300000006,0.9041113266191977,-1.0191224033808026,-2.8273450566191958,7600
-2.0128725800000002,-1.9225483800000003,-1.9677104800000007,0.9027452104600807,-1.0649652695399194,-2.8704556904600786,7700
-2.0271244200000003,-1.8947409800000006,-1.9609327000000008,0.907014353509359,-1.0539183464906414,-2.8679470535093565,7800
-2.02083514,-1.9650605800000005,-1.9929478600000008,0.9610724123726293,-1.031875447627371,-2.954020272372627,7900
-2.0391771000000003,-1.9779893200000007,-2.0085832100000007,0.9609468726346974,-1.0476363373653028,-2.9695300826346953,8000
-2.0598063600000005,-1.9911982200000005,-2.025502290000001,0.9566722707210685,-1.0688300192789315,-2.9821745607210666,8100
-2.0490398400000003,-2.0074943800000007,-2.028267110000001,0.9375360661759871,-1.0907310438240132,-2.965803176175985,8200
-2.0431583400000006,-2.0053377400000003,-2.024248040000001,0.9349021924110166,-1.0893458475889837,-2.959150232411014,8300
