Eval mean reward,Eval std,success ratio 10mm,Average reach time 10mm,success ratio 2mm,Average reach time 2mm,success ratio 1mm,Average reach time 1mm,success ratio 0.5mm,Average reach time 0.5mm,Train walltime (s)
-1.7543026406434366,0.7674538394680557,0.05,,0.0,,0.0,,0.0,,2412.8594930171967
