mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 2mm,std success ratio 2mm,mean reach time 2mm,std reach time 2mm,mean success ratio 1mm,std success ratio 1mm,mean reach time 1mm,std reach time 1mm,mean success ratio 0.5mm,std success ratio 0.5mm,mean reach time 0.5mm,std reach time 0.5mm
-1.3759112863532212,0.13941927971372237,0.7621700286048209,251.39259600639343,0.3659765956603449,0.025,0.03535533905932738,3.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
