r,r,mean_reward,std_reward,upper,lower,timesteps
-0.621382,-1.2814510000000001,-0.9514165000000001,0.46673926595102333,-0.4846772340489768,-1.4181557659510236,100.0
-0.387,-1.2900559999999999,-0.8385279999999999,0.6385570213911987,-0.1999709786088012,-1.4770850213911988,200.0
-0.7575109999999999,-1.414309,-1.08591,0.4644263196697621,-0.6214836803302378,-1.550336319669762,300.0
-0.334579,-1.7759740000000002,-1.0552765000000002,1.019220178868384,-0.036056321131616276,-2.074496678868384,400.0
-0.47273000000000004,-1.2196,-0.8461650000000001,0.5281168416647968,-0.3180481583352033,-1.3742818416647968,500.0
-0.401962,-1.482826,-0.942394,0.7642862639404165,-0.1781077360595834,-1.7066802639404166,600.0
-0.439457,-1.431349,-0.935403,0.701373559404687,-0.23402944059531294,-1.636776559404687,700.0
-0.641133,-1.477026,-1.0590795,0.5910656086463667,-0.46801389135363325,-1.6501451086463668,800.0
-0.47236999999999996,-1.441714,-0.957042,0.6854297157024927,-0.2716122842975073,-1.6424717157024926,900.0
-0.41102299999999997,-0.8626739999999999,-0.6368484999999999,0.31936548482968535,-0.3174830151703146,-0.9562139848296853,1000.0
-0.41562299999999996,-1.350649,-0.8831359999999999,0.6611632251857328,-0.22197277481426714,-1.5442992251857328,1100.0
-0.356617,-1.3542450000000001,-0.855431,0.7054295239015731,-0.15000147609842696,-1.5608605239015731,1200.0
-0.372707,-1.09946,-0.7360835000000001,0.5138919745476671,-0.222191525452333,-1.2499754745476672,1300.0
-0.560249,-1.355132,-0.9576905,0.5620671595499065,-0.3956233404500935,-1.5197576595499065,1400.0
-0.422591,-1.540825,-0.9817079999999999,0.7907108443533577,-0.1909971556466422,-1.7724188443533575,1500.0
-0.40173000000000003,-0.96701,-0.68437,0.3997133212691316,-0.2846566787308684,-1.0840833212691317,1600.0
-0.402594,-1.355855,-0.8792245000000001,0.6740573173406695,-0.20516718265933054,-1.5532818173406695,1700.0
-0.480116,-1.263867,-0.8719915,0.5541956468617378,-0.3177958531382622,-1.426187146861738,1800.0
-0.506067,-1.2295639999999999,-0.8678155,0.5115896348681235,-0.3562258651318765,-1.3794051348681236,1900.0
-0.794809,-1.18446,-0.9896345,0.2755248643961195,-0.7141096356038805,-1.2651593643961194,2000.0
-0.380227,-0.89623,-0.6382285,0.36486922041260206,-0.2733592795873979,-1.003097720412602,2100.0
-0.537654,-1.497024,-1.017339,0.678377032666938,-0.33896196733306194,-1.695716032666938,2200.0
-0.337983,-1.3864,-0.8621915,0.7413427702112567,-0.12084872978874328,-1.6035342702112567,2300.0
-0.329727,-1.0414219999999998,-0.6855745,0.5032443606365599,-0.1823301393634401,-1.1888188606365597,2400.0
-0.395937,-1.127294,-0.7616155,0.5171474941682498,-0.2444680058317502,-1.27876299416825,2500.0
-0.507865,-1.3778219999999999,-0.9428435,0.6151524940407052,-0.3276910059592948,-1.557995994040705,2600.0
-0.388521,-1.282245,-0.835383,0.631958300909166,-0.20342469909083394,-1.467341300909166,2700.0
-0.991664,-1.4760719999999998,-1.233868,0.342528181661013,-0.8913398183389869,-1.576396181661013,2800.0
-0.521081,-1.392951,-0.9570160000000001,0.6165051893131153,-0.3405108106868848,-1.5735211893131154,2900.0
-0.488177,-1.44696,-0.9675685,0.6779619609863816,-0.28960653901361844,-1.6455304609863817,3000.0
-0.49092399999999997,-1.0721690000000001,-0.7815465,0.41100228103077496,-0.37054421896922507,-1.192548781030775,3100.0
-0.87534,-1.461262,-1.168301,0.41430941944638433,-0.7539915805536157,-1.5826104194463844,3200.0
