seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,timesteps
-0.4930935831300609,-0.5845470162539068,-0.6132245139556929,-0.768452451465831,-0.3557614254982279,-0.4154092095507854,-0.42244715072393035,-0.528143112648925,-0.6611704804784413,-0.6360711518174915,5600
-0.35360564865154653,-0.28317110849139393,-0.6684747223098246,-0.30508856572640775,-0.4286578854522881,-0.3506365483550358,-0.3276193796725871,-0.5178594676203733,-0.3320721826165498,-0.3558995521577411,5700
-0.3210211145052669,-0.33599577417599086,-0.4666223812779132,-0.6435870436965112,-0.382380790988624,-0.5639788376808325,-0.4749859827140596,-0.8579598679417481,-0.6315140349457651,-0.4424953679277833,5800
-0.9463829422524144,-0.3719484416504942,-0.3899324567614448,-0.6081754548841586,-0.5233093097327499,-0.4453247662645552,-0.3894070579264355,-0.37275446105899057,-0.48393677728932777,-0.5581384381298071,5900
-0.48464729956363817,-0.2957974224446922,-0.6803749965386209,-0.6166588454828755,-1.0659121430530496,-0.5452021478092683,-0.37178027772170225,-0.7998462119332855,-0.3717955101502142,-0.5581743311465726,6000
-0.4002510106716146,-0.35405129511177486,-0.3662303724275017,-0.3916601724537228,-0.4509075429914946,-0.2671976625910521,-0.538991170380282,-0.35791928334097173,-0.37515232460020403,-0.31774697431411447,6100
-0.789523369992753,-0.49020870404297584,-0.5010487810200893,-0.5241161071242921,-0.7714326451225111,-0.3887768495016013,-0.29170239057841807,-0.674878315310015,-0.6763899522236002,-0.4142539460905156,6200
-0.2643653967061528,-0.7396375178105103,-0.4357939786897762,-0.47439471292906843,-0.389786845788537,-0.47365801083939857,-0.5947037192654742,-0.38357452003142023,-0.5839024028383866,-0.3810919793482878,6300
-0.37792096267011804,-0.3844017935832541,-0.3654179228007461,-1.2958924476269367,-0.21800257929453087,-0.25462948195856155,-0.39444708986039045,-0.3967535660225512,-0.4627819484398434,-0.6795796166678633,6400
-0.43544789427221253,-0.7238087654817406,-0.5026927407101648,-0.26465300577488904,-0.7052065917753655,-0.37614257775704535,-0.3442653715662925,-0.33099627224092576,-0.5586900654269651,-0.45086565611760643,6500
-0.5750726896266,-0.5255819909079991,-1.1916615932915102,-0.43980806276542894,-0.6332650217322299,-0.40906886702980905,-0.5392464588313212,-0.41645281790628624,-0.43934246720397613,-0.39066605979834834,6600
-0.3878395428578825,-0.5301551529798926,-0.31129458639730606,-0.43808073827244776,-0.48589161751217697,-0.39592782772872437,-0.4216354217421924,-0.3846275536445067,-0.27049602121429783,-0.7282413883707298,6700
-0.5494948969304586,-0.44472131156627664,-0.3871317164740924,-0.39335926667536375,-0.7348299455527019,-0.34521561104950305,-0.30159620601973636,-0.44661090041818974,-0.5101272409842168,-0.38703849244024463,6800
-0.324470541175974,-0.4102735142805333,-0.5274379879479588,-0.4946520063262779,-0.35419053955169544,-0.40003144329671897,-0.3952601279972618,-0.3738625353944299,-0.4687361279318196,-0.3490652293107452,6900
-0.40752045899239425,-0.34835989396420824,-0.3537503675828115,-0.7188071708020919,-0.3330240784698366,-0.3642037806473533,-0.7167099046303236,-0.5074435889071391,-0.41644502017604135,-0.5338114690278489,7000
-0.38134173368801333,-0.31071008373311815,-0.3943864325918453,-0.3798864168295242,-0.4406553315126096,-0.4133296939457729,-0.4613967901933179,-0.6286197880158668,-0.4779785364555783,-0.663316132887404,7100
-0.45998267955485383,-0.7806657165448089,-0.3503512315140632,-0.32617118953484925,-0.7940608167691569,-0.37802529151760217,-0.4322687144561253,-0.40333278138266093,-0.34806164348674845,-0.42531478692413144,7200
-0.3660617319045877,-0.7424529186975494,-0.7340167267623653,-0.3886413775307271,-0.40487767132469704,-0.8491274234720395,-0.6187628737817911,-0.5077668303278874,-0.3655157856225036,-0.5903517220589427,7300
-0.9054845741088889,-0.3761837173097902,-0.42934859342652354,-0.4749390308209654,-0.4790336861206307,-0.3789575094168573,-0.7538694107288586,-0.38050475761636643,-0.7633874173159949,-0.331697206421364,7400
-0.7755712379040185,-0.37617939822959223,-0.6708057377168473,-0.5327915350011205,-0.3594433877579905,-0.7648747628771783,-0.33516327186705697,-0.3619881206273573,-0.38864085793939646,-0.5178571454951102,7500
-0.25297677339497376,-0.47888805235729565,-0.5215308372856584,-0.4365774276699369,-1.3304993067526045,-0.987361796592765,-0.5280443622621089,-0.26115208652189265,-0.5417383579390914,-0.6977244788402415,7600
-0.35007158286181717,-1.4332841099519653,-0.3865306197648252,-0.40557475151423544,-0.6189067616058629,-0.7008653236035196,-0.3392911960402461,-0.4104676774954345,-0.5943983417521599,-0.6038394252031571,7700
-0.41793857153632835,-0.9398402069405691,-0.43026749311561246,-0.48472723096345793,-0.6390646150939189,-0.33887363170329743,-0.4856192595740542,-0.5129924554284944,-0.352662329668574,-0.8541893209839252,7800
-0.37208899049121613,-0.3917703349078043,-0.41416153642869075,-0.5423849612360253,-0.621510313687836,-0.31539744587239954,-0.8688409092012952,-0.3104137379930738,-0.32917257835710184,-0.31053284983750834,7900
-0.7265116718110171,-0.8976655679683817,-0.41972658406847424,-0.5633016847922506,-0.4596793652889868,-0.5314300800877583,-0.4850604174592854,-0.3090310087645643,-0.37537862497143604,-0.5043241115081991,8000
-0.3908417231582128,-0.6232852260197187,-0.6449522523520511,-0.3924180978133732,-0.47314709554589157,-0.38046574823487106,-0.3686412613542868,-0.22844841393371038,-1.0413791718567247,-0.20709453183383877,8100
-0.36745435643942775,-0.38758310945767,-0.507991996970192,-0.3621023844573417,-0.33650292318340974,-0.3505902547092524,-0.6405810724282931,-0.3574379714456335,-0.48721582906559585,-0.41667404320583956,8200
-0.4995403292176849,-0.3634670693287468,-0.5894092643748904,-0.36909878623885123,-0.5237134776217796,-0.7117354381487477,-0.3450916309868723,-0.32550290750658106,-0.5151273438463635,-0.38215495326937277,8300
-0.3676326231913529,-0.40974748613619955,-0.39449965983917984,-0.23839812870654192,-1.5949661958310968,-0.8521113052444736,-0.418378181003705,-0.4013593982691707,-0.990525073095201,-0.38634184065218413,8400
-0.5988884662065371,-0.5419513709434459,-0.25447182372630606,-0.5515824408728288,-0.5032956769650584,-0.49444382287008265,-0.5146325996108602,-0.7061059535071529,-0.31296626087241136,-0.7618139092353435,8500
-0.7786954428122317,-0.5505168515151866,-0.3454712491862086,-0.5565150842985154,-0.5019303273677258,-0.41855289830165143,-0.3848366547419228,-0.6121686243747596,-0.529918658393924,-0.43447746961419226,8600
-0.40840737001184163,-0.34005729107119764,-0.5227548714646589,-0.4094026194914466,-0.6145231971742167,-0.37314699832099285,-0.35286392829628455,-0.4423160808233096,-0.35843295010056275,-0.5295278521227798,8700
-0.34346786043756183,-0.5095787666174997,-0.5725413023494295,-0.3925968547927791,-0.5308349853766701,-0.6868606023391353,-0.3844290809877482,-0.7750413509078742,-0.3436434789999626,-0.1800007491517957,8800
-0.9357213269108992,-0.4849862993498823,-0.9034813674828991,-0.40408653118119003,-0.3042273072080714,-0.3074556390989502,-0.45836091732132805,-0.44008012610630287,-0.40977845395318885,-0.29791861424843363,8900
-0.36851365955833243,-0.34878293165793933,-0.7419572960288726,-0.4081564813501334,-0.5192734436746599,-0.4394903191040928,-0.41340029764956,-0.48756851066627777,-0.31530871282207956,-0.6373707992478691,9000
-0.32905383150524836,-0.4529930358217739,-0.7187056658764102,-0.5232505203914353,-0.46809576377752826,-0.38510675579236453,-1.0840298147202665,-0.5887706558751731,-0.3540195166342454,-0.3951959674301495,9100
-0.807939117735539,-0.4663407308808596,-0.32349009055131456,-0.35109463743379676,-1.073794742400995,-0.7190047025241906,-0.4101353263002147,-0.3183497631030487,-0.876986118181366,-0.4481110616640478,9200
-0.5181946004179186,-0.38781579389092025,-0.46068215716920907,-0.3193641715167768,-0.8558904677106791,-0.6076427377288911,-0.5871898820842228,-0.3669043450490899,-0.43520645373133793,-0.4149320181912252,9300
-0.515613696946592,-0.511315449790338,-0.32364310516681055,-0.3493127984331085,-0.39287249140474045,-0.251544038687183,-0.49431683690841394,-0.4330048391369575,-0.5649402181010525,-0.3286292474914498,9400
-0.656307401106508,-0.37291222508427185,-0.5810718349182705,-0.36279481187303647,-0.4341938365403433,-0.8513401041791103,-0.4021833691931703,-0.35611330801445124,-0.35507694173985815,-0.3360965601833113,9500
-0.9795820019611724,-0.748730440740427,-0.4640297677752626,-0.40201752697126225,-0.6283453038371685,-0.6204455907674213,-0.3609256813325395,-0.3866793169985464,-0.5458948902936703,-0.34644306426046806,9600
-0.47107662813832935,-0.35922629737238,-0.396492196018556,-0.462241208854007,-0.6693994529420635,-0.38383049394321045,-0.8854109591503142,-0.46710101694642353,-0.4518977300823961,-0.44585985733883404,9700
-0.6127814168692681,-0.6812892238278779,-0.3489059263375214,-0.5768698001996195,-0.4360890009493166,-0.36587364233364195,-0.41418982862426207,-0.8488755208678339,-0.5352955074123202,-0.9511184181733994,9800
-0.352598114219999,-0.4237636391184513,-0.668601147541806,-0.7606286351468812,-0.29339581524665415,-0.5182577824626312,-0.43461773362860073,-0.3267732558989609,-0.56859201986456,-0.333420375588094,9900
-0.5310542554837367,-0.5728894078386176,-0.3527045198716788,-0.24771600013354278,-0.5960254383537547,-0.33867475626138555,-0.4026455584209129,-0.5394217339444024,-0.3035719046320277,-0.40478833186538465,10000
-0.6545669808247102,-0.4238016411075565,-0.35211520630891413,-0.5190019915095425,-0.3571168457576027,-0.46301629585499315,-0.39870631980891547,-0.45352869469151846,-0.5979664483579631,-0.4615552205113301,10100
-0.35847983379986303,-0.2970280872457036,-0.3158555076859658,-0.5005003937472317,-0.32975463940068983,-0.3201751792216119,-0.45904038210308606,-0.41419615726905123,-0.353994061407738,-0.44520016839591575,10200
-0.5189028699110034,-0.44415322571575483,-0.4547330353615408,-0.3662433296729624,-0.6098003556610089,-0.37736349503286143,-0.3543533836549725,-0.3086778970495555,-0.3935238498462409,-0.3965055415751829,10300
-0.5973698017238112,-0.35031346884943065,-0.7896845388164133,-0.4275375718272869,-0.4660794459537188,-0.5832240586914377,-0.9002458339730502,-0.3966182281810027,-0.6650290308012383,-0.6625982117359323,10400
-0.5973733210626482,-0.31480055355949266,-0.9768566627896262,-0.3190573441405061,-0.9847001466422787,-0.33560292794231966,-0.2473093330084296,-0.5794723464150221,-0.37943727350589573,-1.0782705234075376,10500
-0.526362892441387,-0.45536082668090094,-0.7053063642883135,-0.8788031868923714,-0.7045728380114749,-0.5945884334053573,-0.7860962247859017,-0.5003503966503455,-0.5753487399975764,-0.584256267013161,10600
-0.6998437827845694,-0.5482042538882415,-0.38253588291512,-0.4267608565136984,-0.45606958719552837,-0.49011903647788235,-0.7752278442850076,-0.6449143890528066,-0.5853640958685777,-0.49269274650177436,10700
-0.3158803573688064,-0.4888738543316363,-0.6095517294154256,-0.5016700279055748,-0.5634882847676861,-0.3163737931388024,-0.5814131630870795,-0.6832217606876221,-0.3897032171448439,-0.6007876183859815,10800
-1.0980577640865907,-0.36168010762532626,-0.4577801830454817,-0.4858741587491371,-0.40853180724423005,-0.2790795450430615,-0.7818697753811766,-0.40916833514042955,-0.3102953007303087,-1.344236785916262,10900
-0.5732733775379806,-0.3474177173200735,-0.36136778909933065,-0.42316303683322043,-0.4413665825000471,-0.5673097530853161,-0.4705343868505684,-1.1201831914581388,-0.5850064302118858,-0.34277445269989765,11000
-0.7788581377955132,-0.3609312397207407,-0.3951179163242395,-0.35962503378507527,-0.38200357010633357,-0.5045843827217731,-0.39671822679201113,-0.5109655126700446,-0.4205525326289895,-0.32041103662269316,11100
-0.41900621293063334,-0.36319835490257346,-0.826411831076516,-0.6125716470498804,-0.3922811326372991,-0.42005652297828083,-0.4224678323213566,-0.5819995920270901,-0.6411122240791217,-0.34210912819919187,11200
-0.4046269736141795,-0.36739633553753553,-0.44561598771011485,-0.44199031785068044,-0.3902312360403249,-0.42164232908330057,-0.43359013305521577,-0.31165792683299137,-0.41196114166478404,-0.39150622549062125,11300
-0.4097818677691871,-0.40685836851901974,-0.49988092970712705,-0.405387731857784,-0.46482299777532415,-0.4363048459786597,-0.3199357511560557,-0.3778442257758727,-0.4261749160644333,-0.6774367474418437,11400
-0.36760463252785,-0.36946567321934853,-1.0333576902452546,-0.4401263019022214,-0.4962805083416713,-0.6620741697362146,-0.5251163499473924,-0.5224202330039189,-0.3263912698571467,-0.28819765075168613,11500
-0.7721602007379311,-0.46583083261552943,-0.3940416903798657,-0.35494262484867345,-0.35027549193175583,-0.5978870608551093,-0.46670494681420605,-0.45833698390376043,-0.5641067379464892,-0.7329179622334472,11600
-1.1713169311139497,-0.7665464716932828,-0.4019623969082805,-0.4391551736217328,-0.41839521147193565,-0.4167121905727465,-0.7547379694750768,-0.6876135162941909,-0.46701553998054596,-0.27502108636946604,11700
-0.5039112748342086,-0.44698365568067605,-0.5275001673046625,-1.212615176133902,-0.3912334302093761,-0.4453456863238216,-0.39585884163666646,-0.44277062914506665,-0.34932121602474675,-0.42904728292730465,11800
-0.586666185366547,-0.366324761829899,-0.4039600706829939,-0.49373316319483673,-0.5393308412159568,-0.35458015783067043,-1.1533706215875252,-0.3143775427882889,-0.4002309235923777,-0.4045588051255662,11900
-0.2842438484628994,-0.37202655901743803,-0.3473986416576731,-0.7085911337678904,-0.4562444082513871,-1.23666298362325,-0.47773670550976033,-0.4594994946626158,-0.35906477966907696,-0.6661265772262734,12000
-0.3095685877872178,-0.5353486249249529,-0.6516113662328136,-0.6356322089384606,-0.5925083740241031,-0.5096405082613918,-0.35662818528684614,-0.44866411747004126,-0.39903802938515115,-0.637313102805237,12100
-0.35418945806674107,-0.409839701860943,-1.0576094924667911,-0.3526804600795329,-0.58949874025871,-0.3728622560398458,-0.4129481837734333,-0.4338062910716154,-0.44726144020337016,-0.7128525249210352,12200
-0.4727945112949598,-0.3994454454540111,-0.45358668580682876,-0.5136859261726112,-0.5388485876427556,-0.3750583893873215,-0.38318372339522516,-0.4857310487653296,-0.7533168157743324,-0.3420701837492148,12300
-0.4284068455115519,-0.3772998024922397,-0.6113213927711856,-0.6945074582391325,-0.3963565732593828,-0.6976231107274186,-0.43755210999824573,-0.4711631643836687,-0.4284321642194844,-0.3757315187231735,12400
-0.3734962390598696,-0.47232207206746707,-0.37577987912690475,-0.6330417891916534,-0.4829869654236834,-0.6769992309299439,-0.4137079917026686,-0.36646815889245865,-0.355524944368416,-0.3580244791683643,12500
-0.5113026657344621,-0.37474172713916276,-0.49375905555264105,-1.4165725321279172,-0.41781175306098944,-0.3649267382088365,-0.7995683624926359,-0.5255814683486731,-0.9596256132742638,-0.34315092088362176,12600
-1.115299530199216,-0.3683415771415457,-0.48326684132679426,-0.35741522683520455,-0.3855157844510001,-0.8429007827682568,-0.4025634063892114,-0.42603691197140786,-0.37164771488276444,-0.4447726484565538,12700
-0.4130321189890605,-0.3173793664860821,-0.3471217073901244,-0.2920582806632946,-0.8001250962621405,-0.4040237132782407,-0.31534961515088095,-0.3426873824468278,-0.32530579165433504,-0.3434743484592243,12800
-0.33475767726774197,-0.5340127893372808,-0.8130869468401314,-0.3831542280544808,-0.3559586313230244,-0.37342858531823375,-0.4170857720223235,-0.5940346327447751,-0.4917007669478451,-0.47567661262620464,12900
-0.4707155076167322,-0.600114283124516,-0.3501640417857035,-0.4426647351427718,-0.9959216966927829,-0.40233410600212877,-0.37605179294873614,-0.4015563225716924,-0.8071388154832101,-0.5286553501734756,13000
-0.8198938285499288,-0.375252668965259,-0.4692400632566129,-0.37707547461199736,-0.467296263039514,-0.8639601468697737,-0.6286971977913042,-0.444237249927081,-0.46991465218512807,-0.6026073139365038,13100
-0.6134506748161848,-0.3834365939922365,-0.4969672781456361,-0.5268151121380475,-0.7025033573181166,-0.48710864064743725,-0.31199140668749026,-0.3436110918122136,-0.5550902306664642,-0.4239769761479338,13200
-0.4261712284549068,-0.886639153454537,-0.8157170087291216,-0.317653518375094,-0.5979015853883228,-0.657199116955578,-0.8000528021218289,-0.9800565551721999,-0.4149836546341654,-0.5556256223316226,13300
-0.48242703518588975,-0.444736272284063,-0.9840969212154946,-0.6644228110812702,-0.8081902978776545,-0.5162177658175903,-0.38735850421737733,-0.8349086925384551,-0.6740655093579204,-0.36498947280957683,13400
-0.3324910990423595,-0.4149983883170893,-0.4207018246641095,-0.39056673114129586,-0.3243574767820942,-0.4114253233814894,-0.485776732456765,-0.6659608449913208,-0.5444860641913079,-0.6911023958091054,13500
