seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,mean_reward,std_reward,upper,lower,timesteps
-0.47798765075649385,-0.5452000528968121,-0.5231837602041566,-0.5171964924914787,-0.4777804253675629,-0.46959944264789755,-0.5532714766199386,-0.44443727972731956,-0.5355929192101587,-0.5437002779320325,-0.5087949777853851,0.19149537571086422,-0.31729960207452096,-0.7002903534962492,5000
-0.4776932905177562,-0.5412115195582795,-0.5266509928774681,-0.5256201725987703,-0.4839146459638491,-0.47162196549020924,-0.5495165792236848,-0.4435534088673983,-0.5398445468955321,-0.5365383095802922,-0.509616543157324,0.19299937000467643,-0.31661717315264765,-0.7026159131620002,5100
-0.48045115922830706,-0.5406272248451279,-0.5273557368974596,-0.5269999855131017,-0.4846240189111894,-0.4662369758769975,-0.5534523779716963,-0.44183919698469326,-0.5335600712734481,-0.5315379068540458,-0.5086684654356066,0.19111306005267242,-0.31755540538293436,-0.6997815254882789,5200
-0.48005889273667757,-0.5426421468754681,-0.5207348048145727,-0.5225372013059658,-0.48341608481836007,-0.46430217608706215,-0.5508444025059834,-0.44052525508674045,-0.5331895603627405,-0.5326446308322403,-0.5070895155425811,0.19026036067967592,-0.3168291548629053,-0.6973498762222569,5300
-0.48030206106626233,-0.5359848459363845,-0.5168660558566972,-0.5266980009067556,-0.4678659416786129,-0.4674700027684719,-0.5442640768855173,-0.4354326088567261,-0.5264821917053459,-0.5339079497929233,-0.5035273735453697,0.18674961327840806,-0.3167777602669618,-0.6902769868237776,5400
-0.4852463316745018,-0.5338733728797221,-0.4930010906104711,-0.5240872690788648,-0.46830488305720286,-0.46837636441068775,-0.5454640662527912,-0.4367573248486597,-0.5289326876911206,-0.534746527221809,-0.5018789917725831,0.18089165529357681,-0.32098733647900646,-0.6827706470661598,5500
-0.48582122259906074,-0.5324549583178537,-0.49627584276987,-0.53226965401076,-0.4624124731552301,-0.4591178289416981,-0.5433751495556592,-0.4407539989686628,-0.5245901622375617,-0.5397861506819356,-0.5016857441238293,0.17949594788600115,-0.32218979623782823,-0.6811816920098301,5600
-0.4841215673527792,-0.5296702844733094,-0.5030402334652144,-0.5188557920492509,-0.46333805608389644,-0.45999319212050166,-0.5416046839093291,-0.444405707685881,-0.5134743923183538,-0.5326812911501055,-0.49911852006086227,0.17708222651250807,-0.3220362935483543,-0.6762007465733701,5700
-0.47975545411481085,-0.5309125224185195,-0.503499285778409,-0.5219928297311988,-0.46063504757755797,-0.4619513228083877,-0.5453308518276337,-0.45508902840798926,-0.5183157309632234,-0.5314878198727763,-0.5008969893500508,0.17836405643415199,-0.32253293291589885,-0.6792610457842025,5800
-0.48876369839190664,-0.5297124880594238,-0.49889126941577205,-0.5267811603089586,-0.4635532050322736,-0.46386844661602944,-0.533027621450131,-0.45498998576925564,-0.5215339600113169,-0.5351991536326066,-0.5016320988687676,0.17776012530810237,-0.3238719735606652,-0.6793922241768697,5900
-0.48861950632555284,-0.530911886886516,-0.5061421717074,-0.5310321870273313,-0.4731639854901626,-0.4631318685630631,-0.5222765900568753,-0.46155194056867516,-0.5217309102631882,-0.5364264743180585,-0.5034987521206824,0.17858435841626757,-0.3249143937044149,-0.6820831105369498,6000
-0.48121462387855785,-0.5206992752010283,-0.5063282992250676,-0.5315591510394255,-0.47399514067596693,-0.4626496497426676,-0.5222279917660393,-0.46213029753113605,-0.5195144880448737,-0.5353869087776956,-0.5015705825882459,0.17629342509531035,-0.3252771574929356,-0.6778640076835561,6100
-0.48928598086134856,-0.5225409997789945,-0.5095027854840786,-0.5340517220414812,-0.48140686973177943,-0.462649149079608,-0.5166431155859478,-0.4679704670269472,-0.5172092762394748,-0.5336073389195285,-0.5034867704749189,0.17691955435167236,-0.3265672161232467,-0.6804063248265912,6200
-0.4878909889836048,-0.5284448923818083,-0.5099848901808383,-0.5360048427453264,-0.4784283829916631,-0.46618328930604674,-0.5175639530341504,-0.464557431418371,-0.5081062258794147,-0.5348000977714789,-0.5031964994692703,0.17539013846768856,-0.32780636100158184,-0.6785866379369588,6300
-0.48420726687121984,-0.5231557304592819,-0.5083558711050357,-0.5544444035812861,-0.47504013819190355,-0.46109265805637617,-0.5175837352273678,-0.46580501500168836,-0.5054305775628201,-0.5387483455130166,-0.5033863741569996,0.17930747198826222,-0.3240789021687376,-0.6826938461452617,6400
-0.4825848267994065,-0.5289802997776825,-0.5025617179747964,-0.5493182759559686,-0.4820512176026029,-0.4593402873368384,-0.5157740155595153,-0.4647218801814612,-0.505484901468957,-0.5346551243454902,-0.5025472547002718,0.17974553592982276,-0.3228017187704493,-0.6822927906300946,6500
-0.48652971876140716,-0.5320293455168966,-0.5012263567212285,-0.5493110523522805,-0.48789024589407426,-0.45389745744613386,-0.5141016316334492,-0.46425003854821545,-0.507650922262883,-0.5344082954282902,-0.5031295064564859,0.17889308904827148,-0.3242364174082145,-0.6820225955047572,6600
-0.48494069339651624,-0.5338437535482797,-0.5001189905945018,-0.55007605818992,-0.4904508236375919,-0.4469351130049073,-0.5123271096391319,-0.46371482533914476,-0.5055834213234194,-0.5427518056863708,-0.5030742594359784,0.1790013872219628,-0.32407287221401576,-0.682075646657941,6700
-0.47959547866018026,-0.536559435194196,-0.5003097216205047,-0.5512857082313678,-0.49798667360395066,-0.4437088198350457,-0.5036268590999327,-0.4645001434442165,-0.507743590945283,-0.5430082584211062,-0.5028324689055783,0.1780377612910329,-0.3247947076145456,-0.6808702301966111,6800
-0.4667419255456847,-0.5258182080820878,-0.5037169054782158,-0.5442547555467335,-0.497591728506638,-0.444676453121373,-0.5054196668558288,-0.46371563442250474,-0.4953817099785176,-0.542192302720649,-0.49895092902582333,0.17333730988510665,-0.32561361914071674,-0.6722882389109297,6900
-0.4687223898525024,-0.5069690879559849,-0.5004105964876632,-0.5450293444342856,-0.49164191172048405,-0.44349940235535257,-0.5047113948958778,-0.46443677510664083,-0.4840586861255682,-0.5447377877543927,-0.4954217376688752,0.17042818087845213,-0.3249935567904232,-0.6658499185473271,7000
-0.46732710362941476,-0.5058583962011451,-0.5003895677571039,-0.5444863455886055,-0.4924702212971631,-0.4440587632043628,-0.5064042135610123,-0.4697523948212335,-0.48336655041761717,-0.5432178767502434,-0.49573314332279017,0.17036771901645786,-0.3253654243063324,-0.6661008623392477,7100
-0.46465439247748547,-0.5128803780483338,-0.4986022102909844,-0.5451133762685284,-0.4882964408862594,-0.44335535267233367,-0.5050031400426107,-0.4704739020534698,-0.48114357383591566,-0.5408798445810308,-0.4950402611156952,0.16994959388673603,-0.32509066722895924,-0.6649898550024309,7200
-0.4630829195515549,-0.5203797567123365,-0.5031278967648337,-0.5419529300596622,-0.48771227215982144,-0.45198352891258864,-0.5065637606803819,-0.47238889825054065,-0.4772643199941429,-0.5409984183664612,-0.4965454701452325,0.17189132337219282,-0.32465414677303966,-0.6684367935174249,7300
-0.4669502806308663,-0.5195002665803194,-0.503134112119346,-0.5448615225890552,-0.4896640542286352,-0.4499156967391804,-0.501998082685068,-0.4730459274422635,-0.4853955164593705,-0.5363528121195121,-0.49708182715936167,0.171836067384327,-0.3252457597750347,-0.6689178945436884,7400
-0.4744887252541093,-0.517022892329126,-0.5086009680489043,-0.5447336620131966,-0.48690910855157904,-0.4580622780429642,-0.49912020437260113,-0.46957237852285194,-0.4824542270543082,-0.532679467568055,-0.4973643911757696,0.1732669808578926,-0.32409741031787703,-0.670631372033662,7500
-0.47373299019774,-0.5139003937301806,-0.5099741431331285,-0.5406497879496892,-0.5003698377682718,-0.47037011171911836,-0.5017024223966134,-0.46566413086262703,-0.48088371070709784,-0.5315487235779126,-0.4988796252042379,0.17665307455674717,-0.3222265506474908,-0.675532699760985,7600
-0.47106886709142537,-0.536581373919882,-0.5105947390445611,-0.5336045790998479,-0.5065337794737941,-0.4693296033083504,-0.4973187422441229,-0.4672903916553288,-0.48220849920854386,-0.529070905495303,-0.500360148054116,0.17929233527579794,-0.321067812778318,-0.6796524833299137,7700
-0.4724068567613081,-0.5438901292893612,-0.49998127797807357,-0.5360729101146091,-0.510103351004554,-0.4665262789670009,-0.49897650699812507,-0.4692135420230475,-0.48079850486271086,-0.5353601807020436,-0.5013329538700834,0.1797997546938388,-0.32153319917624457,-0.681132708563922,7800
-0.4739229121228469,-0.5461642323842907,-0.4970240715078841,-0.5277584281415706,-0.5138415948356045,-0.46666102022178946,-0.5053556895751999,-0.4687772316029081,-0.47791201517926846,-0.5273814883702574,-0.500479868394162,0.1791421160812889,-0.3213377523128731,-0.6796219844754507,7900
-0.4731288344463684,-0.5528733139159901,-0.4937136303592743,-0.5323390631237721,-0.5139290739220043,-0.46433303390054725,-0.5024864835865148,-0.4679679712986315,-0.4774087882903405,-0.5253382100636501,-0.5003518402907093,0.17971093647122305,-0.32064090381948623,-0.6800627767619322,8000
-0.47436942533117105,-0.5509739664220383,-0.4972867866221613,-0.5272283038726553,-0.515731319947164,-0.4644692750154125,-0.4976463910985865,-0.46199112622102534,-0.4915750860962808,-0.501047970292464,-0.4982319650918959,0.17817376034447793,-0.320058204747418,-0.6764057254363736,8100
