Eval mean reward,Eval std,success ratio 50mm,Average reach time 50mm,success ratio 20mm,Average reach time 20mm,success ratio 10mm,Average reach time 10mm,success ratio 5mm,Average reach time 5mm,Train walltime (s)
-1.5153438862616897,0.7895272133001816,0.07,35.857142857142854,0.0,,0.0,,0.0,,79.33959221839905
