#{"t_start": 1592127042.9320762, "env_id": "widowx_reacher-v5"}
r,l,t--0.324383,100,27.489275
-0.911849,100,27.735575
-1.060901,100,41.872623
-0.382141,100,54.349526
-0.477636,100,61.73472--0.52731,100,65.167851
--0.185072,100,71.042378--0.300883,100,77.98385
-0.167387,100,86.66357
-0.14557,100,95.062573
-0.700145,100,102.371432
-0.086423,100,110.241401
-0.288654,100,117.753924
-0.065406,100,125.464916
-0.14341,100,133.331987
-0.157444,100,141.914584
-0.318161,100,149.464219
-0.094115,100,157.032562
-0.433864,100,164.966621--0.477431,100,172.361791-0.263003,100,181.631608
-0.489791,100,189.422026
-0.381068,100,196.60342
-0.081106,100,201.258192
-0.111093,100,205.014152
-0.163896,100,208.327443
-0.107268,100,211.456611
-0.131851,100,214.39948
-0.516843,100,217.106342
-0.062932,100,220.093242
-0.184904,100,223.899819

100,138.386512
-0.371895,100,141.501799
-0.411341,100,144.170334
-0.90194,100,146.891562
-0.432846,100,149.608795
-0.398671,100,152.168733
-0.43425,100,154.866432
-0.74025,100,157.414397
-0.931637,100,160.169782
-0.308635,100,163.257552
-0.361229,100,165.628933
-0.4236,100,168.117403
-0.544311,100,170.933867
-0.375936,100,173.497828
-0.300425,100,176.84749
-0.383088,100,179.893005
-0.585596,100,182.877184
-0.466783,100,185.46906
-0.910565,100,188.175637
-0.408242,100,191.086927
-1.358145,100,193.72508
-0.398758,100,196.404141
-0.410942,100,198.505544
-0.680358,100,200.417685
-0.529663,100,202.524499
-0.719624,100,204.484213
-0.389146,100,206.378291
-0.466604,100,208.139542
-0.999142,100,209.986555
-0.421266,100,212.056454
-0.56648,100,213.59925
-0.894763,100,215.246996
-0.602928,100,216.763658
-0.51007,100,218.353881
-1.277832,100,220.215292
-0.675656,100,222.245822
-0.41993,100,224.261352
3,100,204.005397
-3.093611,100,208.675484
-2.727547,100,209.08824
-2.040383,100,209.173248
-2.61828,100,213.56147
-2.107053,100,213.641482
-2.804645,100,213.711995
-2.224304,100,217.953028
-2.220633,100,218.071849
-2.443227,100,218.165874
-2.368099,100,223.11455
-2.842707,100,223.199406
-2.726725,100,223.590931
100,174.522875
-0.461343,100,174.611341
-0.398761,100,174.704047
-0.62217,100,179.906549
-0.355989,100,180.319763
-0.394412,100,180.389449
-0.427418,100,185.128963
-0.422493,100,185.215121
-0.496525,100,185.298373
-0.683392,100,190.16285
-0.398781,100,190.244899
-0.514335,100,190.331605
-0.747471,100,194.92571
-0.495403,100,195.015054
-0.390685,100,195.51952
-0.738016,100,199.262437
-0.544651,100,199.341635
-0.600572,100,199.41739
-0.39392,100,202.714362
731
