number,value,datetime_start,datetime_complete,duration,params_ent_coef,params_gamma,params_lr,params_lr_schedule,params_n_steps,params_vf_coef,state
0,0.09055665880441666,2020-06-20 18:04:22.048345,2020-06-20 18:05:01.076957,0 days 00:00:39.028612000,2.285916488719256e-06,0.995,0.03190572416806629,linear,256,0.5445581802114955,COMPLETE
1,0.3854748606681824,2020-06-20 18:04:22.050344,2020-06-20 18:05:03.324619,0 days 00:00:41.274275000,8.035617562135132e-08,0.95,0.022771198952492737,constant,128,0.17632516860388914,COMPLETE
2,0.5450910329818726,2020-06-20 18:04:22.052114,2020-06-20 18:05:03.937036,0 days 00:00:41.884922000,0.03190871409168415,0.98,0.018543187244846417,linear,128,0.5433220016506859,COMPLETE
