seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,timesteps
-2.7660446535513965,-2.0053181404060614,-2.5897353566812744,-3.961552188999621,-4.468094401253684,-3.9550029048388375,-2.4380003752490658,-2.173290293213564,-1.552164789175567,-1.9220627581148866,5600
-3.344200709717469,-2.1637986444969926,-2.75640499081258,-3.173876243245709,-3.1849643742035347,-3.160474212438009,-3.1763710077361207,-3.530871735893048,-3.0848464633162456,-3.268300775662487,5700
-3.6673534624278847,-1.968790572739169,-3.373827464544887,-2.1623339449068677,-4.519306287103035,-2.9450387252925623,-3.022210523897643,-3.0036089958845364,-1.7834472714915979,-2.8779516536567913,5800
-3.4054431247073693,-2.641258122096721,-1.4907062257965389,-2.9256506417134065,-2.9436938191586672,-3.381491565098503,-3.074895120695847,-3.1188583837694934,-3.7206329623115617,-3.1521702547250277,5900
-2.011804136718848,-2.766175042659662,-2.4482667976161396,-2.320943784281548,-1.904033166040605,-3.4231486401560214,-2.137412850278778,-3.145633294544491,-2.3744312706697537,-2.4936576764614484,6000
-1.866310023888944,-1.5440230591316904,-2.68770610961812,-4.886149045394879,-2.8435838946964385,-3.6190005895940303,-3.958452512727073,-3.912122724716608,-1.7593860867308073,-2.850709284163318,6100
-2.7894959367850176,-3.9053846573786566,-2.8489233902211617,-3.561056921098104,-2.4367057529679137,-2.8917462564998844,-3.8317511613861406,-2.062361768986895,-4.263621751612752,-4.586537874313943,6200
-2.1336733133325927,-2.633622738515401,-2.566404044377871,-1.9763531369419984,-3.630149483618929,-2.6437364352463333,-2.8197876785621707,-3.5549642668862007,-3.481530396843701,-2.3814367082957437,6300
-2.8671137319706954,-2.366786074717114,-3.1504471247022217,-2.270005437101426,-2.555738640651594,-4.417113821466344,-3.7104053027080357,-1.9161663022828013,-4.665359224341208,-2.317057858822883,6400
-2.677195959756596,-2.8835492291013693,-2.9101797600805877,-2.6135966583991155,-2.8867568539931443,-3.294411730193867,-2.4863374015122117,-3.070418253622634,-3.4242810112964044,-3.2641853511434693,6500
-2.3703152639695095,-3.5405892270151593,-1.99102929917916,-3.739405214937337,-1.7017113702096205,-3.1365756154695394,-3.2250976619585954,-3.307767527794298,-3.0385446856510536,-2.3346408847009448,6600
-4.267493416237322,-3.435963119788379,-2.243469918619704,-4.130642790230776,-2.471465235470746,-5.166048356842027,-3.734617385915239,-2.8857852321598116,-2.5448413179119522,-2.900720419359457,6700
-2.3449240657473913,-5.194122588713609,-3.55577702382403,-1.116697005730493,-3.6700172804048616,-2.8883583781616733,-3.3894076970879308,-3.4492426662431943,-1.8561619535765344,-4.164862697574386,6800
-2.1320280946902703,-3.7070215708478345,-2.7808344199672748,-3.9269540354444423,-3.4673293105895793,-2.6346503142626396,-3.0366490291919,-3.441882747152655,-3.6269695739472443,-3.4436544627182135,6900
-3.6328936295478367,-3.272843381270431,-3.5479353968973126,-1.815167607720665,-1.7394680454058282,-1.98250605599461,-2.9718587199730773,-2.3681699537866883,-2.403417107920544,-2.266628039300537,7000
-2.72658035959259,-2.913791931433608,-1.3862442324514825,-2.0462983270196604,-1.892255915880558,-2.492817392046361,-3.589512972176792,-3.2208648127386184,-3.7650253856952074,-2.7354819484491295,7100
-2.257440351758289,-2.654328000689967,-4.046371566274331,-3.0398468695894985,-2.6582624288354273,-2.2890271829375757,-2.6477376254947838,-3.1245289460304573,-3.064328460830649,-2.3318403710916322,7200
-4.140951659340686,-2.902920327930407,-3.510679994521941,-2.709367481187315,-2.1480425406664674,-2.614044742322073,-3.491325492035186,-2.999168510945439,-2.8441993845803197,-3.4195693345913054,7300
-2.941513922478689,-1.6271313493721613,-3.618655164084231,-1.3962948573806138,-3.7457450862488506,-2.1196615265787853,-2.4137302832366205,-2.317740593744504,-3.8713275162704566,-2.338627349520836,7400
-1.9039339452268427,-3.7300806669408906,-2.4028505547738876,-2.707679095867081,-3.3807547297416765,-1.485302734326658,-3.0919036783480616,-2.4216894800406426,-2.919235662742205,-3.582421462488646,7500
-3.1048923711098957,-3.9230235756262704,-2.739040660828828,-1.9213383878731534,-3.7083505936940697,-2.2891813446563916,-3.0572893013688764,-3.0989902721599445,-3.2455365884807454,-5.529181249173912,7600
-2.7659432305763607,-2.2735448985022355,-3.439954841646257,-2.1261439607393298,-2.718478147369844,-2.2745994955338382,-1.5959170946073886,-2.198792226597042,-2.848289017915237,-2.70873258481037,7700
-2.369962716620512,-2.6548528939652356,-2.9942425822420655,-4.284626801053381,-4.243038797122359,-2.105552304798181,-3.6774890684243675,-2.6520668485030106,-2.3644514540813772,-3.769151868603517,7800
-2.2650534356729777,-3.557792226372928,-3.3239786800350783,-2.3188711721729436,-2.2441666147547212,-3.2221215679757944,-2.5093503710843157,-3.9352314565478568,-3.0281396929620925,-2.89048960205678,7900
-2.4678462671139125,-1.5253542689481616,-2.6728677461673955,-3.2236524864256446,-1.908483526639871,-1.6861818072390398,-3.3435190264606462,-1.4621198257266494,-3.4617522189741106,-2.797492130452837,8000
-2.605936667593092,-5.427601733777562,-3.941066471555052,-1.5094782102925763,-1.8949695533836033,-3.7638376208280153,-3.022926499721925,-2.530414124624834,-1.9614254059606278,-1.5362456493936143,8100
-3.526420106023901,-1.8364321844144587,-4.61379466791367,-2.4879147552742813,-2.117451413560771,-4.244933465714491,-2.4956355551477625,-3.001009991114775,-3.5747949784365605,-3.682820575724466,8200
-1.8340264640466335,-2.1052181368152754,-2.9225183735016835,-3.94021461077854,-2.9180577727431802,-3.081447580380062,-3.692693498387319,-2.866021313174199,-1.8838132128241822,-2.337672958014188,8300
-3.9850138959116963,-2.6687577093613624,-3.6193099827712714,-3.1697641383288397,-2.242447126865694,-4.689895512125327,-2.5494165555011254,-1.9139713238626266,-3.3450817396361923,-4.82791124315949,8400
-3.354297434382886,-2.6765931132598597,-2.718337667827288,-3.7344087559172685,-2.5231778050549147,-3.1733536681869485,-2.3969832179350656,-4.428287786644255,-2.4092915532227948,-1.4637593557777056,8500
-2.2944267063797703,-3.233114938553741,-2.4815518479932295,-3.2388098356463986,-3.713861789551631,-4.1754752174174055,-2.6277453246227185,-1.8328154332954187,-1.3617840056117811,-1.8159920192186303,8600
-3.1004843215608813,-5.419097590153232,-1.8851555156291615,-2.7530585383144683,-3.2450681647638064,-3.300368481086065,-2.1445988689387505,-1.8510407301203728,-4.253910187625972,-2.1984225251131053,8700
-2.3751535220006734,-2.3008142958170716,-4.475089475651001,-2.227303681200039,-2.035507573318018,-2.6432646202029573,-2.1300343418132677,-2.2437492898315847,-2.8901403598994344,-2.693909475733265,8800
-2.57492632295417,-2.4742897764668386,-2.2650633941471603,-3.8342637904262036,-2.959006354685313,-2.8129901054385225,-1.847298123202738,-2.239015327233914,-3.478134458845821,-2.850147251500434,8900
-4.4822727716343405,-2.525765453136155,-3.3265632658061612,-2.808292593890413,-3.836268067838274,-1.8563626249965892,-4.188632797172201,-2.1089244928138315,-2.3616928242158046,-3.6540830245972775,9000
-3.7576174885836795,-2.247637080580664,-3.9764952230534862,-3.617776465278201,-2.2706673565382474,-2.6429597770107685,-2.8198080907462835,-2.1503398780278538,-2.9903851226618174,-2.4881384452586914,9100
-1.6534664631642975,-3.492220909001782,-4.833063487278532,-2.1403214093571097,-2.379482510643954,-3.2881617278034776,-2.8988931481625158,-2.3776101309919353,-2.9423697681673837,-3.1016364341313376,9200
-3.1075057086950295,-1.9171323596738006,-1.792773559543315,-4.095588787666414,-2.3453584914143173,-2.715215754072284,-1.6973343775247978,-3.5351949896552046,-2.834022621531562,-2.482202759241443,9300
-4.8633707894476785,-3.3618857947622725,-2.776025342812243,-3.4594458938661705,-4.371881420666766,-3.4242379046004494,-1.303695855166436,-3.2733859338719644,-3.1717372247410647,-2.436391883630733,9400
-4.195449316886477,-2.8572757517888276,-3.0535274379586124,-2.4605397479859294,-2.5986476686097166,-2.227507109993843,-2.7588904440162176,-2.2948920731790734,-2.4649493720461497,-4.06545298001923,9500
-2.531623143981445,-3.867878590212454,-2.966371437765507,-4.122354352717681,-1.8534876100453022,-3.315715908330426,-3.088932048705722,-4.458599112895219,-3.322590267120718,-2.3277394821688646,9600
-2.7632197050519283,-3.2747563673295783,-3.346328859073033,-2.505746498165931,-1.7502381830896585,-4.593987599412806,-3.2504865691630838,-1.5244948480133387,-4.131719650723198,-1.9432137319450793,9700
-2.5217008070258764,-5.280247154885805,-3.218708334337266,-3.6312466421405976,-2.827721114225723,-4.067629102975393,-3.4568379375224847,-2.528227921142798,-3.5136432607540624,-2.1032567806243834,9800
-4.093668302436208,-2.7520718022920327,-2.600855576574245,-4.13115451343928,-3.827267041668857,-2.4204066409892318,-2.7174414465297683,-2.236062371414855,-3.344856660279551,-2.8262279322837887,9900
-3.7037220705196487,-3.1289232800131903,-2.6499696921043054,-3.394736353986727,-3.596158111834539,-3.292343134349731,-4.112951909328208,-1.9931849946883788,-2.3775478805272736,-2.0196047560118107,10000
-2.398621355210154,-4.1586641148877925,-2.441412803458704,-3.456317551938343,-2.902543931201293,-2.3927101677789664,-3.316459167116477,-3.737144999254091,-2.7981977536274423,-3.0283932974889565,10100
-2.641312919135788,-2.7885781312418345,-3.0283061270846874,-4.143199997929049,-4.339599658631615,-2.385843438207744,-2.747263161889593,-4.344279479821554,-2.8290540770219774,-2.9975470798081236,10200
-2.3510900413916613,-4.451652745809539,-2.404709786694181,-2.8961305536718642,-3.2425759498199525,-2.932239284699351,-3.498920636372047,-2.8269575036771455,-2.1787620081139902,-3.22635694347135,10300
-3.336369813428307,-2.954398223499113,-3.3216400383229945,-2.1641466748186975,-2.211755931916374,-3.8762560179391765,-2.7527128251825563,-2.384019307531685,-2.5434924719433156,-1.8015865275430272,10400
-3.6284791502672493,-3.0020482712512053,-2.710473119815521,-3.119664470096301,-2.562550971479895,-3.3029125084430846,-2.200995494886927,-1.9805476880813813,-3.061342147292027,-2.388476296189759,10500
-2.0922414183823155,-1.1862426840495657,-2.4114118601565653,-3.542707831792762,-2.8912436577478835,-1.4645305864913252,-2.97883918168173,-2.436741868421976,-2.1292112782793526,-3.084358787300539,10600
-2.7299598887601464,-2.0657519284660015,-1.6734681897355066,-3.5335307170033823,-3.0166225433071383,-2.856657556042999,-2.01200689919566,-3.633157364034561,-3.3539102749698286,-2.125976022747526,10700
-2.9775450792403695,-2.350510356556844,-2.2590260222694027,-1.9549719199284288,-2.682844649786125,-2.814598000183681,-3.2011648678326505,-4.332711714805204,-4.578104720893336,-2.931121841691308,10800
-2.6955095188455243,-3.087317978937615,-3.3987508242741216,-4.300879838501402,-2.9743563684612577,-2.590312018402255,-3.4049254976166514,-3.6163182372595593,-2.3279599532238735,-3.098894430610773,10900
-1.8018342004517969,-2.675121479931273,-2.3539659984845733,-2.4602026613653725,-2.679016262132726,-4.291339352869281,-2.7826286970078127,-2.2970076607127976,-1.9938891844222255,-3.8917543769755665,11000
-3.663219923496298,-1.7979804020940133,-3.5154397036136773,-2.9517229737589448,-4.410441850429203,-4.285159737081667,-3.8104265733196794,-2.7868838952465302,-3.6176631276547875,-1.8202442561312364,11100
-3.9846116235266775,-2.1675891588133704,-1.1898393805477108,-2.648157303032061,-3.1000714020313827,-3.049204196286404,-3.452999688093332,-3.5477242600649412,-3.9339743416078465,-2.0949416170221125,11200
-3.564576668121327,-2.4623084540070943,-2.2825890766760395,-3.606542347903372,-1.8062744940742974,-4.5200921058554675,-3.5821179684987845,-2.466055056469198,-2.1424458393843695,-2.746831806252298,11300
-4.422030140666078,-3.269689943766356,-4.29057158808928,-2.951845144732514,-2.6066782982551446,-3.1554713550509534,-3.2850395728295734,-3.4159469119312194,-3.9044035393168315,-2.8105990133130074,11400
-2.3584447741541053,-3.099731396925713,-2.3820538535676854,-4.1103005895051234,-2.2761071707319926,-2.6693995979227774,-1.8301810818452768,-3.0129701742786468,-3.208419628722384,-4.101249679657529,11500
-2.70694186743017,-2.772459303498634,-4.721413042204572,-4.4484711706267275,-1.6213560488765657,-2.924163745263052,-3.4855114213267693,-2.3838252149973136,-3.3161576871133036,-3.558631676532029,11600
-3.4834275328174877,-2.596881535027922,-3.6653966876031405,-2.446610021294729,-1.2599416445576088,-3.3817434606456187,-1.4938387009163656,-4.014846860137239,-2.9166310170401593,-2.941987531193531,11700
-2.057614847549293,-2.6553306052325887,-2.781123170645745,-1.8054915870113342,-3.3279824089404078,-2.8727254362787478,-3.51329953595504,-2.5618128572056165,-4.827970722561251,-1.7492595686180792,11800
-2.7182940289588995,-2.9395210043853064,-3.119485577697249,-3.3472083472998824,-2.3815770047929234,-2.825655180209736,-3.8722104074530157,-2.8351009922766846,-3.0944150486922015,-2.1397733166304023,11900
-2.710907781765259,-1.6225129629913977,-2.122664584957846,-4.2628522601224486,-3.4150218645586112,-2.74141558547722,-3.48612140670319,-4.13417884432102,-2.5336836634467916,-1.9261975982677968,12000
-2.5988636233131146,-2.519988460062965,-2.8669609543229373,-2.4751330829906006,-2.424993113145507,-2.857653612061646,-3.9482454821270574,-1.79729093419727,-2.5429076607308225,-3.6676341500664353,12100
-2.5326381773475157,-4.227224240682168,-3.259909781378409,-2.457230847076735,-2.55334649066327,-1.4858116465944924,-2.887349792010991,-2.0253906262474715,-3.0896551131464554,-3.1426824555759425,12200
-4.134854543050604,-3.3743611528065585,-3.5439237324223467,-2.4575444291772617,-3.018271912714245,-3.596774336257669,-2.4466419425288928,-4.019309879780554,-4.194598471359145,-2.3057088690777428,12300
-3.1047938160526147,-3.3956185180166685,-3.4991032011125283,-4.120600786664492,-2.213545725836717,-3.295109674628163,-2.6133334455172403,-3.5074414279016546,-3.0867776204026383,-2.436701346383267,12400
-2.591177550232937,-1.7581043538732417,-4.197586958651891,-2.4673967914220456,-3.3286122441313797,-2.891807017397722,-2.896874277540915,-1.7590226006868226,-3.106505816358517,-2.7041007816532354,12500
-2.9705753423445898,-1.5712358784662244,-2.2314414871515864,-4.214528159242874,-3.317204798141236,-1.964594451880314,-3.913747414511652,-2.0455646854993694,-2.7260360352830744,-2.5335244719833185,12600
-3.534144500905381,-3.608870182701413,-3.0211105303810046,-2.4372120461621174,-2.6115348457030296,-1.8740910095847685,-2.572643658958787,-3.257126615921017,-2.4084009916874654,-3.131298156242313,12700
-3.9869646983385434,-3.153135553709718,-2.824600314513663,-3.5407734632395615,-1.905870379810472,-1.717099060491646,-2.6730284330909533,-3.704321084810574,-1.8434079001261285,-4.0139443142525035,12800
-3.2974309707354545,-2.755455110872071,-1.9257782672459849,-1.4382350497020084,-2.858430503146101,-2.956317913828927,-2.4012276381483777,-1.9881837816995855,-2.9109765644943537,-2.5457650916926218,12900
-3.1733856032080796,-2.7570705407075096,-3.676855421228467,-3.9406605321884247,-2.769084902738031,-2.9489723880217813,-2.7679316422355797,-3.17933979673935,-2.7806491060650784,-3.50261355138943,13000
-3.758535217513366,-2.2617748916338094,-3.333986049250553,-2.357811485432331,-2.7366204924477775,-2.5932622377318864,-2.1289187361823396,-3.0195157151152925,-3.362383609610655,-3.0336429249348984,13100
-4.2124052853398295,-4.027864810696518,-3.1210929147876594,-3.406053088356674,-2.095574568662589,-3.401519909788129,-3.7207234050846623,-1.8597714615015741,-2.9925066150850017,-1.7878514786271655,13200
-2.4383943414598623,-3.2878621185119496,-4.932564717864083,-2.4668758453883917,-3.688471767814953,-1.6776146547883677,-3.3415246891542756,-3.4870045657317617,-2.3922815182675032,-2.8350829645698026,13300
-3.388026492338795,-3.9964985052293085,-2.1373015113014247,-3.0759983819919863,-3.7358536572666514,-3.0251399650763546,-3.1477361205607353,-4.930664518975566,-3.2056197603648657,-3.2979338005995755,13400
-2.766332104179507,-2.2425132732922166,-2.8127838353097454,-3.0752028324770504,-2.790150744936332,-3.517160382124625,-2.890216879995915,-3.3796380327550213,-3.0273361970504338,-3.9911657445729616,13500
-4.4757683219387365,-3.2121636693064057,-2.590120389685063,-3.468080641676479,-2.8401901476721583,-2.264462810365351,-2.6818233628613775,-3.9839896992990327,-3.3946918159542965,-3.093971088350151,13600
-2.3029690743954205,-3.1984168594194116,-3.6247890124425712,-2.8692778152054172,-2.899543712401244,-2.449646615502663,-4.396821941263785,-2.574175723254736,-2.9774945203401906,-4.257307842674325,13700
-2.8598315395352265,-2.1285285599516603,-2.0990441549085337,-2.7922240916335257,-4.156752684964347,-2.7549093351976515,-2.823070558252831,-2.6034192641978264,-1.79894448013662,-2.270214536889522,13800
-3.1571972973042306,-2.5140215005755455,-3.052301650643668,-4.364679179602548,-2.930875613555625,-2.6233319152245014,-3.8423509411531542,-3.2579628526828075,-2.7890596110102903,-2.464069029193468,13900
