mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 2mm,std success ratio 2mm,mean reach time 2mm,std reach time 2mm,mean success ratio 1mm,std success ratio 1mm,mean reach time 1mm,std reach time 1mm,mean success ratio 0.5mm,std success ratio 0.5mm,mean reach time 0.5mm,std reach time 0.5mm
-0.38193943036744715,0.09396848944304034,0.13842278300474037,296.6431812047958,8.409324492439632,0.2173076923076923,0.23660880755088323,35.65,0.4949747468305853,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
