seed 1,seed 2,seed 3,seed 4,seed 5,seed 6,seed 7,seed 8,seed 9,seed 10,mean_reward,std_reward,upper,lower,timesteps
-3.1391163000000004,-3.1280786000000007,-2.9283677000000012,-2.99267234,-2.9825175800000006,-2.7681380800000004,-2.8730679200000013,-2.8596410799999985,-2.8692143,-2.9563311800000007,-2.949714508,1.1592574863681326,-1.7904570216318674,-4.108971994368132,5000
-3.164478940000001,-3.1112240600000005,-2.8907588600000014,-3.0169670799999992,-2.9604343200000005,-2.7575450600000004,-2.8957958000000015,-2.9011808799999983,-2.85887404,-2.957644660000001,-2.95149037,1.1550920627040029,-1.796398307295997,-4.106582432704003,5100
-3.1556304800000006,-3.0634892000000002,-2.9227662400000014,-3.0528705999999994,-2.9526362400000004,-2.7689487800000006,-2.8686856200000017,-2.8868793999999984,-2.84584062,-2.9833991600000007,-2.950114634,1.151016096284245,-1.799098537715755,-4.101130730284245,5200
-3.07193376,-3.03512182,-2.8730144600000016,-3.021703279999999,-2.9298451,-2.7521848200000005,-2.912722640000002,-2.9020223599999984,-2.8523804200000002,-2.9654743200000007,-2.9316402980000005,1.139278120187646,-1.7923621778123542,-4.070918418187646,5300
-3.0362779,-2.97897348,-2.8260070400000012,-3.04151778,-2.9443669999999997,-2.7535820200000005,-2.928200100000002,-2.8925120999999985,-2.9228466599999994,-2.9579273000000006,-2.928221138,1.1256000833008406,-1.8026210546991592,-4.05382122130084,5400
-3.10143862,-2.9460938600000004,-2.901207260000001,-3.0312318599999997,-2.9248465799999996,-2.7461304800000006,-2.936216200000002,-2.9148346999999983,-2.9047855599999997,-2.9399941200000006,-2.9346779240000003,1.1306985848728395,-1.8039793391271604,-4.0653765088728395,5500
-3.0893706200000004,-2.9391418000000002,-2.875575620000001,-3.04851558,-2.95138752,-2.7547390800000007,-2.9259651000000013,-2.8767388799999987,-2.9222237199999994,-2.9787932200000005,-2.9362451139999997,1.136708195163323,-1.7995369188366765,-4.072953309163323,5600
-3.0881197200000003,-2.9536700000000007,-2.9144775000000016,-3.04099174,-3.01350914,-2.751326020000001,-2.9137127400000016,-2.8955683399999987,-2.9085017,-2.9454129200000008,-2.9425289819999993,1.1388080260930848,-1.803720955906915,-4.081337008093085,5700
-3.0554017000000004,-2.94357944,-2.9160006800000016,-3.04757,-3.0149077999999996,-2.769101520000001,-2.9122956000000015,-2.8792696999999987,-2.8759781399999995,-2.98454896,-2.9398653539999993,1.14227499250301,-1.7975903614969895,-4.08214034650301,5800
-3.0604001,-2.93892292,-2.967553420000001,-3.0254811800000003,-3.04808554,-2.779561120000001,-2.876857460000002,-2.843300859999999,-2.9103461,-2.9952704,-2.944577909999999,1.1391107569299515,-1.8054671530700481,-4.083688666929952,5900
-3.0767151200000002,-2.9421165199999995,-2.944215040000001,-2.9897648400000008,-3.04686854,-2.811514980000002,-2.917461900000002,-2.806409039999999,-2.9285713999999996,-3.0160396400000002,-2.9479677019999992,1.141455637623472,-1.8065120643765276,-4.0894233396234725,6000
-3.0508735799999998,-3.00250368,-2.9271661000000004,-3.0390265800000007,-3.0454774400000004,-2.796728840000002,-2.899113520000002,-2.825147539999999,-2.9209141,-2.98781022,-2.949476159999999,1.135010067686465,-1.8144660923135345,-4.084486227686465,6100
-3.00924786,-3.0322978199999993,-3.0085309000000007,-3.007637920000001,-3.08741184,-2.754544840000002,-2.951868060000002,-2.8038975399999986,-2.8732968199999998,-2.98502024,-2.9513753839999985,1.1300703130129177,-1.821305070987082,-4.081445697012919,6200
-3.01881378,-3.0236701999999993,-3.019838240000001,-2.975881960000001,-3.1290510400000007,-2.7968259600000023,-2.9546601800000025,-2.839903819999999,-2.8715303199999997,-2.9766616000000004,-2.960683709999999,1.1292589532210913,-1.8314247567789081,-4.089942663221092,6300
-3.0208850999999997,-3.0339463199999988,-3.015587840000001,-2.937974660000001,-3.1084991200000003,-2.8426759600000024,-3.0223194000000024,-2.856388439999999,-2.91438178,-2.9771915600000005,-2.972985017999999,1.1466113818350663,-1.8263736361649334,-4.119596399835068,6400
-3.02788704,-3.0301889199999987,-3.020941800000001,-2.980049560000001,-3.0541400400000005,-2.7305762800000024,-3.0726728400000023,-2.9070839999999993,-2.90387032,-2.96523378,-2.969264457999999,1.134926942597521,-1.8343375154024784,-4.104191400597522,6500
-3.07565934,-2.981161999999999,-3.043172580000001,-2.9206453400000014,-3.0872584600000006,-2.7522993000000024,-3.0739127800000023,-2.912075459999999,-2.9069963999999997,-2.95506006,-2.970824171999999,1.1192532242004782,-1.851570947799521,-4.0900773962004795,6600
-3.0564427600000004,-3.0499473799999985,-3.0654026400000007,-2.877701400000001,-3.1353068600000005,-2.8046179200000023,-3.1372404600000023,-2.930426219999999,-2.87307552,-2.9993541599999998,-2.992951531999999,1.1367199445480336,-1.8562315874519657,-4.129671476548035,6700
-3.0144205800000003,-3.062124059999998,-3.064058760000001,-2.9370840400000016,-3.1380590200000005,-2.7749884600000025,-3.219994480000002,-2.9558977799999986,-2.8652265199999998,-3.0513152199999998,-3.008316891999999,1.1503035761946143,-1.858013315805385,-4.1586204681946155,6800
-3.0468671,-3.107334419999998,-3.0244688600000007,-2.911788100000001,-3.09980444,-2.7746696000000024,-3.265625300000002,-2.982824219999999,-2.8664752399999998,-3.093708659999999,-3.0173565939999993,1.1562753712272444,-1.8610812227727553,-4.173631965227246,6900
-3.0219449,-3.0749099799999984,-3.0018108600000004,-2.845886000000001,-3.1329780400000002,-2.784044080000003,-3.1953894800000024,-2.937149559999999,-2.8274416,-3.0650380399999992,-2.9886592539999994,1.145995815533982,-1.8426634384660177,-4.134655069533983,7000
-3.0314547999999997,-3.0186173399999983,-2.9855124600000007,-2.895388720000001,-3.1473376,-2.8622053400000027,-3.199380840000002,-2.959231799999999,-2.8626531999999996,-3.08150624,-3.0043288339999994,1.1520348611126228,-1.8522939728873766,-4.156363695112624,7100
-2.97586686,-3.0638005599999985,-2.9751978400000008,-2.8740002000000002,-3.1474735600000003,-2.8821462400000026,-3.2000115000000022,-2.921449119999999,-2.7920828999999996,-3.0731142,-2.9905142979999995,1.164175416596434,-1.8263388814035657,-4.154689714596436,7200
-2.9515290199999997,-3.1295060199999982,-2.994448040000001,-2.9217985600000005,-3.1299200800000007,-2.8656137200000025,-3.2108562400000022,-2.875875659999999,-2.75338424,-3.08922634,-2.9922157919999997,1.1673035356515253,-1.8249122563484743,-4.159519327651527,7300
-2.95589968,-3.0947369999999985,-2.983965260000001,-2.905418,-3.153224640000001,-2.8797793400000025,-3.2888907800000022,-2.9074061999999987,-2.7681141999999994,-3.08538684,-3.0022821939999993,1.1725179324281785,-1.8297642615718213,-4.17480012642818,7400
-2.95254364,-3.0748554199999982,-3.1005627800000015,-2.86254788,-3.188611740000001,-2.8574375800000023,-3.3284914000000025,-2.8947393799999985,-2.7703762599999995,-3.0369508199999995,-3.0067116899999995,1.1807606013589478,-1.825951088641052,-4.187472291358949,7500
-2.9622757,-3.062153539999999,-3.0879778400000015,-2.9275267600000006,-3.2034968200000007,-2.8496656200000023,-3.2798909600000026,-2.9512880199999985,-2.7951543799999996,-3.1232584799999996,-3.024268812,1.1870888341393553,-1.8371799778606444,-4.211357646139357,7600
-2.9640137200000005,-3.0868210199999986,-3.0886755400000014,-2.9000615200000004,-3.2804689400000004,-2.8726210400000025,-3.3075215200000025,-2.967265299999998,-2.8326810199999994,-3.1369083799999995,-3.0437037999999994,1.189011758430841,-1.8546920415691586,-4.232715558430843,7700
-2.936151120000001,-3.0506743799999994,-3.1165883200000013,-2.88901134,-3.304473180000001,-2.8685927800000024,-3.2803532200000025,-2.9065686199999976,-2.847599199999999,-3.1187216199999988,-3.031873377999999,1.2020792676546272,-1.8297941103453723,-4.233952645654629,7800
-2.9159302400000007,-3.037834959999999,-3.1155485600000015,-2.87748952,-3.293295440000001,-2.8986596400000026,-3.296048280000002,-2.9137289199999983,-2.890339239999999,-3.0916341599999986,-3.0330508959999993,1.200534271442835,-1.8325166245571645,-4.233585167442837,7900
-2.886209060000001,-3.001588159999999,-3.1164265400000017,-2.87570686,-3.206245980000001,-2.8929266200000026,-3.3330944200000023,-2.913473119999998,-2.970918719999999,-3.1345703199999986,-3.033115979999999,1.207951427941366,-1.8251645520586337,-4.241067407941368,8000
-2.883623040000001,-3.0369854599999986,-3.0643634400000015,-2.91777736,-3.2617646200000014,-2.9245794400000023,-3.329097460000002,-2.9599527199999978,-2.935411059999999,-3.117932219999999,-3.043148681999999,1.2059995180945178,-1.8371491639054818,-4.2491482000945195,8100
-2.893078240000001,-3.0032755199999985,-3.090259340000001,-2.8619897400000003,-3.223039900000001,-2.9113873000000026,-3.385836500000002,-2.9741282399999975,-2.9686374999999985,-3.0391505199999993,-3.035078279999999,1.2018914768007187,-1.8331868031992808,-4.236969756800721,8200
-2.878297640000001,-3.019599499999998,-3.1272513800000015,-2.8582713,-3.2489039200000014,-2.9281611000000023,-3.3973422200000023,-3.0124716199999977,-2.982436859999999,-2.950496099999999,-3.040323163999999,1.1931336259721244,-1.8471895380278753,-4.233456789972126,8300
