seed 1,seed 2,seed 3,seed 4,seed 5,seed 6,seed 7,seed 8,seed 9,seed 10,mean_reward,std_reward,upper,lower,timesteps
-2.65301236,-2.425588000000001,-3.8210506599999987,-3.611933819999999,-2.5849479600000005,-3.0271475,-2.3034416199999996,-1.802879820000001,-2.4850139199999997,-1.497838559999999,-2.6212854219999997,1.4539206136536358,-1.1673648083463637,-4.075206035653635,5000
-2.62967058,-2.399984380000001,-3.907333259999998,-3.5777379599999994,-2.593170980000001,-3.0229938,-2.2419548399999996,-1.763084520000001,-2.52521078,-1.4639311599999991,-2.6125072259999995,1.4787555658688334,-1.1337516601311663,-4.091262791868832,5100
-2.6250897,-2.367031320000001,-4.004047939999998,-3.577188959999999,-2.5921233000000012,-3.0171282399999995,-2.20548552,-1.7430064800000011,-2.5643431599999995,-1.406076259999999,-2.610152088,1.5032827650323832,-1.106869322967616,-4.113434853032382,5200
-2.5862764400000002,-2.3390387400000012,-4.092204979999998,-3.537167499999999,-2.578476020000001,-3.033977039999999,-2.14087128,-1.6737206800000013,-2.5849662799999993,-1.353881859999999,-2.592058082,1.5279519493380918,-1.0641061326619077,-4.120010031338092,5300
-2.5206163,-2.3350194800000015,-4.191978159999998,-3.4955040599999982,-2.587665080000001,-3.0540992199999994,-2.0649632199999997,-1.6391929800000011,-2.6085421999999996,-1.3337254599999993,-2.5831306159999996,1.54512244968348,-1.0380081663165193,-4.12825306568348,5400
-2.5058411,-2.3333688800000014,-4.250829279999998,-3.4643458599999986,-2.565761280000001,-3.0813171399999995,-2.0255593399999996,-1.6162707000000012,-2.552933079999999,-1.2694990799999992,-2.566572574,1.5641869746071446,-1.0023855993928548,-4.130759548607144,5500
-2.4953371200000003,-2.3001995400000017,-4.348057259999998,-3.451708599999998,-2.550301200000001,-3.1059365599999995,-1.9574812799999994,-1.570792420000001,-2.555500159999999,-1.2403240999999994,-2.557563824,1.5904554833979856,-0.9671083406020138,-4.148019307397985,5600
-2.4974338000000005,-2.2889737200000018,-4.458209759999998,-3.398580439999998,-2.5145523600000015,-3.11371224,-1.9112064599999996,-1.528834340000001,-2.541231999999999,-1.1923022999999993,-2.5445037419999994,1.6144665849983562,-0.930037157001643,-4.1589703269983564,5700
-2.46994878,-2.2554173000000017,-4.538618319999998,-3.3492298399999987,-2.5079151400000015,-3.14836888,-1.8194411599999996,-1.509952740000001,-2.5210606799999993,-1.1478413999999992,-2.5267794239999994,1.6379653578311724,-0.8888140661688269,-4.164744781831172,5800
-2.4657004400000004,-2.2237663200000015,-4.632957959999998,-3.337227319999999,-2.4958015200000014,-3.1598260999999996,-1.7868756799999996,-1.4524965600000013,-2.5047673399999995,-1.099811419999999,-2.5159230659999996,1.664830666713967,-0.8510923992860324,-4.180753732713967,5900
-2.4213466,-2.217390720000002,-4.688119079999998,-3.267248879999999,-2.4712125200000012,-3.167974439999999,-1.7310703399999996,-1.3790632800000011,-2.489546259999999,-1.0688974599999992,-2.4901869579999993,1.6904870139589887,-0.7996999440410106,-4.1806739719589885,6000
-2.29688586,-2.184235740000002,-4.788320119999998,-3.124838779999999,-2.4782989800000013,-3.066166179999999,-1.6468860799999996,-1.3389575000000014,-2.484494779999999,-1.0312983999999992,-2.444038241999999,1.6764786265447122,-0.7675596154552866,-4.120516868544713,6100
-2.1770766,-2.191065140000002,-4.891365839999998,-2.973134379999999,-2.5089966200000013,-2.997906139999999,-1.5510349599999995,-1.2874691000000016,-2.481575359999999,-0.9946829599999991,-2.405430709999999,1.6598118422008772,-0.7456188677991217,-4.0652425522008775,6200
-2.0532302000000002,-2.1617673200000014,-4.949345059999998,-2.826311619999999,-2.5249307000000014,-2.957275479999999,-1.4640795399999993,-1.2241119400000016,-2.499138579999999,-0.8935383599999992,-2.355372879999999,1.6355432789577393,-0.7198296010422598,-3.9909161589577398,6300
-2.01285078,-2.1221073000000015,-5.0152391399999985,-2.6892377399999985,-2.4705653200000013,-2.9582233999999996,-1.3614177199999995,-1.1784074600000016,-2.496399919999999,-0.8264400799999991,-2.313088885999999,1.627344841433036,-0.6857440445669628,-3.940433727433037,6400
-1.9684974,-2.0791296200000016,-4.995507579999998,-2.5514180999999985,-2.4670929200000016,-3.0076007799999998,-1.3158365399999994,-1.1490558000000015,-2.508134919999999,-0.7145883199999992,-2.2756861979999994,1.6175941138786678,-0.658092084121331,-3.893280311878669,6500
-1.92862666,-2.0769044400000016,-4.949664119999998,-2.4092689799999985,-2.4452501600000014,-3.0552944799999993,-1.2492435199999994,-1.1229458600000017,-2.5132846799999986,-0.6971991999999991,-2.2447682099999993,1.6051600279751503,-0.6396081820248484,-3.8499282379751514,6600
-1.9046062999999998,-2.0817322800000015,-4.9366794999999986,-2.2445673599999982,-2.4601881400000014,-3.1024811999999993,-1.1948220599999992,-1.1155255600000016,-2.517905779999999,-0.6841929799999992,-2.2242701159999996,1.587550369899465,-0.6367197461005333,-3.8118204858994664,6700
