#{"t_start": 1591959875.9479191, "env_id": "widowx_reacher-v5"}
r,l,t--0.413789,100,14.783325--0.580647,100,22.244016--1.006901,100,27.562903--0.488081,100,35.33724----0.484998,100,43.20111
-0.954832,100,48.563724
-0.378232,100,56.064824
-0.457818,100,61.046169
-0.425322,100,68.253293
-0.830753,100,71.65001
-0.398261,100,72.568287
-0.532437,100,73.43153
