mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
-0.27396726686606304,0.035478359258867914,0.18290523356579474,1285.6569794893264,25.382331070395562,0.6699999999999999,0.10456258094238748,11.364182430679836,0.7419159547740519,0.10500000000000001,0.05739725119240855,27.20626984126984,11.989032316051427,0.014000000000000002,0.015055453054181621,37.15277777777778,29.331837872233017,0.002,0.004216370213557839,84.0,18.384776310850235
