mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
-2.3151618996826655,1.102214231129187,1.3531902826161817,852.7217880249024,9.05484829960588,0.028000000000000004,0.016865480854231354,23.83333333333334,19.642169300126064,0.002,0.004216370213557839,19.0,4.242640687119285,0.0,0.0,,,0.0,0.0,,
