seed 1,seed 2,seed 3,seed 4,seed 5,seed 6,seed 7,seed 8,seed 9,seed 10,mean_reward,std_reward,upper,lower,timesteps
-1.040957,-1.197771,-1.847529,-0.769842,-3.8610889999999998,-3.25605,-0.966045,-0.569997,-1.7356580000000001,-0.21085700000000002,-1.5455795,1.176675439285546,-0.36890406071445403,-2.722254939285546,100
-0.665458,-1.0125309999999998,-0.115481,-0.53947,-1.6929869999999998,-1.184268,-3.6221870000000003,-0.422047,-0.301605,-0.26209499999999997,-0.9818129000000001,1.0466650099850425,0.06485210998504243,-2.0284779099850425,200
-2.269625,-2.535399,-3.604743,-2.401467,-0.9428860000000001,-2.820559,-1.010961,-0.07914,-1.900873,-0.617625,-1.8183277999999998,1.1128128954634435,-0.7055149045365563,-2.9311406954634434,300
-2.674909,-1.240515,-0.5175270000000001,-1.632021,-1.8880099999999997,-1.912726,-0.8944350000000001,-2.6477779999999997,-2.994121,-0.518613,-1.6920654999999996,0.8982730731098855,-0.7937924268901141,-2.590338573109885,400
-1.902525,-0.631887,-1.3185959999999999,-2.1003119999999997,-1.285375,-3.73995,-0.285452,-2.162819,-2.761977,-1.7870560000000002,-1.7975949,1.0042235297730668,-0.7933713702269332,-2.801818429773067,500
-0.289603,-1.599751,-1.8312419999999998,-1.8465349999999998,-0.492962,-1.5425950000000002,-1.393713,-0.9203020000000001,-1.705582,-3.683788,-1.5306073,0.935113267825888,-0.595494032174112,-2.4657205678258878,600
-1.824998,-1.3740649999999999,-2.731357,-2.812953,-1.004644,-2.236696,-2.0098580000000004,-0.902503,-2.137079,-3.015099,-2.0049251999999997,0.7392582942309737,-1.265666905769026,-2.7441834942309735,700
-1.548117,-1.469064,-2.076419,-2.191011,-0.970691,-1.529417,-3.0126630000000003,-1.7364979999999999,-1.266789,-0.9798389999999999,-1.6780507999999998,0.6187869264443134,-1.0592638735556865,-2.296837726444313,800
-0.944557,-1.1952200000000002,-1.9518080000000002,-1.290974,-2.4569419999999997,-1.556993,-2.596348,-3.429624,-1.435179,-1.702125,-1.855977,0.7653252073071798,-1.09065179269282,-2.62130220730718,900
-1.656987,-0.708149,-1.005608,-0.44706,-2.492602,-1.9542979999999999,-3.339121,-0.185426,-0.132142,-2.00225,-1.3923643,1.0705310938697723,-0.3218332061302278,-2.4628953938697724,1000
-0.299487,-2.426151,-1.650006,-1.000949,-0.35473000000000005,-0.36699699999999996,-3.812612,-2.5628830000000002,-0.800125,-0.46983400000000003,-1.3743774,1.2035609743415763,-0.1708164256584237,-2.577938374341576,1100
-0.596129,-0.281489,-2.1798439999999997,-1.9095520000000001,-0.735183,-0.206141,-2.502287,-0.609418,-0.996606,-1.889197,-1.1905845999999998,0.8456361942833599,-0.34494840571663987,-2.0362207942833597,1200
-1.900359,-0.129339,-1.915732,-1.076494,-0.682649,-2.171406,-3.909018,-2.33892,-0.604984,-2.248234,-1.6977135,1.104897882491736,-0.5928156175082642,-2.802611382491736,1300
-0.957046,-2.07539,-1.600293,-0.217673,-1.9107009999999998,-0.8318770000000001,-1.9362009999999998,-1.414517,-0.368931,-2.199659,-1.3512288,0.7180565846444755,-0.6331722153555244,-2.069285384644475,1400
-0.55142,-3.0084880000000003,-2.614046,-1.95137,-1.073315,-0.08947999999999999,-0.300554,-0.387682,-1.5575290000000002,-2.957092,-1.4490976,1.133737102990342,-0.31536049700965796,-2.582834702990342,1500
-2.3851430000000002,-0.827781,-0.950269,-1.2954860000000001,-1.6796790000000001,-1.345574,-2.995189,-0.9719049999999999,-0.281815,-1.415699,-1.414854,0.7865943476571785,-0.6282596523428216,-2.2014483476571787,1600
-1.337075,-2.373983,-1.5331860000000002,-1.782188,-0.18287,-0.806006,-2.59515,-1.426883,-2.418374,-1.0557590000000001,-1.5511474,0.7678889712617167,-0.7832584287382833,-2.319036371261717,1700
-1.089266,-1.867045,-1.016866,-5.042903,-1.628917,-0.985816,-0.6694399999999999,-1.226063,-0.21701700000000002,-2.665929,-1.6409262000000002,1.3720104723169169,-0.26891572768308336,-3.012936672316917,1800
-2.04523,-0.40723200000000004,-1.3940780000000002,-0.669874,-0.750826,-2.59317,-0.8417899999999999,-2.7371990000000004,-2.510618,-0.464046,-1.4414063000000001,0.9411663931765202,-0.50023990682348,-2.3825726931765203,1900
-2.526147,-2.530235,-2.30924,-1.422267,-0.481871,-0.911235,-3.107242,-1.159346,-1.1810049999999999,-2.548351,-1.8176939,0.885016006517076,-0.9326778934829241,-2.702709906517076,2000
-1.271367,-0.995598,-0.209249,-2.767785,-1.9904709999999999,-1.284589,-1.689791,-0.63138,-4.298946,-0.9283129999999999,-1.6067489,1.188110912599161,-0.418637987400839,-2.794859812599161,2100
-2.60955,-0.534547,-1.7036950000000002,-0.717372,-0.747908,-0.5594359999999999,-3.6487489999999996,-1.6492220000000002,-1.7747389999999998,-0.176827,-1.4122045,1.0881216858937595,-0.3240828141062406,-2.5003261858937593,2200
-1.675672,-2.0505430000000002,-1.708807,-0.46207200000000004,-0.423509,-0.992099,-0.998725,-3.287696,-0.311688,-0.743398,-1.2654209,0.9281427997152222,-0.3372781002847779,-2.1935636997152224,2300
-2.875681,-0.595963,-2.070382,-1.5078120000000002,-4.22169,-1.025925,-0.501745,-1.2555180000000001,-1.423431,-0.406387,-1.5884534000000001,1.194776500963274,-0.3936768990367261,-2.783229900963274,2400
-1.634941,-0.546426,-0.662168,-0.739873,-3.330146,-1.5433219999999999,-1.426059,-1.447712,-1.06752,-1.691641,-1.4089808000000001,0.7963598239161324,-0.6126209760838678,-2.2053406239161326,2500
-1.357229,-0.37561100000000003,-0.791787,-2.054016,-0.857375,-2.4668240000000003,-2.5409770000000003,-3.734442,-0.169094,-2.08816,-1.6435514999999998,1.1268631930074495,-0.5166883069925503,-2.7704146930074494,2600
-0.567869,-2.261978,-1.464323,-0.649405,-0.073322,-1.269709,-1.6747319999999999,-0.326904,-0.25678,-0.305188,-0.8850209999999998,0.7348902346411257,-0.15013076535887415,-1.6199112346411255,2700
-2.380273,-1.5570110000000001,-2.826545,-2.030328,-1.970144,-1.295739,-3.385878,-1.323043,-1.5531620000000002,-1.3075370000000002,-1.9629660000000002,0.712289018579615,-1.2506769814203853,-2.675255018579615,2800
-1.02936,-0.800145,-3.569457,-1.447885,-0.587321,-1.77373,-2.28553,-2.483347,-3.234123,-1.5561260000000001,-1.8767023999999999,1.0044286810197902,-0.8722737189802097,-2.88113108101979,2900
-0.968994,-0.80211,-0.59355,-1.1711340000000001,-1.575381,-1.8041650000000002,-1.712694,-2.16771,-2.2113959999999997,-1.4182290000000002,-1.4425363,0.5545615178573368,-0.8879747821426632,-1.9970978178573366,3000
-2.373017,-1.436635,-1.8960270000000001,-1.008175,-0.183925,-0.275283,-3.7450620000000003,-1.136734,-1.539659,-1.614184,-1.5208701,1.0316873416656867,-0.48918275833431335,-2.5525574416656864,3100
-2.668596,-1.9719220000000002,-0.46661499999999995,-2.250253,-1.2407709999999998,-0.637818,-1.7010889999999999,-1.5945799999999999,-1.841855,-0.445809,-1.4819308000000002,0.7676768193741427,-0.7142539806258575,-2.2496076193741428,3200
-2.850997,-2.225263,-1.630083,-1.7452869999999998,-2.197174,-1.251897,-2.245589,-1.068763,-0.744521,-1.435748,-1.7395322,0.6428134077793061,-1.096718792220694,-2.382345607779306,3300
-0.9663379999999999,-2.156295,-1.8538580000000002,-0.783868,-1.339747,-1.134527,-0.762433,-0.9097040000000001,-0.956997,-1.577797,-1.2441564,0.4774503955977929,-0.7667060044022072,-1.721606795597793,3400
-2.333598,-0.843492,-2.667086,-1.030551,-1.5604790000000002,-1.6481970000000001,-2.996162,-1.8418759999999998,-1.490389,-2.855458,-1.9267288,0.7531964874324774,-1.1735323125675228,-2.6799252874324773,3500
-1.3043360000000002,-0.407085,-1.4834829999999999,-1.8999840000000001,-1.3670200000000001,-2.2945330000000004,-3.3314559999999998,-1.4548530000000002,-1.0457,-1.392076,-1.5980526000000002,0.7831656746683368,-0.8148869253316634,-2.381218274668337,3600
-1.163425,-1.9490180000000001,-2.633738,-0.80225,-3.016054,-2.4475540000000002,-0.255576,-1.9680540000000002,-2.769189,-2.682756,-1.9687614000000004,0.9347275737748049,-1.0340338262251956,-2.903488973774805,3700
-1.111165,-0.07405700000000001,-2.2116290000000003,-1.9395,-2.49649,-2.643607,-2.767583,-1.584214,-2.023906,-0.735063,-1.7587214,0.8812244393755266,-0.8774969606244734,-2.6399458393755264,3800
-0.34672800000000004,-1.712975,-5.068162,-0.555305,-1.680004,-0.662369,-0.672724,-1.985336,-1.263796,-0.108302,-1.4055700999999998,1.4359291492815105,0.030359049281510675,-2.8414992492815103,3900
-0.850742,-1.579273,-1.228515,-2.669336,-0.444216,-4.155688,-1.814861,-0.629848,-2.816933,-1.805104,-1.7994516,1.1461636433249056,-0.6532879566750944,-2.9456152433249057,4000
-2.442405,-1.46709,-1.96145,-2.174276,-3.3407699999999996,-3.376139,-1.284338,-2.313018,-1.131224,-2.061428,-2.1552137999999994,0.7696161009696544,-1.385597699030345,-2.924829900969654,4100
-0.604601,-1.7013369999999999,-0.369056,-2.581658,-2.615103,-0.32613600000000004,-2.653784,-2.7523560000000002,-1.315582,-3.108446,-1.8028058999999999,1.0809724624028179,-0.721833437597182,-2.8837783624028175,4200
-1.716562,-0.770424,-1.65563,-0.7204189999999999,-1.564333,-0.568347,-2.127873,-1.8807939999999999,-2.612804,-1.258435,-1.4875621,0.6597669177672522,-0.827795182232748,-2.147329017767252,4300
