mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 2mm,std success ratio 2mm,mean reach time 2mm,std reach time 2mm,mean success ratio 1mm,std success ratio 1mm,mean reach time 1mm,std reach time 1mm,mean success ratio 0.5mm,std success ratio 0.5mm,mean reach time 0.5mm,std reach time 0.5mm
-1.6715030365565327,0.11709632305882224,0.677053674570499,2411.9506499767303,1.2852981538961747,0.025,0.03535533905932738,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
