mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
-0.28455203913053995,0.13872006283586097,0.014686489759336561,181.7503056526184,0.38458695808879517,0.43,0.6081118318204308,7.1395348837209305,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
