#{"t_start": 1592675846.3526983, "env_id": "widowx_reacher-v5"}
r,l,t--0.938306,100,42.528166
-0.475979,100,48.987086
-0.560529,100,55.493711
-0.53476,100,62.808921
-1.042165,100,69.959339
-0.568514,100,76.232893
-0.694305,100,90.928037
-1.557709,100,96.582179
-0.532549,100,101.661237
-0.343576,100,107.604432
-0.608154,100,114.034229
-0.352744,100,119.498864
-0.665588,100,133.242248
-0.603685,100,138.84439
-0.671148,100,144.644756
-0.4234,100,150.763057
-0.344382,100,157.205668
-1.075478,100,163.124866
-0.427963,100,179.579367
-0.686498,100,185.365291--1.531633,100,214.3983
-0.751941,100,221.38539
-0.616012,100,227.696563
-0.558178,100,234.480394
-0.72596,100,240.641557
-0.402069,100,257.979164
-1.243742,100,263.68623
-0.864712,100,269.477271
-0.662793,100,275.233098
-0.383932,100,280.963077
-0.907582,100,285.893664
-0.440155,100,299.885693
-0.591562,100,305.425042
-0.219656,100,310.626937
-0.858113,100,316.604654
-0.581333,100,321.935733
-1.270299,100,327.300545
-0.969225,100,342.464967
-0.751227,100,348.885496
-0.667488,100,355.462325-0-1.05727,100,383.740313
-0.701689,100,390.53404
-0.950664,100,396.884845
-0.228463,100,414.427122
-0.534526,100,421.286608
-1.062132,100,427.541438
-0.518856,100,433.846483
-0.659099,100,439.508687
-0.348483,100,445.064473
-0.382696,100,450.640175
-0.317859,100,464.281826
-0.427638,100,470.166511
-0.377123,100,476.2368
-0.562252,100,481.724502
-0.773956,100,487.273793
-0.480003,100,492.769562
-0.502071,100,507.174072
-0.914097,100,513.012225
-0.473896,100,519.892392
-0.6798,100,526.049307
-0.346578,100,532.302751--0.827092,100,561.068522
-0.481754,100,578.847159
-0.900055,100,584.995871
-0.724568,100,591.863683
-0.312874,100,598.778652
-0.417127,100,604.72624
-1.211545,100,610.070047
-0.401507,100,625.155816
-0.407036,100,630.682348
-0.845044,100,635.309439
-0.402983,100,639.612231
-0.433567,100,643.491937
-0.638561,100,646.799064
-0.396549,100,649.69039
-0.497402,100,656.031767
-0.690697,100,657.231481
-0.773365,100,658.30932
-0.425186,100,658.933763
-0.613623,100,659.58748
-0.473787,100,660.397315
-0.756988,100,662.563378
-0.915881,100,663.214808
-0.699801,100,663.902277
-0.444092,100,664.559885
-0.792628,100,665.231596
-0.429906,100,665.914164
-0.417307,100,667.892635
-0.437698,100,668.564339
-0.322691,100,669.21825
-0.610653,100,669.909132
-0.878294,100,670.594182
-0.816075,100,671.250514
-1.109579,100,673.280096--0.717096,100,673.922-0.37-0.651134,100,674.57-1.144-0.777292,100,675.30-0.587-0.649921,100,675.-0.66578-1.236741,100,676.-0.69711-0.628506,100,677-0.656409-0.377064,100,679-0.615565-0.30733,100,680.-0.75918-0.733296,100,680.-0.58306-0.69186,100,681.5-0.7211-0.72069,100,682.21-0.908-0.927468,100,682.85-0.449-0.542042,100,684.98-0.511-0.950807,100,685.66-0.443-0.373915,100,686.34-0.668-0.578801,100,687.-0.67916-0.87458,100,687.-0.54230-0.52943,100,688.3-0.4925-0.610612,100,690.4-0.2933-0.703198,100,691.313262
-0.784056,100,692.19913
-0.886321,100,692.930344
-0.402324,100,693.837261
-0.401857,100,694.-0.66985-0.348285,100,695.316403
-0.657755,100,695.613887
-0.319833,100,695.918227
-0.829012,100,696.312063
9225
112.714179

.-0.42542,100,1162.599025
-0.99274,100,1164.666269
