#{"t_start": 1589903702.5394084, "env_id": "widowx_reach-v3"}
r,l,t
-0.751183,100,2.668391
-0.49174,100,2.819223
-0.591525,100,2.982018
-0.26463,100,3.146775
-0.373773,100,3.3175
-0.295213,100,3.479394
-0.683611,100,3.647132
-1.298214,100,3.813661
-0.757865,100,3.993888
-1.022214,100,4.168551
-1.968086,100,4.341489
-1.629101,100,4.521955
