#{"t_start": 1591983362.7028964, "env_id": "widowx_reacher-v5"}
r,l,t--2.319741,100,7.867754---4.703475,100,9.426638--1.542765,100,11.005114---1.854186,100,12.73941-2--2.594289,100,14.31-1.78--2.883095,100,15.88-1.53--3.641754,100,17.46-1.71--2.729973,100,18.9-1.720--2.552458,100,20.-2.004-3-1.782403,100,21.-1.724--2.379557,100,23.3-2.387-1.608051,100,24.91-2.137-2.450851,100,26.48-1.872-1.915211,100,28.11-1.95-2.434328,100,29.723-1.1--2.813644,100,31.268-2.4--2.130799,100,32.891-1.7--4.728218,100,34.46-1.84--2.58482,100,35.809-2.59-2.646501,100,37.292-2.09-4.146072,100,38.930-1.56-1.722859,100,40.393-1.50-0.925569,100,42.087-1.80-3.702573,100,43.638-1.33-2.476067,100,45.260-1.4-0.532146,100,46.8101-1.7-1.094011,100,48.2714-1.-2.378517,100,49.8546-1.5-3.084931,100,51.3191-2.2-5.523482,100,52.8999-2.-4.654733,100,54.6808--2.-2.712049,100,59.0966-2.1-4.000903,100,60.7007-1.6-3.46251,100,62.42981-1.-2.522765,100,64.11706-2.-2.495721,100,65.67985-1.-3.023587,100,67.20804-1.-2.149269,100,68.70877-1.-1.975848,100,70.31159-1-2.184086,100,71.924645-1-2.262747,100,73.4270-1.4-2.444898,100,75.0151-1.1-2.06619,100,76.58929-1-3.042409,100,78.030137-1-2.634537,100,79.692856-2-3.276365,100,81.22044-1.-1.934319,100,82.7644-1.4-2.640474,100,84.167-1.67-2.302253,100,85.691-1.35-1.869794,100,87.6-2.1441-1.753333,100,89.45554
-2.392308,100,91.0-2.3579-3.053609,100,92.5-2.4198-2.457708,100,94.3-1.439-2.587973,100,95.85-1.426-2.538855,100,97.28-1.459-2.702365,100,98.72-1.382-2.714681,100,100.1-1.8173-3.347502,100,101.-2.38433-1.971997,100,103.-2.07210-1.99302,100,105.401206--2.646349,100,106.8-1.632--2.713553,100,110.898922-1-2.11646,100,112.622707--2.657181,100,114.163937--3.293366,100,115.687372-1-2.325827,100,117.2105
-2.575534,100,118.690298
-2.05243,100,120.461458
-2.290733,100,122.090661
-2.210258,100,123.879156
-2.120277,100,125.45816
-2.495623,100,127.075863
-2.502338,100,128.655137
-2.811889,100,130.15336
-2.336948,100,131.695431
-2.16018,100,133.17081
-2.912732,100,134.781933
-2.264877,100,136.453984
-2.75478,100,138.008595
-1.523865,100,139.813662
-3.30143,100,141.273
-3.05206,100,142.947152
-2.552416,100,144.578383
-3.729508,100,146.08028
-2.359221,100,147.491249
-2.185065,100,149.065893
-2.343237,100,150.663801
-2.64728,100,152.507315
-2.858535,100,154.179704
-2.538247,100,155.794141
-2.348057,100,157.574953
-2.413609,100,159.197844
-2.20434,100,163.455375
-2.470918,100,165.05486
-2.643571,100,166.669597
-2.978456,100,168.361338
-3.025317,100,169.970119
-2.747449,100,171.517825
-3.158582,100,173.173426
-2.970535,100,174.801868
-3.560766,100,176.427051
-2.845425,100,178.014202
-3.081999,100,179.368422
-2.636814,100,180.868586
-2.601001,100,182.451403
-2.737974,100,184.156108
-2.765698,100,185.84867
-1.597116,100,187.603451
-2.799554,100,189.255308
-2.713613,100,190.750794
-2.721032,100,192.422747
-2.374075,100,193.933165
-2.342714,100,195.263113
-2.982075,100,196.850341
-2.497818,100,198.277872
-2.619189,100,199.821848
-2.405458,100,201.637867
-2.351747,100,203.29623
-2.971677,100,205.006929
-3.240008,100,206.697651
-2.786245,100,208.448646
-2.553483,100,210.237952
-3.485521,100,211.960335
-3.687654,100,213.368164
-3.606405,100,216.119707
-3.383413,100,217.851228
-3.39172,100,219.635803
-3.790361,100,221.330251
-2.859064,100,223.003579
-3.073924,100,224.583106
-3.150509,100,226.293933
-4.252635,100,227.998539
-3.970055,100,229.49929
-4.009767,100,231.239136
-3.840824,100,232.755408
-3.762825,100,234.493722
-4.497022,100,236.165113
-3.879188,100,237.899526
-4.278216,100,239.721397
-4.195923,100,241.319597
-2.590298,100,242.973109
-4.429958,100,244.401997
-4.049966,100,245.947343
-2.795003,100,247.651009
-2.708181,100,249.179039
