seed 1,seed 2,seed 3,seed 4,seed 5,seed 6,seed 7,seed 8,seed 9,seed 10,mean_reward,std_reward,upper,lower,timesteps
-1.8634046800000001,-1.7750558599999993,-1.8125701199999997,-2.2703627,-1.7015693599999997,-1.8086878799999997,-1.7451027999999993,-1.91535792,-1.6019290999999998,-1.8058456800000005,-1.8299886099999998,1.0352143655117758,-0.7947742444882243,-2.8652029755117754,5000
-1.84668926,-1.7397364199999992,-1.7887396799999997,-2.2151817600000006,-1.6944354399999997,-1.8572711999999996,-1.6724339799999997,-1.9277425199999998,-1.61774182,-1.7735274400000003,-1.8133499519999998,1.0239346907369693,-0.7894152612630307,-2.837284642736969,5100
-1.85366236,-1.7669404599999994,-1.8127158199999993,-2.2418912800000004,-1.7071462799999997,-1.8474185399999994,-1.6750132199999996,-1.95672978,-1.5675101,-1.8129883,-1.8242016139999995,1.0250189200512616,-0.7991826939487383,-2.8492205340512617,5200
-1.8568604599999998,-1.7917384399999992,-1.7595486399999993,-2.2195014400000006,-1.65995926,-1.8340067199999992,-1.6278190599999993,-2.01425702,-1.56687426,-1.78092562,-1.8111490919999997,1.0186588378960604,-0.7924902541039397,-2.829807929896061,5300
-1.85509686,-1.788877519999999,-1.7273248199999995,-2.2086217000000006,-1.6644830399999997,-1.8311915599999993,-1.6263617799999994,-2.01873504,-1.57202546,-1.7511015600000002,-1.8043819339999998,1.012755027686544,-0.791626906313456,-2.8171369616865447,5400
-1.8521398399999998,-1.7491074799999993,-1.7251684199999995,-2.2173202600000006,-1.6172787,-1.8798370199999992,-1.6235519399999996,-2.01529942,-1.5611468200000003,-1.7515960200000003,-1.799244592,1.0230652083841896,-0.7761793836158104,-2.82230980038419,5500
-1.8417008399999997,-1.7512091799999991,-1.7105378199999997,-2.237205800000001,-1.6137077199999998,-1.901213039999999,-1.6849519399999995,-2.0091527,-1.5091566200000002,-1.7779265000000004,-1.8036762160000002,1.023499882618814,-0.7801763333811859,-2.827176098618815,5600
-1.8396750199999996,-1.8424715199999993,-1.7023442599999996,-2.2158395800000004,-1.6277395799999999,-1.896015559999999,-1.7119648799999996,-2.0397176200000002,-1.4804899800000002,-1.8000057000000005,-1.81562637,1.0357526208866599,-0.7798737491133402,-2.8513789908866607,5700
-1.7893800599999994,-1.8431471399999992,-1.6945008799999997,-2.2503331800000006,-1.6455611399999999,-1.8533149199999988,-1.7264247799999994,-2.05454684,-1.5126594199999999,-1.7849728400000004,-1.81548412,1.0408019440422316,-0.7746821759577687,-2.8562860640422327,5800
-1.7691381799999997,-1.8524964799999992,-1.6924905199999998,-2.2439132400000004,-1.63256626,-1.8658823799999988,-1.7363415399999997,-2.01341816,-1.53557574,-1.7138432800000003,-1.805566578,1.023564944965113,-0.7820016330348872,-2.8291315229651146,5900
-1.7952642399999996,-1.8402805799999993,-1.7241644999999997,-2.2828973200000005,-1.6347196599999998,-1.8719070399999986,-1.7304364199999995,-1.9984666400000004,-1.5177981000000003,-1.7237028400000005,-1.8119637339999999,1.0330570756583102,-0.7789066583416898,-2.845020809658312,6000
-1.8273176799999995,-1.8285719799999993,-1.7228336799999997,-2.2420503400000005,-1.6444571999999997,-1.897977439999999,-1.7796992599999997,-1.9740700800000004,-1.6217230200000003,-1.7464582800000006,-1.828515896,1.0427876819944886,-0.7857282140055116,-2.87130357799449,6100
-1.8005469999999997,-1.8027785999999992,-1.7033358199999997,-2.20372862,-1.6381803599999996,-1.8975389999999988,-1.7641307199999998,-1.9755190000000005,-1.5969162000000003,-1.7573161400000004,-1.8139991460000002,1.0486853087033539,-0.7653138372966461,-2.8626844547033556,6200
-1.8110390399999998,-1.843803179999999,-1.7005643999999998,-2.1537473400000002,-1.6982633999999996,-1.8918534599999988,-1.7435796599999998,-1.9545042600000004,-1.5999299200000003,-1.7610072800000003,-1.815829194,1.0555445227832145,-0.7602846712167856,-2.8713737167832165,6300
-1.7544695199999998,-1.8443128399999988,-1.7057081599999997,-2.13608126,-1.6978309199999995,-1.836963119999999,-1.73673504,-1.9662884600000003,-1.6279456600000006,-1.6995649000000004,-1.800589988,1.0415439327692608,-0.7590460552307392,-2.8421339207692626,6400
-1.7537155399999997,-1.887638739999999,-1.7421194,-2.0838603000000004,-1.6644597199999995,-1.827557959999999,-1.76366094,-1.9744478000000003,-1.6021213800000005,-1.7182511400000005,-1.801783292,1.0405134569130412,-0.7612698350869587,-2.842296748913043,6500
-1.7398120199999996,-1.9128911999999991,-1.7281009,-2.0875970600000007,-1.7155448199999994,-1.795295639999999,-1.76310394,-1.9541233400000004,-1.6279413800000002,-1.7074298600000004,-1.8031840160000001,1.0471849732439948,-0.7559990427560053,-2.850368989243996,6600
-1.81724362,-1.8621925199999994,-1.7254139400000001,-2.10809322,-1.7038863799999993,-1.8084063199999991,-1.7453471000000003,-1.9132036000000001,-1.6514934600000004,-1.7377132200000003,-1.8072993380000002,1.0548541083719776,-0.7524452296280225,-2.8621534463719787,6700
