mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
-1.4579825601333085,0.034347028302172115,0.8430309980787865,191.77104952335358,12.252344923744756,0.048,0.013165611772087669,25.256666666666668,18.384219279548386,0.004,0.0051639777949432225,61.666666666666664,27.024680078279065,0.001,0.00316227766016838,94.0,,0.0,0.0,,
