mean reward,std reward (seed),std reward (eval),mean train walltime (s),std train walltime (s),mean success ratio 50mm,std success ratio 50mm,mean reach time 50mm,std reach time 50mm,mean success ratio 20mm,std success ratio 20mm,mean reach time 20mm,std reach time 20mm,mean success ratio 10mm,std success ratio 10mm,mean reach time 10mm,std reach time 10mm,mean success ratio 5mm,std success ratio 5mm,mean reach time 5mm,std reach time 5mm
-0.12168670514448081,0.0024466362612992343,0.0,712.7897791862488,13.195241315806346,1.0,0.0,9.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,12.5,0.5270462766947299,0.5,0.5270462766947299,18.2,9.093954035511725
